m.year,player.id,player.name,m.team_id,m.position_id,m.age,m.av_value,m.year,m.round,m.pick,m.base_salary,m.cap_hit,m.dead_cap
2008,00001793,"Mike Brisiel",HOU,G,25,9,2008,,,370000,2402327,0
2008,200168,"Mike Gandy",ARI,T,29,9,2008,3,68,3500000,6800000,0
2008,2005100,"Nick Kaczur",NWE,T,29,9,2008,3,100,1260000,1392000,0
2008,2003177,"Reggie Wells",ARI,G,28,9,2008,6,177,1100000,3450000,0
2008,2001118,"Ryan Diem",IND,T,29,9,2008,4,118,,,
2008,200760,"Samson Satele",MIA,C,24,9,2008,2,60,370000,575000,0
2008,1999237,"Todd McClure",ATL,C,31,9,2008,7,237,1300000,1900000,0
2008,200742,"Tony Ugoh",IND,T,25,9,2008,2,42,375000,1291667,0
2008,00001042,"Tyson Clabo",ATL,T,27,9,2008,,,445000,445000,0
2008,200419,"Vernon Carey",MIA,T,27,9,2008,1,19,2570000,3530000,0
2008,00002404,"Jeff Garcia",TAM,QB,38,9,2008,,,2000000,3500000,0
2008,19955,"Kerry Collins",TEN,QB,36,9,2008,1,5,1750000,2875000,0
2008,2005106,"Kyle Orton",CHI,QB,26,9,2008,4,106,1300000,2214500,0
2008,200792,"Trent Edwards",BUF,QB,25,9,2008,3,92,370000,727750,0
2008,2007217,"Tyler Thigpen",KAN,QB,24,9,2008,7,217,370000,370000,0
2008,2005110,"Brandon Jacobs",NYG,RB,26,9,2008,4,110,927000,1080750,0
2008,200291,"Brian Westbrook",PHI,RB,29,9,2008,3,91,,,
2008,20052,"Ronnie Brown",MIA,RB,27,9,2008,1,2,3658266,6106800,0
2008,00002489,"Ryan Grant",GNB,RB,26,9,2008,,,750000,4400000,0
2008,199713,"Tony Gonzalez",KAN,TE,32,9,2008,1,13,1000000,5031373,0
2008,200849,"DeSean Jackson",PHI,WR,22,9,2008,2,49,295000,633250,0
2008,1999213,"Donald Driver",GNB,WR,33,9,2008,7,213,2900000,3500000,0
2008,200723,"Dwayne Bowe",KAN,WR,24,9,2008,1,23,370000,1270000,0
2008,200842,"Eddie Royal",DEN,WR,22,9,2008,2,42,295000,678250,0
2008,199892,"Hines Ward",PIT,WR,32,9,2008,3,92,4700000,5950000,0
2008,2004108,"Jerricho Cotchery",NYJ,WR,26,9,2008,4,108,1605000,2771667,0
2008,00002440,"Lance Moore",NOR,WR,25,9,2008,,,520000,520000,0
2008,200078,"Laveranues Coles",NYJ,WR,31,9,2008,3,78,5000000,6000000,0
2008,200429,"Michael Jenkins",ATL,WR,26,9,2008,1,29,1050000,2268000,0
2008,199689,"Terrell Owens",DAL,WR,35,9,2008,3,89,830000,5721667,0
2008,200164,"Adrian Wilson",ARI,S,29,8,2008,3,64,4750000,5650000,0
2008,20059,"Carlos Rogers",WAS,CB,27,8,2008,1,9,522500,2343200,0
2008,200428,"Chris Gamble",CAR,CB,25,8,2008,1,28,1190882,3985882,0
2008,2003125,"Ike Taylor",PIT,CB,28,8,2008,4,125,1090000,3740000,0
2008,2007167,"Kevin Payne",CHI,S,25,8,2008,5,167,370000,407500,0
2008,20076,"LaRon Landry",WAS,S,24,8,2008,1,6,602500,2645833,0
2008,200718,"Leon Hall",CIN,CB,24,8,2008,1,18,370000,1562500,0
2008,2002156,"Aaron Kampman",GNB,OLB,29,8,2008,5,156,,,
2008,20017,"Andre Carter",WAS,DE,29,8,2008,1,7,730000,2828332,0
2008,200025,"Chris Hovan",TAM,DT,30,8,2008,1,25,1600000,2900000,0
2008,2004179,"Corey Williams",CLE,DE,28,8,2008,6,179,605000,3288333,0
2008,200042,"Cornelius Griffin",WAS,DT,32,8,2008,2,42,,,
2008,20014,"Justin Smith",SFO,DE,29,8,2008,1,4,750000,4000000,0
2008,19956,"Kevin Carter",TAM,DE,35,8,2008,1,6,,,
2008,2006134,"Kyle Williams",BUF,DT,25,8,2008,5,134,700000,2498250,0
2008,200113,"Marcus Stroud",BUF,DT,30,8,2008,1,13,3000000,5000000,0
2008,2006127,"Ray Edwards",MIN,DE,23,8,2008,4,127,445000,543250,0
2008,20016,"Richard Seymour",NWE,DE,29,8,2008,1,6,730000,6830000,0
2008,200012,"Shaun Ellis",NYJ,DE,31,8,2008,1,12,3077059,5310392,0
2008,199728,"Trevor Pryce",BAL,DT,33,8,2008,1,28,,,
2008,200332,"Tyler Brayton",CAR,DE,29,8,2008,1,32,800000,1525000,0
2008,199819,"Vonnie Holliday",MIA,DE,33,8,2008,1,19,1650000,4600000,0
2008,2002141,"Andra Davis",CLE,ILB,30,8,2008,5,141,3000000,4225000,0
2008,00001249,"Antonio Pierce",NYG,ILB,30,8,2008,,,,,
2008,2003103,"Bradie James",DAL,LB,27,8,2008,4,103,1750000,3350000,0
2008,200617,"Chad Greenway",MIN,OLB,25,8,2008,1,17,675000,1952500,0
2008,200671,"Chris Gocong",PHI,LB,25,8,2008,3,71,445000,638750,0
2008,2002106,"David Thornton",TEN,OLB,30,8,2008,4,106,,,
2008,2000177,"Dhani Jones",CIN,ILB,30,8,2008,6,177,,,
2008,1999146,"Eric Barton",NYJ,OLB,31,8,2008,5,146,,,
2008,200412,"Jonathan Vilma",NOR,ILB,26,8,2008,1,12,4097500,5605000,0
2008,200016,"Julian Peterson",SEA,OLB,30,8,2008,1,16,3500000,7300000,0
2008,200613,"Kamerion Wimbley",CLE,OLB,25,8,2008,1,13,445000,1841250,0
2008,200347,"Kawika Mitchell",BUF,OLB,29,8,2008,2,47,,,
2008,199791,"Mike Vrabel",NWE,OLB,33,8,2008,3,91,,,
2008,200734,"Paul Posluszny",BUF,ILB,24,8,2008,2,34,500000,917000,0
2008,2006116,"Stephen Tulloch",TEN,ILB,23,8,2008,4,116,445000,552375,0
2008,200514,"Thomas Davis",CAR,OLB,25,8,2008,1,14,650000,2453750,0
2008,2001113,"Ben Hamilton",DEN,G,31,8,2008,4,113,,,
2008,00001788,"Brandon Moore",NYJ,G,28,8,2008,,,1000000,1686667,0
2008,00001752,"Brian Waters",KAN,G,31,8,2008,,,2085000,6085000,0
2008,2005204,"Chris Kemoeatu",PIT,G,25,8,2008,6,204,1417000,1417000,0
2008,2006161,"Chris Kuper",DEN,G,26,8,2008,5,161,445000,483750,0
2008,199917,"Damien Woody",NYJ,T,31,8,2008,1,17,,,
2008,20064,"D'Brickashaw Ferguson",NYJ,T,25,8,2008,1,4,2320000,5397500,0
2008,00001820,"Ikechuku Ndukwe",MIA,G,26,8,2008,,,,,
2008,00001789,"Jamaal Jackson",PHI,C,28,8,2008,,,550000,1556720,0
2008,00001821,"Jared Gaither",BAL,T,22,8,2008,,,370000,407667,0
2008,1996109,"Jon Runyan",PHI,T,35,8,2008,4,109,,,
2008,2002154,"Jonathan Goodwin",NOR,C,30,8,2008,5,154,650000,1633333,0
2008,2002187,"Justin Hartwig",PIT,G,30,8,2008,6,187,,,
2008,200179,"Kareem McKenzie",NYG,T,29,8,2008,3,79,,,
2008,200552,"Khalif Barnes",JAX,T,26,8,2008,2,52,520000,826428,0
2008,2000224,"Mark Tauscher",GNB,T,31,8,2008,7,224,,,
2008,200859,"Mike Pollak",IND,G,23,8,2008,2,59,295000,507500,0
2008,200466,"Nick Hardwick",LAC,C,27,8,2008,3,66,2000000,2000000,0
2008,00001816,"Rich Seubert",NYG,G,29,8,2008,,,750000,1913750,0
2008,200770,"Ryan Harris",DEN,T,23,8,2008,3,70,370000,571250,0
2008,2004251,"Scott Wells",GNB,C,27,8,2008,7,251,740000,1652500,0
2008,2005126,"Todd Herremans",PHI,G,26,8,2008,4,126,1000000,2033333,0
2008,2003173,"Tony Pashos",JAX,T,28,8,2008,5,173,605000,4217500,0
2008,199811,"Tra Thomas",PHI,T,34,8,2008,1,11,0,402857,0
2008,2007149,"Uche Nwaneri",JAX,G,24,8,2008,5,149,370000,413900,0
2008,2006131,"Willie Colon",PIT,T,25,8,2008,4,131,445000,539500,0
2008,2005130,"Darren Sproles",LAC,RB,25,8,2008,4,130,1100000,1198000,0
2008,00002488,"Dominic Rhodes",IND,RB,29,8,2008,,,605000,435000,0
2008,200864,"Kevin Smith",DET,RB,22,8,2008,3,64,295000,511630,0
2008,2006117,"Leon Washington",NYJ,RB,26,8,2008,4,117,445000,552312,0
2008,2005109,"Marion Barber",DAL,RB,25,8,2008,4,109,520000,2520000,0
2008,2000156,"Sammy Morris",NWE,RB,31,8,2008,5,156,900000,2125000,0
2008,200424,"Steven Jackson",LAR,RB,25,8,2008,1,24,1707500,4531500,0
2008,00002967,"Antonio Gates",LAC,TE,28,8,2008,,,3000000,4000000,0
2008,200369,"Jason Witten",DAL,TE,26,8,2008,3,69,1905000,3905000,0
2008,200698,"Owen Daniels",HOU,TE,26,8,2008,4,98,445000,537500,0
2008,200732,"Anthony Gonzalez",IND,WR,24,8,2008,1,32,370000,1316250,0
2008,200450,"Devery Henderson",NOR,WR,26,8,2008,2,50,950000,2000000,0
2008,2003255,"Kevin Walter",HOU,WR,27,8,2008,7,255,1300000,1800000,0
2008,20079,"Ted Ginn",MIA,WR,23,8,2008,1,9,370000,2117916,0
2008,200720,"Aaron Ross",NYG,CB,26,7,2008,1,20,370000,1418000,0
2008,200268,"Andre' Goodman",MIA,CB,30,7,2008,3,68,1000000,1333333,0
2008,200197,"Anthony Henry",DAL,CB,32,7,2008,4,97,,,
2008,2006207,"Antoine Bethea",IND,S,24,7,2008,6,207,445000,462250,0
2008,2007140,"Brandon McDonald",CLE,CB,23,7,2008,5,140,370000,418250,0
2008,200867,"Charles Godfrey",CAR,S,23,7,2008,3,67,295000,508550,0
2008,200335,"Charles Tillman",CHI,CB,27,7,2008,2,35,2250000,9716667,0
2008,2005181,"Chris Harris",CAR,S,26,7,2008,6,181,527000,1027000,0
2008,200741,"Chris Houston",ATL,CB,24,7,2008,2,41,370000,762750,0
2008,200543,"Corey Webster",NYG,CB,26,7,2008,2,43,1000000,2237500,0
2008,200737,"Eric Weddle",LAC,S,23,7,2008,2,37,370000,822500,0
2008,200753,"Eric Wright",CLE,CB,23,7,2008,2,53,370000,660000,0
2008,2004143,"Erik Coleman",ATL,S,26,7,2008,5,143,650000,1625000,0
2008,2004223,"Jacques Reeves",HOU,CB,26,7,2008,7,223,1000000,3800000,0
2008,000047,"James Butler",NYG,S,26,7,2008,,,,,
2008,200342,"Ken Hamlin",DAL,S,27,7,2008,2,42,,,
2008,200140,"Ken Lucas",CAR,CB,29,7,2008,2,40,,,
2008,2005123,"Kerry Rhodes",NYJ,S,26,7,2008,4,123,522000,2291666,0
2008,2007224,"Michael Johnson",NYG,S,24,7,2008,7,224,370000,383700,0
2008,200039,"Mike Brown",CHI,S,30,7,2008,2,39,,,
2008,200566,"O.J. Atogwe",LAR,S,27,7,2008,3,66,2017000,2017000,0
2008,200217,"Phillip Buchanon",TAM,CB,28,7,2008,1,17,1905000,3155000,0
2008,20025,"Quentin Jammer",LAC,CB,29,7,2008,1,5,1500000,3400000,0
2008,000012,"Ryan Clark",PIT,S,29,7,2008,,,1500000,2212500,0
2008,200259,"Sheldon Brown",PHI,CB,29,7,2008,2,59,1750000,3256720,0
2008,2007106,"Tanard Jackson",TAM,S,23,7,2008,4,106,370000,489250,0
2008,200122,"Will Allen",MIA,CB,30,7,2008,1,22,2500000,3625000,0
2008,2003146,"Aubrayo Franklin",SFO,DT,28,7,2008,5,146,1050000,1733333,0
2008,2006124,"Barry Cofield",NYG,DT,24,7,2008,4,124,445000,546156,0
2008,200119,"Casey Hampton",PIT,DT,31,7,2008,1,19,1800000,5377083,0
2008,2005132,"Chris Canty",DAL,DE,26,7,2008,4,132,2017000,2017000,0
2008,200348,"Chris Kelsay",BUF,DE,29,7,2008,2,48,1400000,5000000,0
2008,200112,"Damione Lewis",CAR,DT,30,7,2008,1,12,,,
2008,200464,"Darnell Dockett",ARI,DT,27,7,2008,3,64,3250000,3250000,0
2008,0000824,"Demetric Evans",WAS,DT,29,7,2008,,,,,
2008,2006123,"Domata Peko",CIN,DT,24,7,2008,4,123,650000,1751750,0
2008,200055,"Fred Robbins",NYG,DT,31,7,2008,2,55,,,
2008,20013,"Gerard Warren",OAK,DT,30,7,2008,1,3,4000000,5000000,0
2008,19988,"Greg Ellis",DAL,LB,33,7,2008,1,8,4150000,4750000,0
2008,0000772,"Jamal Williams",LAC,DT,32,7,2008,,,,,
2008,2006183,"Johnny Jolly",GNB,DT,25,7,2008,6,183,445000,468650,0
2008,200559,"Jonathan Babineaux",ATL,DT,27,7,2008,2,59,520000,1307500,0
2008,2005189,"Jovan Haye",TAM,DT,26,7,2008,6,189,2017000,2017000,0
2008,2006196,"Kedric Golston",WAS,DT,25,7,2008,6,196,445000,466858,0
2008,2002147,"Kenyon Coleman",NYJ,DT,29,7,2008,5,147,,,
2008,200528,"Luis Castillo",LAC,DE,25,7,2008,1,28,700000,6983500,0
2008,2002238,"Raheem Brock",IND,DT,30,7,2008,7,238,,,
2008,2003138,"Robert Mathis",IND,DE,27,7,2008,5,138,2250000,6810000,0
2008,2002146,"Rocky Bernard",SEA,DT,29,7,2008,5,146,2937500,5437500,0
2008,200414,"Tommie Harris",CHI,DT,25,7,2008,1,14,605000,6582500,0
2008,0000822,"Tommy Kelly",OAK,DT,28,7,2008,,,625000,2791666,0
2008,200313,"Ty Warren",NWE,DE,27,7,2008,1,13,1450000,4933332,0
2008,200418,"Will Smith",NOR,DE,27,7,2008,1,18,700000,3720000,0
2008,20065,"A.J. Hawk",GNB,ILB,24,7,2008,1,5,1950000,4821250,0
2008,200289,"Akin Ayodele",MIA,OLB,29,7,2008,3,89,,,
2008,200222,"Bryan Thomas",NYJ,LB,29,7,2008,1,22,1700000,3400000,0
2008,2003198,"Cato June",TAM,LB,29,7,2008,6,198,1000000,3666667,0
2008,200570,"Channing Crowder",MIA,LB,25,7,2008,3,70,1000000,1191625,0
2008,2007136,"Clint Session",IND,LB,24,7,2008,4,136,370000,462500,0
2008,200837,"Curtis Lofton",ATL,ILB,22,7,2008,2,37,295000,1740000,0
2008,2000245,"Danny Clark",NYG,OLB,31,7,2008,7,245,,,
2008,200633,"DeMeco Ryans",HOU,ILB,24,7,2008,2,33,445000,1276250,0
2008,200694,"Freddy Keiaho",IND,LB,26,7,2008,3,94,445000,586333,0
2008,200446,"Justin Smiley",MIA,G,27,7,2008,2,46,,,
2008,200433,"Karlos Dansby",ARI,ILB,27,7,2008,2,33,8065000,8065000,0
2008,199812,"Keith Brooking",ATL,LB,33,7,2008,1,12,4900000,7942226,0
2008,2006178,"Keith Ellison",BUF,OLB,24,7,2008,6,178,445000,471750,0
2008,200578,"Kirk Morrison",OAK,ILB,26,7,2008,3,78,1710000,1887600,0
2008,200546,"Matt Roth",MIA,DE,26,7,2008,2,46,520000,907000,0
2008,200098,"Na'il Diggs",CAR,LB,30,7,2008,4,98,800000,1700000,0
2008,2006168,"Omar Gaither",PHI,ILB,24,7,2008,5,168,445000,480125,0
2008,00001292,"Rashad Jeanty",CIN,OLB,25,7,2008,,,,,
2008,2003251,"Scott Shanle",NOR,OLB,29,7,2008,7,251,1500000,2500000,0
2008,200498,"Shaun Phillips",LAC,DE,27,7,2008,4,98,2400000,6666667,0
2008,00001261,"Stephen Cooper",LAC,ILB,29,7,2008,,,,,
2008,199813,"Takeo Spikes",SFO,ILB,32,7,2008,1,13,1040000,1700000,0
2008,200638,"Thomas Howard",OAK,OLB,25,7,2008,2,38,445000,995000,0
2008,1996154,"Zach Thomas",DAL,ILB,35,7,2008,5,154,,,
2008,00001822,"Anthony Herrera",MIN,G,28,7,2008,,,,,
2008,200735,"Arron Sears",TAM,G,24,7,2008,2,35,370000,970000,0
2008,200729,"Ben Grubbs",BAL,G,24,7,2008,1,29,370000,1250000,0
2008,200623,"Davin Joseph",TAM,G,25,7,2008,1,23,1290000,1490000,0
2008,2001222,"Dennis Norman",JAX,C,28,7,2008,7,222,,,
2008,200381,"Derrick Dockery",BUF,G,28,7,2008,3,81,1500000,6350000,0
2008,00001772,"Donald Penn",TAM,T,25,7,2008,,,445000,445000,0
2008,2002239,"Eric Heitmann",SFO,G,28,7,2008,7,239,,,
2008,2005124,"Jason Brown",BAL,C,25,7,2008,4,124,1417000,1417000,0
2008,200118,"Jeff Backus",DET,T,31,7,2008,1,18,2700000,5523176,0
2008,200321,"Jeff Faine",TAM,C,27,7,2008,1,21,1000000,7000000,0
2008,00001751,"Jeff Saturday",IND,C,33,7,2008,,,3000000,5184666,0
2008,200659,"Jeremy Trueblood",TAM,T,25,7,2008,2,59,445000,752500,0
2008,200728,"Joe Staley",SFO,T,24,7,2008,1,28,370000,1220000,0
2008,200094,"John St. Clair",CHI,T,31,7,2008,3,94,,,
2008,199914,"John Tait",CHI,T,33,7,2008,1,14,,,
2008,2007130,"Josh Beekman",CHI,G,25,7,2008,4,130,370000,468125,0
2008,00001853,"Keydrick Vincent",CAR,G,30,7,2008,,,,,
2008,200253,"Langston Walker",BUF,T,29,7,2008,2,53,,,
2008,200229,"Marc Colombo",DAL,T,30,7,2008,1,29,605000,2605000,0
2008,1998173,"Matt Birk",MIN,C,32,7,2008,6,173,5320000,5720000,0
2008,200475,"Max Starks",PIT,T,26,7,2008,3,75,6895000,6895000,0
2008,199864,"Olin Kreutz",CHI,C,31,7,2008,3,64,,,
2008,200199,"Roberto Garza",CHI,G,29,7,2008,4,99,730000,1550000,0
2008,200494,"Travelle Wharton",CAR,G,27,7,2008,3,94,600000,2850000,0
2008,19976,"Walter Jones",SEA,T,34,7,2008,1,6,,,
2008,20071,"JaMarcus Russell",OAK,QB,23,7,2008,1,1,370000,4351000,0
2008,00002418,"Shaun Hill",SFO,QB,28,7,2008,,,1000000,1650000,0
2008,00002498,"Fred Jackson",BUF,RB,27,7,2008,,,370000,370000,0
2008,200679,"Jerious Norwood",ATL,RB,25,7,2008,3,79,445000,631167,0
2008,200813,"Jonathan Stewart",CAR,RB,21,7,2008,1,13,1395000,1495000,0
2008,200630,"Joseph Addai",IND,RB,25,7,2008,1,30,603000,1561750,0
2008,2007137,"Le'Ron McClain",BAL,RB,24,7,2008,4,137,370000,463000,0
2008,2004119,"Mewelde Moore",PIT,RB,26,7,2008,4,119,650000,1100000,0
2008,00002499,"Pierre Thomas",NOR,RB,24,7,2008,,,370000,371667,0
2008,19995,"Ricky Williams",MIA,RB,31,7,2008,1,5,730000,730000,0
2008,199712,"Warrick Dunn",TAM,RB,33,7,2008,1,12,3000000,3000000,0
2008,200481,"Chris Cooley",WAS,TE,26,7,2008,3,81,605000,3028333,0
2008,20053,"Braylon Edwards",CLE,WR,25,7,2008,1,3,4350000,7843750,0
2008,2006130,"Domenik Hixon",NYG,WR,24,7,2008,4,130,445000,445000,0
2008,199433,"Isaac Bruce",SFO,WR,36,7,2008,2,33,1975000,3500000,0
2008,200522,"Mark Clayton",BAL,WR,26,7,2008,1,22,800000,1915000,0
2008,2006252,"Marques Colston",NOR,WR,25,7,2008,7,252,500000,3139450,0
2008,199619,"Marvin Harrison",IND,WR,36,7,2008,1,19,9000000,13400000,0
2008,200521,"Matt Jones",JAX,WR,25,7,2008,1,21,625000,1910000,0
2008,200625,"Santonio Holmes",PIT,WR,24,7,2008,1,25,600000,2180000,0
2008,1997169,"Al Harris",GNB,CB,34,6,2008,6,169,,,
2008,200619,"Antonio Cromartie",LAC,CB,24,6,2008,1,19,647500,1725000,0
2008,200724,"Brandon Meriweather",NWE,S,24,6,2008,1,24,370000,1400000,0
2008,2002105,"Brian Williams",JAX,CB,29,6,2008,4,105,4000000,6000000,0
2008,200534,"Brodney Pool",CLE,S,24,6,2008,2,34,603250,1099500,0
2008,200648,"Cedric Griffin",MIN,CB,26,6,2008,2,48,445000,770000,0
2008,2008249,"Chris Horton",WAS,S,24,6,2008,7,249,295000,304129,0
2008,000043,"Clinton Hart",LAC,S,31,6,2008,,,605000,2863334,0
2008,199760,"Darren Sharper",MIN,S,33,6,2008,2,60,3900000,4750000,0
2008,20048,"DeAngelo Hall",2TM,CB,25,6,2008,1,8,1000000,2166667,0
2008,200057,"Deon Grant",SEA,S,29,6,2008,2,57,1730000,3646667,0
2008,2004136,"Gibril Wilson",OAK,S,27,6,2008,5,136,,,
2008,2005133,"James Sanders",NWE,S,25,6,2008,4,133,927000,1022000,0
2008,2002157,"Jermaine Phillips",TAM,S,29,6,2008,5,157,,,
2008,000030,"Jim Leonhard",BAL,S,26,6,2008,,,520000,520000,0
2008,200755,"Josh Wilson",SEA,CB,23,6,2008,2,55,370000,1129000,0
2008,199636,"Lawyer Milloy",ATL,S,35,6,2008,2,36,,,
2008,200311,"Marcus Trufant",SEA,CB,28,6,2008,1,11,1000000,3933333,0
2008,200034,"Mark Roman",SFO,S,31,6,2008,2,34,,,
2008,200258,"Michael Lewis",SFO,S,28,6,2008,2,58,605000,4005000,0
2008,200121,"Nate Clements",SFO,CB,29,6,2008,1,21,3383334,5550001,0
2008,000046,"Nick Harper",TEN,CB,34,6,2008,,,,,
2008,200339,"Rashean Mathis",JAX,CB,28,6,2008,2,39,2450000,3804000,0
2008,2001202,"Renaldo Hill",MIA,S,30,6,2008,7,202,,,
2008,200643,"Roman Harper",NOR,S,26,6,2008,2,43,445000,835000,0
2008,200550,"Ron Bartell",LAR,CB,26,6,2008,2,50,520000,706750,0
2008,2003111,"Terrence McGee",BUF,CB,28,6,2008,4,111,2750000,4125000,0
2008,200662,"Tim Jennings",IND,CB,25,6,2008,2,62,445000,465500,0
2008,199613,"Walt Harris",SFO,CB,34,6,2008,1,13,1400000,2066666,0
2008,2003213,"Yeremiah Bell",MIA,S,30,6,2008,6,213,520000,1400000,0
2008,200252,"Anthony Weaver",HOU,DE,28,6,2008,2,52,,,
2008,200785,"Brandon Mebane",SEA,DT,23,6,2008,3,85,370000,540250,0
2008,2002242,"Brett Keisel",PIT,DE,30,6,2008,7,242,1400000,3147500,0
2008,20082,"Chris Long",LAR,DE,23,6,2008,1,2,295000,2900000,0
2008,200663,"Darryl Tapp",SEA,DE,24,6,2008,2,63,445000,725000,0
2008,200673,"Dusty Dvoracek",CHI,DT,25,6,2008,3,73,445000,633625,0
2008,20085,"Glenn Dorsey",KAN,DT,23,6,2008,1,5,295000,6933250,0
2008,1997193,"Grady Jackson",ATL,DT,35,6,2008,6,193,,,
2008,200435,"Igor Olshansky",LAC,DE,26,6,2008,2,35,1200000,1650000,0
2008,2004104,"Isaac Sopoaga",SFO,DE,27,6,2008,4,104,700000,1855000,0
2008,20078,"Jamaal Anderson",ATL,DE,22,6,2008,1,8,370000,2425250,0
2008,1997229,"Jason Ferguson",MIA,DT,34,6,2008,7,229,,,
2008,199773,"Jason Taylor",WAS,DE,34,6,2008,3,73,,,
2008,2007138,"Jay Richardson",OAK,DE,24,6,2008,5,138,370000,418500,0
2008,20029,"John Henderson",JAX,DT,29,6,2008,1,9,1400000,2890000,0
2008,199952,"John Thornton",CIN,DT,32,6,2008,2,52,,,
2008,200235,"Kalimba Edwards",OAK,DE,29,6,2008,2,35,,,
2008,200866,"Kendall Langford",MIA,DE,22,6,2008,3,66,295000,510000,0
2008,200072,"Kendrick Clancy",NOR,DT,30,6,2008,3,72,1600000,1833333,0
2008,2007242,"Keyunta Dawson",IND,DT,23,6,2008,7,242,370000,380375,0
2008,200134,"Kyle Vanden Bosch",TEN,DE,30,6,2008,2,34,4480000,5667500,0
2008,0000803,"Ma'ake Kemoeatu",CAR,DT,29,6,2008,,,1900000,4839999,0
2008,200520,"Marcus Spears",DAL,DE,25,6,2008,1,20,602500,1522500,0
2008,200187,"Reggie Hayward",JAX,DE,29,6,2008,3,87,,,
2008,2000241,"Rob Meier",JAX,DT,31,6,2008,7,241,1000000,3660000,0
2008,2004117,"Robert Geathers",CIN,DE,25,6,2008,4,117,2200000,4483333,0
2008,200261,"Ryan Denney",BUF,DE,31,6,2008,2,61,,,
2008,200129,"Ryan Pickett",GNB,DT,29,6,2008,1,29,2475000,3000000,0
2008,20087,"Sedrick Ellis",NOR,DT,23,6,2008,1,7,295000,2236000,0
2008,200620,"Tamba Hali",KAN,DE,25,6,2008,1,20,650000,1740000,0
2008,200782,"Tank Tyler",KAN,DT,23,6,2008,3,82,370000,545000,0
2008,0000840,"Travis Kirschke",PIT,DT,34,6,2008,,,,,
2008,00001307,"Akeem Jordan",PHI,ILB,23,6,2008,,,370000,1471166,0
2008,199989,"Chike Okeafor",ARI,G,32,6,2008,3,89,4500000,5400000,0
2008,200439,"Daryl Smith",JAX,ILB,26,6,2008,2,39,605000,3697000,0
2008,00001259,"Gary Brackett",IND,ILB,28,6,2008,,,2055000,2723750,0
2008,200370,"Gerald Hayes",ARI,ILB,28,6,2008,3,70,,,
2008,200545,"Lofa Tatupu",SEA,ILB,26,6,2008,2,45,520000,2366666,0
2008,2005160,"Michael Boley",ATL,LB,26,6,2008,5,160,2017000,2017000,0
2008,200343,"Pisa Tinoisamoa",LAR,ILB,27,6,2008,2,43,,,
2008,2002143,"Scott Fujita",NOR,OLB,29,6,2008,5,143,2000000,3000000,0
2008,199686,"Tedy Bruschi",NWE,OLB,35,6,2008,3,86,,,
2008,19944,"Willie McGinest",CLE,OLB,37,6,2008,1,4,900000,3666668,0
2008,200594,"Adam Snyder",SFO,G,26,6,2008,3,94,900000,2000000,0
2008,2006143,"Brad Butler",BUF,G,25,6,2008,5,143,945000,2488750,0
2008,200815,"Branden Albert",KAN,T,24,6,2008,1,15,295000,4095000,0
2008,200192,"Casey Rabach",WAS,G,31,6,2008,3,92,,,
2008,20003,"Chris Samuels",WAS,T,31,6,2008,1,3,,,
2008,200083,"Damion McIntosh",KAN,T,31,6,2008,3,83,,,
2008,00001873,"Darnell Stapleton",PIT,G,23,6,2008,,,,,
2008,2004239,"Eugene Amano",TEN,G,26,6,2008,7,239,750000,1000000,0
2008,00001786,"Hank Fraley",CLE,G,31,6,2008,,,,,
2008,2004141,"Jake Scott",TEN,G,27,6,2008,5,141,1000000,2000000,0
2008,200819,"Jeff Otah",CAR,T,22,6,2008,1,19,1060000,1278750,0
2008,199621,"Pete Kendall",WAS,G,35,6,2008,1,21,,,
2008,199957,"Randy Thomas",WAS,G,32,6,2008,2,57,730000,4148294,0
2008,00001874,"Rudy Niswanger",KAN,C,26,6,2008,,,,,
2008,200651,"Ryan Cook",MIN,T,25,6,2008,2,51,445000,745000,0
2008,200759,"Ryan Kalil",CAR,C,23,6,2008,2,59,370000,602500,0
2008,200483,"Stephen Peterman",DET,G,26,6,2008,3,83,,,
2008,00001787,"Steve Neal",NWE,G,32,6,2008,,,,,
2008,199847,"Todd Weiner",ATL,T,33,6,2008,2,47,2250000,3750000,0
2008,1994197,"Gus Frerotte",MIN,QB,37,6,2008,7,197,,,
2008,2002186,"J.T. O'Sullivan",SFO,QB,29,6,2008,6,186,,,
2008,2002207,"Chester Taylor",MIN,RB,29,6,2008,6,207,3000000,3750000,0
2008,20005,"Jamal Lewis",CLE,RB,29,6,2008,1,5,1400000,6500000,0
2008,200327,"Larry Johnson",KAN,RB,29,6,2008,1,27,2352941,5759131,0
2008,200855,"Ray Rice",BAL,RB,21,6,2008,2,55,295000,570000,0
2008,200323,"Willis McGahee",BAL,RB,27,6,2008,1,23,605000,3105000,0
2008,1999218,"Billy Miller",NOR,TE,31,6,2008,7,218,730000,955000,0
2008,200830,"Dustin Keller",NYJ,TE,24,6,2008,1,30,295000,1190000,0
2008,200661,"Tony Scheffler",DEN,TE,25,6,2008,2,61,445000,693000,0
2008,200391,"Visanthe Shiancoe",MIN,TE,28,6,2008,3,91,2100000,3200000,0
2008,200738,"Zach Miller",OAK,TE,23,6,2008,2,38,370000,3133250,0
2008,199634,"Amani Toomer",NYG,WR,34,6,2008,2,34,,,
2008,2003139,"Bobby Wade",MIN,WR,27,6,2008,5,139,,,
