player_id,year,team_id,position_id,age,av_value,games_played,games_started,pro_bowler,all_pro
199565,2003,DEN,DT,30,6,16,14,0,0
20034,2003,NYJ,DT,22,6,16,16,0,0
199616,2003,CIN,DE,29,6,16,13,0,0
1997198,2003,ATL,DT,30,6,14,14,0,0
199379,2003,GNB,DT,32,6,14,14,0,0
199516,2003,JAX,DE,32,6,16,16,0,0
1995243,2003,LAC,DT,31,6,16,16,0,0
199952,2003,CIN,DT,27,6,16,16,0,0
20036,2003,NOR,DT,22,6,14,12,0,0
20014,2003,CIN,DE,24,6,16,16,0,0
199299,2003,NYG,DT,32,6,15,15,0,0
200181,2003,NOR,DT,26,6,15,9,0,0
200242,2003,IND,DT,24,6,16,16,0,0
199752,2003,LAC,DE,29,6,16,16,0,0
199721,2003,WAS,DT,29,6,16,16,0,0
199226,2003,DET,DT,34,6,14,14,0,0
200129,2003,LAR,DT,24,6,16,13,0,0
199125,2003,NWE,DT,35,6,10,10,0,0
199420,2003,MIA,DT,30,6,13,13,0,0
1997151,2003,CIN,DT,28,6,16,16,0,0
0000840,2003,SFO,DT,29,6,15,15,0,0
0000841,2003,NOR,DT,30,6,11,10,0,0
199450,2004,CAR,DT,33,6,15,15,0,0
19947,2004,SFO,DT,32,6,16,16,0,0
1999248,2004,LAR,DE,27,6,16,14,0,0
200348,2004,BUF,DE,25,6,16,10,0,0
19941,2004,DET,DT,31,6,16,16,0,0
200033,2004,NOR,DE,28,6,13,12,0,0
0000824,2004,WAS,DT,25,6,12,8,0,0
200163,2004,PHI,DE,26,6,12,11,0,0
199920,2004,CLE,DE,28,6,16,11,0,0
1995159,2004,HOU,DT,31,6,15,15,0,0
200435,2004,LAC,DE,22,6,16,16,0,0
1998107,2004,WAS,DT,29,6,15,9,0,0
200035,2004,SFO,DE,28,6,16,15,0,0
19956,2004,TEN,DE,31,6,16,16,0,0
2003145,2004,CAR,DT,26,6,14,12,0,0
2000113,2004,DAL,DT,27,6,15,15,0,0
199752,2004,DAL,DE,30,6,16,15,0,0
199958,2004,IND,DT,27,6,16,16,0,0
1996200,2004,CLE,DT,31,6,15,14,0,0
200356,2004,NYG,DE,23,6,16,7,0,0
2002238,2004,IND,DT,26,6,16,16,0,0
2003183,2004,SEA,DT,25,6,16,12,0,0
1999153,2004,ATL,DT,28,6,13,13,0,0
200129,2004,LAR,DT,25,6,16,16,0,0
1997114,2004,HOU,DT,29,6,16,12,0,0
199512,2004,OAK,DE,32,6,16,16,0,0
200357,2005,SFO,DE,25,6,16,16,0,0
200491,2005,LAR,DE,22,6,16,15,0,0
0000787,2005,OAK,DE,34,6,14,13,0,0
200348,2005,BUF,DE,26,6,16,16,0,0
0000804,2005,GNB,DT,24,6,16,12,0,0
200071,2005,PHI,DT,28,6,13,12,0,0
0000785,2005,PHI,DT,31,6,16,12,0,0
2003109,2005,BAL,DE,24,6,16,12,0,0
1995243,2005,CLE,DT,33,6,16,14,0,0
199668,2005,KAN,DT,32,6,16,12,0,0
199952,2005,CIN,DT,29,6,16,16,0,0
199161,2005,MIA,DT,36,6,13,13,0,0
200139,2005,KAN,OLB,27,6,16,14,0,0
20039,2005,MIN,DE,25,6,14,14,0,0
199865,2005,LAR,DE,31,6,14,14,0,0
0000838,2005,KAN,DT,30,6,16,14,0,0
200528,2005,LAC,DE,22,6,16,15,0,0
200520,2005,DAL,DE,22,6,16,10,0,0
200423,2005,SEA,DT,24,6,13,11,0,0
0000789,2005,SFO,DT,28,6,16,15,0,0
200471,2005,TEN,DT,22,6,16,16,0,0
2004117,2005,CIN,DE,22,6,16,16,0,0
2002146,2005,SEA,DT,26,6,16,7,0,0
2001230,2005,ARI,DT,27,6,16,14,0,0
200129,2005,LAR,DT,26,6,16,16,0,0
199125,2005,OAK,DT,37,6,16,16,0,0
200418,2005,NOR,DE,24,6,16,9,0,0
0000841,2005,NOR,DT,32,6,16,15,0,0
2000120,2006,CLE,DT,28,6,14,14,0,0
199915,2006,2TM,DT,29,6,16,16,0,0
200252,2006,HOU,DE,26,6,15,15,0,0
2006124,2006,NYG,DT,22,6,16,16,0,0
19947,2006,SFO,DT,34,6,16,16,0,0
2005128,2006,ATL,DE,23,6,16,13,0,0
2005132,2006,DAL,DE,24,6,16,16,0,0
2004179,2006,GNB,DT,26,6,16,11,0,0
200042,2006,WAS,DT,30,6,14,14,0,0
1997193,2006,ATL,DT,33,6,16,15,0,0
1997229,2006,DAL,DT,32,6,16,16,0,0
2000149,2006,GNB,DE,29,6,16,13,0,0
2006196,2006,WAS,DT,23,6,16,13,0,0
1994162,2006,NYJ,DT,35,6,16,16,0,0
200134,2006,TEN,DE,28,6,16,16,0,0
2006134,2006,BUF,DT,23,6,16,11,0,0
0000803,2006,CAR,DT,27,6,16,13,0,0
200520,2006,DAL,DE,23,6,16,16,0,0
200113,2006,JAX,DT,28,6,11,11,0,0
20061,2006,HOU,DE,21,6,16,16,0,0
0000789,2006,SFO,DT,29,6,16,16,0,0
2006197,2006,SFO,DE,23,6,16,14,0,0
199699,2006,WAS,DE,33,6,16,15,0,0
2002238,2006,IND,DT,28,6,16,16,0,0
2000241,2006,JAX,DE,29,6,16,8,0,0
19948,2006,CIN,DT,33,6,16,16,0,0
200447,2006,CHI,DT,25,6,14,10,0,0
200332,2006,OAK,DE,27,6,16,13,0,0
200713,2007,LAR,DT,23,6,16,16,0,0
2003146,2007,SFO,DE,27,6,14,13,0,0
200785,2007,SEA,DT,22,6,16,10,0,0
200225,2007,NOR,DE,29,6,14,14,0,0
200366,2007,DET,DT,27,6,16,16,0,0
200163,2007,OAK,DE,29,6,14,14,0,0
200364,2007,DET,DE,28,6,14,14,0,0
200451,2007,BAL,DE,26,6,16,13,0,0
2006107,2007,ARI,DT,24,6,16,16,0,0
20074,2007,TAM,DE,24,6,16,8,0,0
0000785,2007,NOR,DT,33,6,16,14,0,0
20078,2007,ATL,DE,21,6,16,16,0,0
0000782,2007,LAR,DE,30,6,15,15,0,0
2002126,2007,NWE,DE,28,6,16,10,0,0
2005224,2007,DAL,DE,26,6,15,14,0,0
199973,2007,MIA,LB,30,6,16,15,0,0
199952,2007,CIN,DT,31,6,14,14,0,0
0000781,2007,PHI,DE,29,6,16,7,0,0
1996166,2007,LAR,DT,33,6,16,16,0,0
200520,2007,DAL,DE,24,6,16,16,0,0
2002238,2007,IND,DT,29,6,11,11,0,0
2006127,2007,MIN,DE,22,6,12,11,0,0
200129,2007,GNB,DT,28,6,14,14,0,0
0000842,2007,CLE,DE,26,6,15,11,0,0
200252,2008,HOU,DE,28,6,16,16,0,0
200785,2008,SEA,DT,23,6,16,16,0,0
2002242,2008,PIT,DE,30,6,10,10,0,0
20082,2008,LAR,DE,23,6,16,16,0,0
200663,2008,SEA,DE,24,6,16,11,0,0
200673,2008,CHI,DT,25,6,12,12,0,0
20085,2008,KAN,DT,23,6,16,16,0,0
1997193,2008,ATL,DT,35,6,15,14,0,0
200435,2008,LAC,DE,26,6,16,13,0,0
2004104,2008,SFO,DE,27,6,16,15,0,0
20078,2008,ATL,DE,22,6,15,15,0,0
1997229,2008,MIA,DT,34,6,16,13,0,0
199773,2008,WAS,DE,34,6,13,8,0,0
2007138,2008,OAK,DE,24,6,16,11,0,0
20029,2008,JAX,DT,29,6,14,14,0,0
199952,2008,CIN,DT,32,6,15,11,0,0
200235,2008,OAK,DE,29,6,14,11,0,0
200866,2008,MIA,DE,22,6,16,13,0,0
200072,2008,NOR,DT,30,6,14,14,0,0
2007242,2008,IND,DT,23,6,14,14,0,0
200134,2008,TEN,DE,30,6,10,10,0,0
0000803,2008,CAR,DT,29,6,14,14,0,0
200520,2008,DAL,DE,25,6,16,15,0,0
200187,2008,JAX,DE,29,6,16,13,0,0
2000241,2008,JAX,DT,31,6,15,15,0,0
2004117,2008,CIN,DE,25,6,11,11,0,0
200261,2008,BUF,DE,31,6,16,11,0,0
200129,2008,GNB,DT,29,6,16,16,0,0
20087,2008,NOR,DT,23,6,13,13,0,0
200620,2008,KAN,DE,25,6,15,15,0,0
200782,2008,KAN,DT,23,6,16,16,0,0
0000840,2008,PIT,DT,34,6,16,6,0,0
0000773,2009,CHI,DE,32,6,14,14,0,0
200215,2009,WAS,DT,28,6,12,12,0,0
2007152,2009,IND,DT,25,6,15,15,0,0
200025,2009,TAM,DT,31,6,16,16,0,0
2007154,2009,LAR,T,25,6,16,15,0,0
0000843,2009,SEA,DT,29,6,16,15,0,0
200042,2009,WAS,DT,33,6,14,14,0,0
20013,2009,OAK,DT,31,6,16,16,0,0
19988,2009,OAK,LB,34,6,14,14,0,0
0000827,2009,LAC,DE,29,6,13,13,0,0
0000782,2009,LAR,DE,32,6,14,14,0,0
2003189,2009,TAM,DE,28,6,15,15,0,0
20029,2009,JAX,DT,30,6,15,15,0,0
200574,2009,NYG,DE,26,6,16,15,0,0
2002147,2009,CLE,DT,30,6,13,13,0,0
200528,2009,LAC,DE,26,6,14,14,0,0
0000844,2009,NYJ,DE,25,6,15,1,0,0
199930,2009,SEA,DE,33,6,15,14,0,0
0000828,2009,NOR,DT,26,6,15,13,0,0
20016,2009,OAK,DE,30,6,16,16,0,0
200176,2009,KAN,DT,30,6,16,14,0,0
2007132,2009,DEN,DE,25,6,14,14,0,0
20026,2009,TAM,DT,29,6,16,16,0,0
200447,2009,CIN,DT,28,6,14,13,0,0
200414,2009,CHI,DT,26,6,15,15,0,0
0000822,2009,OAK,DT,29,6,16,16,0,0
0000791,2009,TEN,DT,29,6,15,15,0,0
20093,2009,KAN,DE,23,6,16,14,0,0
200710,2010,HOU,DT,23,6,16,16,0,0
2004135,2010,HOU,DE,29,6,16,16,0,0
0000780,2010,ARI,DT,36,6,16,16,0,0
200348,2010,BUF,DE,31,6,16,16,0,0
200892,2010,DET,DE,24,6,13,13,0,0
200366,2010,BAL,DT,30,6,15,11,0,0
200932,2010,PIT,DE,23,6,16,9,0,0
200956,2010,IND,DT,25,6,16,16,0,0
20103,2010,TAM,DE,22,6,13,13,0,0
2004104,2010,SFO,DT,29,6,16,16,0,0
200854,2010,TEN,DT,24,6,15,15,0,0
2006196,2010,WAS,DE,27,6,13,13,0,0
0000803,2010,WAS,DT,31,6,14,12,0,0
2007187,2010,CHI,DT,26,6,16,10,0,0
200970,2010,CIN,DE,23,6,16,10,0,0
200531,2010,PHI,DT,27,6,15,14,0,0
0000842,2010,KAN,DE,29,6,16,10,0,0
200972,2010,JAX,DT,24,6,16,16,0,0
200332,2010,CAR,DE,31,6,15,14,0,0
201010,2010,JAX,DT,23,6,16,16,0,0
200713,2011,WAS,DE,27,6,16,15,0,0
2007102,2011,MIN,DE,28,6,16,16,0,0
200614,2011,DEN,DT,28,6,16,13,0,0
2005132,2011,NYG,DT,29,6,16,16,0,0
2004179,2011,DET,DT,31,6,15,15,0,0
200451,2011,BUF,DE,30,6,16,13,0,0
200055,2011,LAR,DT,34,6,15,15,0,0
200691,2011,CIN,DE,28,6,16,11,0,0
200854,2011,TEN,DE,25,6,14,13,0,0
200559,2011,ATL,DT,30,6,13,13,0,0
2002139,2011,LAR,DT,32,6,15,14,0,0
1999173,2011,KAN,DT,35,6,16,14,0,0
200866,2011,MIA,DE,25,6,16,12,0,0
2002147,2011,DAL,DE,32,6,16,15,0,0
0000845,2011,NWE,DT,25,6,16,13,0,0
201044,2011,OAK,DE,24,6,16,13,0,0
201046,2011,NYG,DT,23,6,16,15,0,0
0000846,2011,NYJ,DT,27,6,16,3,0,0
200632,2011,NYG,DE,28,6,16,15,0,0
20102,2011,DET,DT,24,6,14,14,0,0
200918,2011,DEN,DE,26,6,16,13,0,0
2004117,2011,CIN,DE,28,6,14,13,0,0
200129,2011,GNB,DE,32,6,14,14,0,0
20087,2011,NOR,DT,26,6,15,15,0,0
200972,2011,JAX,DT,25,6,13,13,0,0
2009113,2011,LAC,DE,25,6,16,15,0,0
200418,2011,NOR,DE,30,6,14,14,0,0
0000847,2012,BAL,DE,26,6,14,11,0,0
20099,2012,GNB,DT,26,6,14,14,0,0
2006124,2012,WAS,DT,28,6,16,16,0,0
2012205,2012,CLE,DT,23,6,16,10,0,0
201221,2012,NWE,DE,22,6,14,13,0,0
2010109,2012,CHI,DE,25,6,16,7,0,0
200366,2012,IND,DE,32,6,14,14,0,0
0000804,2012,PHI,DT,31,6,16,16,0,0
201016,2012,TEN,DE,23,6,16,16,0,0
201211,2012,KAN,DT,22,6,16,16,0,0
200451,2012,CAR,DT,31,6,14,14,0,0
2010175,2012,CAR,DE,24,6,15,10,0,0
200427,2012,2TM,DE,32,6,16,16,0,0
201177,2012,TEN,DT,23,6,16,16,0,0
200574,2012,NYG,DE,29,6,15,14,0,0
200613,2012,TEN,DE,29,6,16,16,0,0
2008152,2012,MIN,DT,25,6,15,15,0,0
0000803,2012,BAL,DT,33,6,15,13,0,0
20113,2012,BUF,DT,22,6,16,16,0,0
200971,2012,OAK,DE,26,6,16,16,0,0
201214,2012,LAR,DT,22,6,13,12,0,0
0000844,2012,NYJ,DE,28,6,16,15,0,0
200981,2012,TAM,DT,25,6,15,14,0,0
200588,2012,NYJ,DT,33,6,12,10,0,0
0000830,2012,WAS,DE,28,6,16,16,0,0
0000822,2012,OAK,DT,32,6,16,16,0,0
2005146,2012,PHI,DE,30,6,16,16,0,0
20093,2012,KAN,DE,26,6,15,15,0,0
200418,2012,NOR,DE,31,6,16,16,0,0
2008190,2013,CLE,DE,27,6,14,14,0,0
200733,2013,BUF,DE,29,6,16,13,0,0
2004135,2013,HOU,DE,32,6,15,15,0,0
2003146,2013,IND,DT,33,6,16,15,0,0
20099,2013,GNB,DE,27,6,16,16,0,0
2006124,2013,WAS,DT,29,6,16,16,0,0
2002242,2013,PIT,DE,35,6,12,12,0,0
2013198,2013,NWE,DE,23,6,13,11,0,0
0000843,2013,CAR,DT,33,6,15,13,0,0
201083,2013,ATL,DT,25,6,15,15,0,0
2010109,2013,CHI,DE,26,6,16,15,0,0
201081,2013,HOU,DT,26,6,16,14,0,0
20135,2013,DET,DE,24,6,14,12,0,0
2010226,2013,DAL,DE,26,6,16,16,0,0
2004126,2013,MIN,DE,31,6,16,16,0,0
200427,2013,JAX,DE,33,6,16,16,0,0
200559,2013,ATL,DE,32,6,16,16,0,0
20039,2013,MIN,DT,33,6,15,15,0,0
200632,2013,NYG,DE,30,6,16,10,0,0
0000776,2013,SEA,DE,28,6,16,3,0,0
0000844,2013,KAN,DE,29,6,14,13,0,0
2008181,2013,DAL,DT,27,6,16,16,0,0
200356,2013,ATL,DE,32,6,16,13,0,0
201121,2013,CLE,DT,25,6,15,15,0,0
0000848,2013,TEN,DE,28,6,16,13,0,0
200129,2013,GNB,DT,34,6,16,16,0,0
201313,2013,NYJ,DT,23,6,16,15,0,0
201010,2013,JAX,DE,26,6,16,16,0,0
2009210,2013,OAK,DE,26,6,15,15,0,0
2008190,2014,CLE,DT,28,6,13,11,0,0
201221,2014,NWE,DE,24,6,10,8,0,0
0000831,2014,WAS,DE,27,6,15,12,0,0
2013198,2014,NWE,DE,24,6,15,11,0,0
2009249,2014,TAM,DT,27,6,13,13,0,0
201026,2014,ARI,DT,27,6,16,9,0,0
2010226,2014,DAL,DE,27,6,16,13,0,0
2004126,2014,CHI,DE,32,6,15,15,0,0
201028,2014,MIA,DT,27,6,16,16,0,0
201141,2014,WAS,DE,26,6,16,14,0,0
200692,2014,WAS,DT,32,6,13,13,0,0
2012114,2014,KAN,DE,26,6,16,10,0,0
200559,2014,ATL,DE,33,6,15,15,0,0
2014107,2014,OAK,DT,24,6,16,14,0,0
200574,2014,OAK,DE,31,6,15,12,0,0
201249,2014,LAC,DE,25,6,16,15,0,0
201130,2014,NYJ,DE,25,6,13,13,0,0
2008181,2014,DAL,DT,28,6,16,16,0,0
2007108,2014,ATL,DT,31,6,15,14,0,0
200471,2014,MIA,DT,31,6,15,15,0,0
2008121,2014,JAX,DE,30,6,16,16,0,0
2009244,2014,IND,DT,28,6,16,13,0,0
200981,2014,JAX,DT,27,6,14,14,0,0
200129,2014,HOU,DT,35,6,13,13,0,0
2009115,2014,TEN,DT,28,6,15,15,0,0
201323,2014,MIN,DT,22,6,14,11,0,0
201314,2014,CAR,DT,25,6,14,13,0,0
201153,2014,CHI,DT,26,6,16,16,0,0
201328,2014,DEN,DT,26,6,16,13,0,0
201281,2014,DAL,DE,25,6,15,15,0,0
20093,2014,ATL,DE,28,6,16,16,0,0
0000849,2014,CAR,DE,24,6,16,15,0,0
2008103,2014,LAR,DE,29,6,16,9,0,0
201186,2015,KAN,DE,26,6,12,12,0,0
201513,2015,NOR,G,22,6,12,8,0,0
201367,2015,PHI,DT,26,6,14,14,0,0
0000850,2015,BUF,DT,27,6,16,10,0,0
201512,2015,CLE,DT,22,6,16,15,0,0
2014112,2015,TEN,DE,24,6,16,16,0,0
2015151,2015,IND,DT,23,6,16,16,0,0
0000794,2015,CLE,DE,30,6,14,14,0,0
201539,2015,CHI,DT,21,6,15,12,0,0
2010189,2015,LAR,DE,29,6,13,9,0,0
2010175,2015,DAL,DE,27,6,12,12,0,0
2004126,2015,2TM,DE,33,6,15,15,0,0
200692,2015,WAS,DE,33,6,15,14,0,0
200854,2015,DET,DE,29,6,15,15,0,0
201046,2015,MIN,DT,27,6,12,12,0,0
2013157,2015,SFO,DT,25,6,15,15,0,0
200471,2015,CLE,DE,32,6,15,15,0,0
2015116,2015,ARI,DE,23,6,16,11,0,0
200981,2015,JAX,DT,28,6,16,15,0,0
201323,2015,MIN,DT,23,6,13,12,0,0
201313,2015,NYJ,DE,25,6,11,10,0,0
201314,2015,CAR,DT,26,6,14,14,0,0
201010,2015,JAX,DE,28,6,16,14,0,0
201367,2016,PHI,DT,27,6,13,13,0,0
200783,2016,CAR,DE,30,6,13,13,0,0
201637,2016,KAN,DT,22,6,16,11,0,0
20082,2016,NWE,DE,31,6,16,7,0,0
2009249,2016,TAM,DT,29,6,12,12,0,0
201083,2016,ARI,DT,28,6,15,14,0,0
201512,2016,CLE,DT,23,6,16,16,0,0
200932,2016,WAS,DE,29,6,16,14,0,0
2015137,2016,ATL,DT,23,6,16,14,0,0
201137,2016,NWE,DE,27,6,15,8,0,0
2012158,2016,DAL,DE,28,6,16,11,0,0
0000851,2016,CLE,DT,25,6,16,15,0,0
20163,2016,LAC,DE,21,6,12,11,0,0
2011233,2016,BAL,DE,26,6,16,10,0,0
2008152,2016,GNB,DT,29,6,15,15,0,0
201214,2016,LAR,DT,26,6,14,14,0,0
200957,2016,NOR,DE,30,6,15,13,0,0
0000793,2016,SEA,DT,31,6,16,11,0,0
1993112,1994,CHI,DT,24,5,16,8,0,0
199335,1994,CHI,DT,24,5,15,8,0,0
1993199,1994,ARI,DE,23,5,8,2,0,0
19936,1994,TAM,DE,24,5,15,14,0,0
198157,1994,NOR,DT,35,5,16,11,0,0
0000834,1994,DEN,DT,27,5,16,9,0,0
199157,1994,CLE,DT,25,5,16,5,0,0
19935,1994,CIN,DE,24,5,12,12,0,0
1987141,1994,WAS,DT,29,5,14,13,0,0
19862,1994,NYJ,DT,31,5,12,11,0,0
1993204,1995,SEA,DE,25,5,13,7,0,0
0000807,1995,ARI,DT,25,5,16,14,0,0
1986192,1995,SEA,DE,31,5,11,10,0,0
1988290,1995,DAL,DT,30,5,16,7,0,0
0000809,1995,KAN,DT,25,5,12,5,0,0
199511,1995,MIN,DE,22,5,15,12,0,0
1995159,1995,TEN,DT,22,5,15,9,0,0
0000810,1995,SEA,DT,35,5,16,11,0,0
199267,1995,PIT,DT,26,5,12,11,0,0
199411,1995,CHI,DE,24,5,16,7,0,0
199259,1995,TAM,DT,25,5,14,12,0,0
199132,1995,NWE,DT,26,5,13,3,0,0
1993165,1995,PHI,DT,24,5,16,10,0,0
1992132,1995,TAM,DT,26,5,16,8,0,0
1992136,1995,NWE,DE,26,5,13,12,0,0
199512,1995,TAM,DT,23,5,16,8,0,0
1994147,1995,WAS,DT,24,5,15,11,0,0
198588,1995,NOR,DT,31,5,16,10,0,0
1993116,1996,CIN,DE,26,5,16,12,0,0
199265,1996,PIT,DT,28,5,15,8,0,0
199251,1996,ATL,DE,27,5,15,15,0,0
0000809,1996,NOR,DT,26,5,12,12,0,0
199511,1996,MIN,DE,23,5,12,9,0,0
199135,1996,MIN,DT,28,5,14,9,0,0
198914,1996,JAX,DE,29,5,12,9,0,0
199071,1996,JAX,DE,28,5,10,10,0,0
199355,1996,LAC,DT,27,5,16,9,0,0
1996158,1996,DET,DE,22,5,16,10,0,0
1990186,1996,ATL,DE,29,5,15,15,0,0
1990276,1996,MIN,DE,29,5,16,8,0,0
1989151,1996,NYJ,DE,31,5,14,14,0,0
199185,1996,NWE,DT,27,5,15,10,0,0
1996150,1996,MIA,DT,22,5,16,8,0,0
0000786,1996,IND,DT,29,5,10,10,0,0
1995181,1996,ATL,DT,24,5,14,13,0,0
199011,1997,OAK,DE,30,5,13,13,0,0
1995198,1997,CHI,DE,26,5,15,10,0,0
1996119,1997,NWE,DE,24,5,16,10,0,0
199342,1997,IND,DT,28,5,16,10,0,0
1987175,1997,SEA,DT,33,5,16,9,0,0
19941,1997,CIN,DT,24,5,15,15,0,0
199511,1997,MIN,DE,24,5,14,14,0,0
199515,1997,IND,DT,24,5,15,15,0,0
199379,1997,GNB,DT,26,5,12,12,0,0
0000852,1997,TEN,DE,26,5,15,11,0,0
198850,1997,2TM,DT,32,5,10,8,0,0
199699,1997,SEA,DE,24,5,13,10,0,0
0000786,1997,BAL,DT,30,5,14,13,0,0
0000812,1998,IND,DT,27,5,15,11,0,0
199216,1998,KAN,DT,29,5,10,9,0,0
1996119,1998,NWE,DE,25,5,15,10,0,0
1986233,1998,CIN,DE,34,5,16,16,0,0
0000853,1998,NWE,DE,29,5,14,13,0,0
199739,1998,NOR,DT,24,5,16,11,0,0
1996174,1998,WAS,DE,26,5,14,12,0,0
199120,1998,JAX,DT,29,5,15,9,0,0
199718,1998,TEN,DE,25,5,14,11,0,0
1994162,1998,CIN,DT,27,5,16,16,0,0
1997107,1998,TEN,DE,24,5,16,12,0,0
0000816,1998,ARI,DT,24,5,16,11,0,0
199239,1998,NYG,DT,29,5,10,10,0,0
199633,1998,JAX,DE,24,5,12,8,0,0
1992105,1998,IND,DT,29,5,14,13,0,0
1997151,1998,MIN,DT,23,5,14,9,0,0
199565,1999,CLE,DT,26,5,15,11,0,0
1991226,1999,NYJ,DT,31,5,14,7,0,0
1994126,1999,SFO,DT,28,5,16,15,0,0
1997229,1999,NYJ,DT,25,5,9,9,0,0
199411,1999,CLE,DE,28,5,16,10,0,0
0000820,1999,TEN,DT,27,5,11,10,0,0
199718,1999,TEN,DE,26,5,14,7,0,0
19882,1999,DEN,DE,33,5,15,8,0,0
1995120,1999,CIN,DT,27,5,16,16,0,0
199536,1999,IND,DE,27,5,9,8,0,0
1993112,2000,LAC,DT,30,5,15,15,0,0
199073,2000,SFO,DE,32,5,16,16,0,0
19947,2000,SFO,DT,28,5,15,15,0,0
200025,2000,MIN,DT,22,5,16,13,0,0
19903,2000,SEA,DT,32,5,16,16,0,0
199311,2000,KAN,DT,31,5,12,10,0,0
199426,2000,TEN,DT,29,5,14,3,0,0
19956,2000,LAR,DE,27,5,16,13,0,0
199922,2000,SEA,DE,25,5,14,14,0,0
199657,2000,OAK,DE,27,5,14,9,0,0
199010,2000,LAR,DE,33,5,15,15,0,0
199612,2000,OAK,DE,25,5,16,7,0,0
0000854,2000,SEA,DT,28,5,16,16,0,0
200012,2000,NYJ,DE,23,5,16,3,0,0
199778,2000,CLE,DT,26,5,16,16,0,0
199819,2000,GNB,DE,25,5,12,9,0,0
1994155,2001,IND,DE,30,5,15,15,0,0
200033,2001,NOR,DE,25,5,16,16,0,0
200163,2001,PHI,DE,23,5,16,4,0,0
0000855,2001,ARI,G,23,5,16,12,0,0
2000122,2001,IND,DT,25,5,16,16,0,0
200144,2001,CAR,DT,22,5,16,11,0,0
1996200,2001,CLE,DT,28,5,12,10,0,0
199714,2001,CIN,OLB,28,5,16,5,0,0
199253,2001,DET,OLB,32,5,16,16,0,0
0000856,2002,CAR,DE,28,5,16,4,0,0
2002104,2002,CHI,DE,23,5,15,9,0,0
199915,2002,TAM,DT,25,5,10,10,0,0
199073,2002,NWE,DE,34,5,14,11,0,0
0000812,2002,CIN,DT,31,5,16,11,0,0
0000780,2002,CHI,DT,28,5,15,13,0,0
200225,2002,NOR,DE,24,5,16,6,0,0
0000801,2002,TAM,DT,27,5,16,6,0,0
19941,2002,WAS,DT,29,5,12,11,0,0
200055,2002,MIN,DT,25,5,16,15,0,0
0000855,2002,ARI,G,24,5,16,14,0,0
199379,2002,GNB,DT,31,5,12,11,0,0
0000771,2002,SEA,DT,35,5,12,12,0,0
199922,2002,SEA,DE,27,5,12,12,0,0
0000857,2002,NYG,DT,25,5,15,10,0,0
199520,2002,DET,DT,29,5,14,14,0,0
200161,2002,DET,DT,23,5,14,12,0,0
198912,2002,OAK,DE,37,5,15,8,0,0
199819,2002,GNB,DE,27,5,10,10,0,0
0000858,2002,IND,G,30,5,14,4,0,0
0000841,2002,NOR,DT,29,5,12,10,0,0
2002156,2003,GNB,OLB,24,5,12,10,0,0
199670,2003,ATL,DE,30,5,16,14,0,0
200222,2003,NYJ,LB,24,5,16,10,0,0
200318,2003,ARI,DE,23,5,16,16,0,0
200033,2003,NOR,DE,27,5,8,8,0,0
199354,2003,NOR,OLB,33,5,14,10,0,0
200055,2003,MIN,DT,26,5,16,12,0,0
199975,2003,KAN,DE,29,5,16,0,1,0
1997193,2003,2TM,DT,30,5,15,7,0,0
0000772,2003,LAC,DT,27,5,15,15,0,0
0000771,2003,SEA,DT,36,5,16,9,0,0
2001133,2003,DEN,DT,24,5,16,9,0,0
199958,2003,IND,DT,26,5,13,12,0,0
199948,2003,ARI,DT,28,5,15,15,0,0
1996151,2003,HOU,DT,29,5,14,8,0,0
200357,2004,SFO,DT,24,5,14,12,0,0
1999115,2004,SEA,DE,28,5,16,7,0,0
0000787,2004,OAK,DE,33,5,16,15,0,0
2004249,2004,JAX,DE,23,5,16,7,0,0
0000788,2004,WAS,DT,30,5,16,7,0,0
200222,2004,NYJ,LB,25,5,14,6,0,0
2002240,2004,TEN,DE,25,5,14,14,0,0
0000859,2004,PIT,DT,28,5,14,10,0,0
199994,2004,GNB,DT,28,5,16,14,0,0
200112,2004,LAR,DT,26,5,16,10,0,0
1997198,2004,ATL,DT,31,5,12,12,0,0
0000779,2004,KAN,DE,28,5,16,16,0,0
20013,2004,CLE,DT,26,5,13,13,0,0
2002190,2004,NOR,DT,25,5,14,12,0,0
0000827,2004,LAC,DE,24,5,16,12,0,0
2000122,2004,IND,DT,28,5,16,15,0,0
199161,2004,NWE,DT,35,5,16,10,0,0
200420,2004,MIN,DE,21,5,16,15,0,0
2003174,2004,CIN,DT,23,5,15,8,0,0
200314,2004,CHI,DE,24,5,16,4,0,0
2000241,2004,JAX,DE,27,5,11,8,0,0
199125,2004,OAK,DE,36,5,16,16,0,0
200332,2004,OAK,DE,25,5,15,15,0,0
200215,2005,TEN,DT,24,5,14,14,0,0
20017,2005,SFO,DE,26,5,16,14,0,0
200252,2005,BAL,DE,25,5,10,8,0,0
200457,2005,TEN,DE,24,5,16,9,0,0
0000216,2005,SFO,S,26,5,16,10,0,0
19947,2005,SFO,DT,33,5,13,13,0,0
2004142,2005,ATL,DT,26,5,14,14,0,0
20006,2005,IND,DT,28,5,13,13,0,0
200033,2005,NOR,DE,29,5,12,9,0,0
20034,2005,NYJ,DT,24,5,13,12,0,0
200435,2005,LAC,DE,23,5,14,12,0,0
200531,2005,PHI,DT,22,5,16,7,0,0
1997152,2005,PHI,DE,30,5,15,8,0,0
2000197,2005,HOU,DT,28,5,16,16,0,0
