"year","player","url","position","college","weight"
"2013","D.J. Harper","","RB","Boise State","211"
"2013","Montel Harris","","RB","Temple","208"
"2013","Luke Ingram","","LS","Hawaii","258"
"2013","Mark Jackson","","OG","Glenville State","328"
"2013","Stefphon Jefferson","","RB","Nevada","213"
"2013","P.J. Lonergan","","C","LSU","304"
"2013","Joe Madsen","","C","West Virginia","310"
"2013","Robbie Rouse","","RB","Fresno State","190"
"2013","Matt Stankiewitch","","C","Penn State","302"
"2013","Blidi Wreh-Wilson","/players/W/WrehBl00.htm","CB","Connecticut","195"
"2013","Khalid Wooten","/players/W/WootKh00.htm","CB","Indiana","210"
"2013","Brad Wing","/players/W/WingBr00.htm","P","LSU","205"
"2013","Trevardo Williams","/players/W/WillTr02.htm","OLB","Connecticut","241"
"2013","Tourek Williams","/players/W/WillTo00.htm","DE","Florida International","260"
"2013","Steve Williams","/players/W/WillSt02.htm","CB","California","181"
"2013","Brennan Williams","/players/W/WillBr03.htm","OT","North Carolina","318"
"2013","John Wetzel","/players/W/WetzJo00.htm","OT","Boston College","315"
"2013","Bjoern Werner","/players/W/WernBj00.htm","DE","Florida State","266"
"2013","Kayvon Webster","/players/W/WebsKa00.htm","CB","South Florida","195"
"2013","B.W. Webb","/players/W/WebbBW00.htm","CB","William & Mary","184"
"2013","Jason Weaver","/players/W/WeavJa00.htm","OT","Southern Miss","313"
"2013","Menelik Watson","/players/W/WatsMe00.htm","OT","Florida State","310"
"2013","Cornelius Washington","/players/W/WashCo00.htm","DE","Georgia","265"
"2013","Ricky Wagner","/players/W/WagnRi00.htm","OT","Wisconsin","308"
"2013","Kenny Vaccaro","/players/V/VaccKe00.htm","FS","Texas","214"
"2013","Desmond Trufant","/players/T/TrufDe00.htm","CB","Washington","190"
"2013","Levine Toilolo","/players/T/ToilLe00.htm","TE","Stanford","260"
"2013","Phillip Thomas","/players/T/ThomPh00.htm","FS","Fresno State","208"
"2013","Dallas Thomas","/players/T/ThomDa04.htm","OT","Tennessee","306"
"2013","Chase Thomas","/players/T/ThomCh04.htm","OLB","Stanford","244"
"2013","Manti Te'o","/players/T/TeoxMa00.htm","ILB","Notre Dame","241"
"2013","Mike Taylor","/players/T/TaylMi00.htm","OLB","Wisconsin","234"
"2013","Jamar Taylor","/players/T/TaylJa01.htm","CB","Boise State","192"
"2013","Devin Taylor","/players/T/TaylDe00.htm","DE","South Carolina","266"
"2013","Bruce Taylor","/players/T/TaylBr03.htm","ILB","Virginia Tech","237"
"2013","Rod Sweeting","/players/S/SweeRo01.htm","CB","Georgia Tech","189"
"2013","D.J. Swearinger","/players/S/SweaDJ00.htm","FS","South Carolina","208"
"2013","Jake Stoneburner","/players/S/StonJa01.htm","TE","Ohio State","252"
"2013","Walter Stewart","/players/S/StewWa01.htm","DE","Cincinnati","246"
"2013","Jonathan Stewart","/players/S/StewJo02.htm","ILB","Texas A&M","242"
"2013","Daimion Stafford","/players/S/StafDa00.htm","FS","Nebraska","221"
"2013","Damion Square","/players/S/SquaDa00.htm","DE","Alabama","293"
"2013","Quanterus Smith","/players/S/SmitQu00.htm","DE","Western Kentucky","250"
"2013","Darius Slay","/players/S/SlayDa00.htm","CB","Mississippi State","192"
"2013","Dion Sims","/players/S/SimsDi00.htm","TE","Michigan State","262"
"2013","Tharold Simon","/players/S/SimoTh00.htm","CB","LSU","202"
"2013","John Simon","/players/S/SimoJo01.htm","OLB","Ohio State","257"
"2013","Quinn Sharp","/players/S/SharQu00.htm","P","Oklahoma State","189"
"2013","Etienne Sabino","/players/S/SabiEt00.htm","OLB","Ohio State","247"
"2013","Logan Ryan","/players/R/RyanLo00.htm","CB","Rutgers","191"
"2013","Nickell Robey","/players/R/RobeNi00.htm","CB","Southern California","169"
"2013","Mychal Rivera","/players/R/RiveMy00.htm","TE","Tennessee","242"
"2013","Xavier Rhodes","/players/R/RhodXa00.htm","CB","Florida State","210"
"2013","Eric Reid","/players/R/ReidEr00.htm","FS","LSU","213"
"2013","Jordan Reed","/players/R/ReedJo02.htm","TE","Florida","236"
"2013","Kevin Reddick","/players/R/ReddKe00.htm","ILB","North Carolina","243"
"2013","Bacarri Rambo","/players/R/RambBa00.htm","FS","Georgia","211"
"2013","David Quessenberry","/players/Q/QuesDa00.htm","OT","San Jose State","302"
"2013","Justin Pugh","/players/P/PughJu00.htm","OT","Syracuse","307"
"2013","Jordan Poyer","/players/P/PoyeJo00.htm","CB","Oregon State","191"
"2013","Ty Powell","/players/P/PoweTy00.htm","OLB","Harding","249"
"2013","Keith Pough","/players/P/PougKe01.htm","ILB","Howard","239"
"2013","Sean Porter","/players/P/PortSe00.htm","OLB","Texas A&M","229"
"2013","Chris Pantale","/players/P/PantCh00.htm","TE","Boston College","254"
"2013","Vinston Painter","/players/P/PainVi00.htm","OT","Virginia Tech","306"
"2013","Ryan Otten","/players/O/OtteRy01.htm","TE","San Jose State","230"
"2013","Alex Okafor","/players/O/OkafAl00.htm","DE","Texas","264"
"2013","Alec Ogletree","/players/O/OgleAl00.htm","OLB","Georgia","242"
"2013","Xavier Nixon","/players/N/NixoXa00.htm","OT","Florida","321"
"2013","Sio Moore","/players/M/MoorSi00.htm","OLB","Connecticut","245"
"2013","Damontre Moore","/players/M/MoorDa01.htm","DE","Texas A&M","250"
"2013","Nick Moody","/players/M/MoodNi00.htm","OLB","Florida State","236"
"2013","Sam Montgomery","/players/M/MontSa00.htm","DE","LSU","262"
"2013","Kevin Minter","/players/M/MintKe00.htm","ILB","LSU","246"
"2013","Barkevious Mingo","/players/M/MingBa00.htm","OLB","LSU","241"
"2013","Jordan Mills","/players/M/MillJo02.htm","OT","Louisiana Tech","316"
"2013","Dee Milliner","/players/M/MillDe00.htm","CB","Alabama","201"
"2013","Rontez Miles","/players/M/MileRo00.htm","FS","California (PA)","203"
"2013","Brandon McGee","/players/M/McGeBr00.htm","CB","Miami (FL)","193"
"2013","Leon McFadden","/players/M/McFaLe00.htm","CB","San Diego State","193"
"2013","Vance McDonald","/players/M/McDoVa00.htm","TE","Rice","267"
"2013","T.J. McDonald","/players/M/McDoTJ00.htm","FS","Southern California","219"
"2013","Lerentee McCray","/players/M/McCrLe01.htm","OLB","Florida","250"
"2013","Demetrius McCray","/players/M/McCrDe00.htm","CB","Appalachian State","187"
"2013","Michael Mauti","/players/M/MautMi00.htm","OLB","Penn State","243"
"2013","Tyrann Mathieu","/players/M/MathTy00.htm","CB","LSU","186"
"2013","Luke Marquardt","/players/M/MarqLu00.htm","OT","Azusa Pacific","315"
"2013","Stansly Maponga","/players/M/MapoSt00.htm","DE","TCU","256"
"2013","Brandon Magee","/players/M/MageBr00.htm","OLB","Arizona State","223"
"2013","John Lotulelei","/players/L/LotuJo00.htm","OLB","UNLV","233"
"2013","Jeff Locke","/players/L/LockJe00.htm","P","UCLA","209"
"2013","Corey Lemonier","/players/L/LemoCo00.htm","DE","Auburn","255"
"2013","Joe Kruger","/players/K/KrugJo00.htm","DE","Utah","269"
"2013","Scott Kovanda","/players/K/KovaSc00.htm","P","Ball State","207"
"2013","Jake Knott","/players/K/KnotJa00.htm","OLB","Iowa State","243"
"2013","A.J. Klein","/players/K/KleiAJ00.htm","ILB","Iowa State","250"
"2013","Travis Kelce","/players/K/KelcTr00.htm","TE","Cincinnati","255"
"2013","Nick Kasa","/players/K/KasaNi00.htm","TE","Colorado","269"
"2013","Dion Jordan","/players/J/JordDi00.htm","OLB","Oregon","248"
"2013","Jarvis Jones","/players/J/JoneJa05.htm","OLB","Georgia","245"
"2013","Datone Jones","/players/J/JoneDa03.htm","DE","UCLA","283"
"2013","Oscar Johnson","/players/J/JohnOs00.htm","OT","Louisiana Tech","331"
"2013","Nico Johnson","/players/J/JohnNi00.htm","ILB","Alabama","248"
"2013","Lane Johnson","/players/J/JohnLa01.htm","OT","Oklahoma","303"
"2013","Josh Johnson","/players/J/JohnJo06.htm","CB","Purdue","199"
"2013","Luke Joeckel","/players/J/JoecLu00.htm","OT","Texas A&M","306"
"2013","Jelani Jenkins","/players/J/JenkJe00.htm","ILB","Florida","243"
"2013","Brandon Jenkins","/players/J/JenkBr00.htm","DE","Florida State","251"
"2013","Tony Jefferson","/players/J/JeffTo00.htm","FS","Oklahoma","213"
"2013","D.C. Jefferson","/players/J/JeffD.00.htm","TE","Rutgers","255"
"2013","Micah Hyde","/players/H/HydeMi00.htm","CB","Iowa","197"
"2013","Margus Hunt","/players/H/HuntMa00.htm","DE","Southern Methodist","277"
"2013","DeVonte Holloman","/players/H/HollDe01.htm","OLB","South Carolina","243"
"2013","Gerald Hodges","/players/H/HodgGe00.htm","OLB","Penn State","243"
"2013","Aaron Hester","/players/H/HestAa00.htm","CB","UCLA","198"
"2013","Brandon Hepburn","/players/H/HepbBr00.htm","ILB","Florida A&M","240"
"2013","D.J. Hayden","/players/H/HaydDJ00.htm","CB","Houston","191"
"2013","Terry Hawthorne","/players/H/HawtTe00.htm","CB","Illinois","195"
"2013","Tanner Hawkinson","/players/H/HawkTa00.htm","OT","Kansas","298"
"2013","Khaseem Greene","/players/G/GreeKh00.htm","OLB","Rutgers","241"
"2013","Dwayne Gratz","/players/G/GratDw00.htm","CB","Connecticut","201"
"2013","Chris Gragg","/players/G/GragCh00.htm","TE","Arkansas","244"
"2013","Zaviar Gooden","/players/G/GoodZa00.htm","OLB","Missouri","234"
"2013","Malliciah Goodman","/players/G/GoodMa01.htm","DE","Clemson","276"
"2013","Garrett Gilkey","/players/G/GilkGa00.htm","OT","Chadron State","318"
"2013","William Gholston","/players/G/GholWi00.htm","DE","Michigan State","281"
"2013","Rogers Gaines","/players/G/GainRo01.htm","OT","Tennessee State","334"
"2013","Matt Furstenburg","/players/F/FursMa00.htm","TE","Maryland","242"
"2013","Reid Fragel","/players/F/FragRe00.htm","OT","Ohio State","308"
"2013","D.J. Fluker","/players/F/FlukDJ00.htm","OT","Alabama","339"
"2013","Eric Fisher","/players/F/FishEr00.htm","OT","Central Michigan","306"
"2013","Joseph Fauria","/players/F/FaurJo00.htm","TE","UCLA","259"
"2013","Chris Faulk","/players/F/FaulCh00.htm","OT","LSU","331"
"2013","Josh Evans","/players/E/EvanJo00.htm","FS","Florida","207"
"2013","Gavin Escobar","/players/E/EscoGa00.htm","TE","San Diego State","254"
"2013","Zach Ertz","/players/E/ErtzZa00.htm","TE","Stanford","249"
"2013","Tyler Eifert","/players/E/EifeTy00.htm","TE","Notre Dame","250"
"2013","Lavar Edwards","/players/E/EdwaLa00.htm","DE","LSU","277"
"2013","Jordan Devey","/players/D/DeveJo00.htm","OT","Memphis","317"
"2013","Will Davis","/players/D/DaviWi02.htm","CB","Utah State","186"
"2013","Justice Cunningham","/players/C/CunnJu00.htm","TE","South Carolina","258"
"2013","Sanders Commings","/players/C/CommSa00.htm","CB","Georgia","216"
"2013","Jamie Collins","/players/C/CollJa00.htm","OLB","Southern Miss","250"
"2013","Emmett Cleary","/players/C/CleaEm01.htm","OT","Boston College","316"
"2013","Tank Carradine","/players/C/CarrCo00.htm","DE","Virginia Tech","276"
"2013","Adrian Bushell","/players/B/BushAd00.htm","CB","Louisville","186"
"2013","Michael Buchanan","/players/B/BuchMi00.htm","DE","Illinois","255"
"2013","Armonty Bryant","/players/B/BryaAr00.htm","DE","East Central (OK)","263"
"2013","Braden Brown","/players/B/BrowBr03.htm","OT","BYU","310"
"2013","Arthur Brown","/players/B/BrowAr00.htm","OLB","Kansas State","241"
"2013","John Boyett","/players/B/BoyeJo00.htm","FS","Oregon","204"
"2013","Jon Bostic","/players/B/BostJo00.htm","OLB","Florida","245"
"2013","Nick Becton","/players/B/BectNi00.htm","OT","Virginia Tech","323"
"2013","Steve Beauharnais","/players/B/BeauSt00.htm","ILB","Rutgers","240"
"2013","David Bass","/players/B/BassDa00.htm","DE","Missouri Western","262"
"2013","Sam Barrington","/players/B/BarrSa00.htm","ILB","South Florida","246"
"2013","Johnthan Banks","/players/B/BankJo00.htm","CB","Mississippi State","185"
"2013","David Bakhtiari","/players/B/BakhDa00.htm","OT","Colorado","299"
"2013","Terron Armstead","/players/A/ArmsTe00.htm","OT","Arkansas-Pine Bluff","306"
"2013","Marc Anthony","/players/A/AnthMa00.htm","CB","California","196"
"2013","Ziggy Ansah","/players/A/AnsaEz00.htm","DE","BYU","271"
"2013","David Amerson","/players/A/AmerDa00.htm","CB","North Carolina State","205"
"2013","Kiko Alonso","/players/A/AlonKi00.htm","ILB","Oregon","238"
"2013","Ryan Allen","/players/A/AlleRy01.htm","P","Louisiana Tech","229"
"2013","Robert Alford","/players/A/AlfoRo00.htm","CB","Southeastern Louisiana","188"
"2013","Johnny Adams","/players/A/AdamJo02.htm","CB","Michigan State","185"
"2013","Oday Aboushi","/players/A/AbouOd00.htm","OT","Virginia","308"
"2013","Tom Wort","","ILB","Oklahoma","235"
"2013","Nathan Williams","","OLB","Ohio State","241"
"2013","Dax Swanson","","CB","Sam Houston State","186"
"2013","Dylan Breeding","","P","Arkansas","213"
"2013","Bobby Cowan","","P","Idaho","219"
"2013","Alex Dunnachie","","P","Hawaii","217"
"2013","Mike Edwards","","CB","Hawaii","189"
"2013","Josh Hubner","","P","Arizona State","232"
"2013","Philip Lutzenkirchen","","TE","Auburn","258"
"2013","Brad McDougald","","FS","Illinois","215"
"2013","Greg Reid","","CB","Florida State","190"
"2014","David Yankey","/players/Y/YankDa00.htm","OG","Stanford","315"
"2014","Albert Wilson","/players/W/WilsAl02.htm","WR","Georgia State","202"
"2014","Damien Williams","/players/W/WillDa05.htm","RB","Oklahoma","222"
"2014","Andre Williams","/players/W/WillAn00.htm","RB","Boston College","230"
"2014","James Wilder, Jr.","/players/W/WildJa01.htm","RB","Florida State","232"
"2014","James White","/players/W/WhitJa02.htm","RB","Wisconsin","204"
"2014","Chris Whaley","/players/W/WhalCh01.htm","DT","Texas","269"
"2014","Terrance West","/players/W/WestTe00.htm","RB","Towson","225"
"2014","Keith Wenning","/players/W/WennKe00.htm","QB","Ball State","218"
"2014","Chris Watt","/players/W/WattCh00.htm","OG","Notre Dame","310"
"2014","Sammy Watkins","/players/W/WatkSa00.htm","WR","Clemson","211"
"2014","L'Damian Washington","/players/W/WashLD01.htm","WR","Missouri","195"
"2014","Dustin Vaughan","/players/V/VaugDu00.htm","QB","West Texas A&M","235"
"2014","John Urschel","/players/U/UrscJo00.htm","OG","Penn State","313"
"2014","George Uko","/players/U/UkoxGe00.htm","DT","Southern California","284"
"2014","Trai Turner","/players/T/TurnTr01.htm","OG","LSU","310"
"2014","Stephon Tuitt","/players/T/TuitSt00.htm","DT","Notre Dame","304"
"2014","Khyri Thornton","/players/T/ThorKh00.htm","DT","Southern Miss","304"
"2014","Robert Thomas","/players/T/ThomRo04.htm","DT","Arkansas","327"
"2014","Logan Thomas","/players/T/ThomLo00.htm","QB","Virginia Tech","248"
"2014","De'Anthony Thomas","/players/T/ThomDe05.htm","RB","Nebraska","174"
"2014","Brandon Thomas","/players/T/ThomBr02.htm","OG","Clemson","317"
"2014","Lorenzo Taliaferro","/players/T/TaliLo00.htm","RB","Coastal Carolina","229"
"2014","Travis Swanson","/players/S/SwanTr00.htm","C","Arkansas","312"
"2014","Will Sutton","/players/S/SuttWi00.htm","DT","Arizona State","303"
"2014","Xavier Su'a-Filo","/players/S/Sua-Xa00.htm","OG","UCLA","307"
"2014","Devin Street","/players/S/StreDe00.htm","WR","Pittsburgh","198"
"2014","Bryan Stork","/players/S/StorBr00.htm","C","Florida State","315"
"2014","James Stone","/players/S/StonJa02.htm","C","Tennessee","306"
"2014","Josh Stewart","/players/S/StewJo04.htm","WR","Oklahoma State","178"
"2014","Shamar Stephen","/players/S/StepSh00.htm","DT","Connecticut","309"
"2014","Anthony Steen","/players/S/SteeAn00.htm","OG","Alabama","314"
"2014","Willie Snead","/players/S/SneaWi00.htm","WR","Ball State","195"
"2014","Jerome Smith","/players/S/SmitJe02.htm","RB","Syracuse","220"
"2014","Charles Sims","/players/S/SimsCh00.htm","RB","West Virginia","214"
"2014","Connor Shaw","/players/S/ShawCo00.htm","QB","South Carolina","206"
"2014","Lache Seastrunk","/players/S/SeasLa00.htm","RB","Baylor","201"
"2014","Tom Savage","/players/S/SavaTo00.htm","QB","Pittsburgh","228"
"2014","Jalen Saunders","/players/S/SaunJa00.htm","WR","Oklahoma","165"
"2014","Bishop Sankey","/players/S/SankBi00.htm","RB","Washington","209"
"2014","Allen Robinson","/players/R/RobiAl02.htm","WR","Penn State","220"
"2014","Weston Richburg","/players/R/RichWe00.htm","C","Colorado State","298"
"2014","Paul Richardson","/players/R/RichPa01.htm","WR","Colorado","175"
"2014","Cyril Richardson","/players/R/RichCy00.htm","OG","Baylor","329"
"2014","Bryn Renner","/players/R/RennBr00.htm","QB","North Carolina","228"
"2014","Caraun Reid","/players/R/ReidCa00.htm","DT","Princeton","302"
"2014","Tevin Reese","/players/R/ReesTe00.htm","WR","Baylor","163"
"2014","Silas Redd","/players/R/ReddSi00.htm","RB","Southern California","212"
"2014","Kaleb Ramsey","/players/R/RamsKa00.htm","DT","Boston College","293"
"2014","Kelcy Quarles","/players/Q/QuarKe01.htm","DT","South Carolina","297"
"2014","LaDarius Perkins","/players/P/PerkLa00.htm","RB","Mississippi State","195"
"2014","Matt Paradis","/players/P/ParaMa00.htm","C","Boise State","306"
"2014","Tenny Palepoi","/players/P/PaleTe00.htm","DT","Utah","298"
"2014","Kevin Norwood","/players/N/NorwKe00.htm","WR","Alabama","198"
"2014","Louis Nix III","/players/N/NixILo00.htm","DT","Notre Dame","331"
"2014","Aaron Murray","/players/M/MurrAa00.htm","QB","Georgia","207"
"2014","Stephen Morris","/players/M/MorrSt00.htm","QB","Miami (FL)","213"
"2014","Donte Moncrief","/players/M/MoncDo00.htm","WR","Mississippi","221"
"2014","Trey Millard","/players/M/MillTr00.htm","FB","Oklahoma","247"
"2014","Zach Mettenberger","/players/M/MettZa00.htm","QB","LSU","224"
"2014","Jerick McKinnon","/players/M/McKiJe00.htm","RB","Georgia Southern","209"
"2014","Daniel McCullers","/players/M/McCuDa00.htm","DT","Tennessee","352"
"2014","A.J. McCarron","/players/M/McCaA.00.htm","QB","Alabama","220"
"2014","Jordan Matthews","/players/M/MattJo00.htm","WR","Vanderbilt","212"
"2014","Tre Mason","/players/M/MasoTr00.htm","RB","Auburn","207"
"2014","Zack Martin","/players/M/MartZa00.htm","OG","Notre Dame","308"
"2014","Marcus Martin","/players/M/MartMa01.htm","C","Southern California","320"
"2014","Johnny Manziel","/players/M/ManzJo00.htm","QB","Texas A&M","207"
"2014","Eathyn Manumaleuna","/players/M/ManuEa00.htm","DT","BYU","296"
"2014","Jordan Lynch","/players/L/LyncJo01.htm","QB","Northern Illinois","217"
"2014","Marcus Lucas","/players/L/LucaMa01.htm","WR","Missouri","218"
"2014","Spencer Long","/players/L/LongSp00.htm","OG","Nebraska","320"
"2014","Corey Linsley","/players/L/LinsCo00.htm","C","Ohio State","296"
"2014","Brandon Linder","/players/L/LindBr00.htm","OG","Miami (FL)","311"
"2014","Charles Leno","/players/L/LenoCh00.htm","OG","North Carolina State","303"
"2014","Marqise Lee","/players/L/LeexMa00.htm","WR","Southern California","192"
"2014","Cody Latimer","/players/L/LatiCo00.htm","WR","Indiana","215"
"2014","Jarvis Landry","/players/L/LandJa00.htm","WR","LSU","205"
"2014","Zach Kerr","/players/K/KerrZa00.htm","DT","Kansas State","326"
"2014","Henry Josey","/players/J/JoseHe00.htm","RB","Missouri","194"
"2014","Reggie Jordan","/players/J/JordRe00.htm","FB","Missouri Western","240"
"2014","T.J. Jones","/players/J/JoneT.00.htm","WR","Notre Dame","188"
"2014","DaQuan Jones","/players/J/JoneDa04.htm","DT","Penn State","322"
"2014","Wesley Johnson","/players/J/JohnWe00.htm","C","Vanderbilt","297"
"2014","Storm Johnson","/players/J/JohnSt03.htm","RB","Central Florida","209"
"2014","Anthony Johnson","/players/J/JohnAn04.htm","DT","LSU","308"
"2014","Timmy Jernigan","/players/J/JernTi00.htm","DT","Florida State","299"
"2014","Jeff Janis","/players/J/JaniJe00.htm","WR","Saginaw Valley State","219"
"2014","Gabe Jackson","/players/J/JackGa00.htm","OG","Mississippi State","336"
"2014","Gabe Ikard","/players/I/IkarGa00.htm","C","Oklahoma","304"
"2014","Kerry Hyder","/players/H/HydeKe01.htm","DT","Texas Tech","290"
"2014","Carlos Hyde","/players/H/HydeCa00.htm","RB","Ohio State","230"
"2014","Allen Hurns","/players/H/HurnAl01.htm","WR","Miami (FL)","198"
"2014","Josh Huff","/players/H/HuffJo00.htm","WR","Oregon","206"
"2014","Cody Hoffman","/players/H/HoffCo00.htm","WR","BYU","223"
"2014","Jeremy Hill","/players/H/HillJe01.htm","RB","LSU","233"
"2014","Ryan Hewitt","/players/H/HewiRy00.htm","FB","Stanford","246"
"2014","Robert Herron","/players/H/HerrRo00.htm","WR","Wyoming","193"
"2014","Matt Hazel","/players/H/HazeMa01.htm","WR","Coastal Carolina","198"
"2014","Jonotthan Harrison","/players/H/HarrJo03.htm","C","Florida","304"
"2014","Jon Halapio","/players/H/HalaJo00.htm","OG","Florida","323"
"2014","Ra'Shede Hageman","/players/H/HageRa00.htm","DT","Minnesota","310"
"2014","Ryan Groy","/players/G/GroyRy00.htm","OG","Wisconsin","316"
"2014","Marion Grice","/players/G/GricMa00.htm","RB","Arizona State","208"
"2014","Ryan Grant","/players/G/GranRy01.htm","WR","Tulane","199"
"2014","Jimmy Garoppolo","/players/G/GaroJi00.htm","QB","Eastern Illinois","226"
"2014","Jeremy Gallon","/players/G/GallJe00.htm","WR","Michigan","185"
"2014","Tyler Gaffney","/players/G/GaffTy00.htm","RB","Stanford","220"
"2014","Zach Fulton","/players/F/FultZa00.htm","OG","Tennessee","316"
"2014","Devonta Freeman","/players/F/FreeDe00.htm","RB","Florida State","206"
"2014","Austin Franklin","/players/F/FranAu00.htm","WR","New Mexico State","189"
"2014","Bennie Fowler","/players/F/FowlBe00.htm","WR","Michigan State","217"
"2014","David Fluellen","/players/F/FlueDa00.htm","RB","Toledo","224"
"2014","Ego Ferguson","/players/F/FergEg00.htm","DT","LSU","315"
"2014","David Fales","/players/F/FaleDa00.htm","QB","San Jose State","212"
"2014","Shaquelle Evans","/players/E/EvanSh00.htm","WR","UCLA","213"
"2014","Mike Evans","/players/E/EvanMi00.htm","WR","Texas A&M","231"
"2014","Quincy Enunwa","/players/E/EnunQu00.htm","WR","Nebraska","225"
"2014","Justin Ellis","/players/E/ElliJu01.htm","DT","Louisiana Tech","334"
"2014","Bruce Ellington","/players/E/ElliBr00.htm","WR","South Carolina","197"
"2014","Kadeem Edwards","/players/E/EdwaKa00.htm","OG","Tennessee State","313"
"2014","Dominique Easley","/players/E/EaslDo00.htm","DT","Florida","288"
"2014","Dakota Dozier","/players/D/DoziDa00.htm","OG","Furman","313"
"2014","Aaron Donald","/players/D/DonaAa00.htm","DT","Pittsburgh","285"
"2014","Mike Davis","/players/D/DaviMi00.htm","WR","Texas","197"
"2014","Isaiah Crowell","/players/C/CrowIs00.htm","RB","Alabama State","224"
"2014","Tim Cornett","/players/C/CornTi00.htm","RB","UNLV","209"
"2014","J.C. Copeland","/players/C/CopeJ.00.htm","FB","LSU","271"
"2014","Damian Copeland","/players/C/CopeDa00.htm","WR","Louisville","184"
"2014","Brandin Cooks","/players/C/CookBr00.htm","WR","Oregon State","189"
"2014","Kain Colter","/players/C/ColtKa00.htm","WR","Northwestern","198"
"2014","Deandre Coleman","/players/C/ColeDe01.htm","DT","California","314"
"2014","Brandon Coleman","/players/C/ColeBr00.htm","WR","Rutgers","225"
"2014","Ryan Carrethers","/players/C/CarrRy00.htm","DT","Arkansas State","337"
"2014","Derek Carr","/players/C/CarrDe02.htm","QB","Fresno State","214"
"2014","Ka'Deem Carey","/players/C/CareKa00.htm","RB","North Carolina State","207"
"2014","Michael Campanaro","/players/C/CampMi02.htm","WR","Wake Forest","192"
"2014","Trey Burton","/players/B/BurtTr01.htm","WR","Florida","224"
"2014","Isaiah Burse","/players/B/BursIs01.htm","WR","Fresno State","188"
"2014","Martavis Bryant","/players/B/BryaMa00.htm","WR","Clemson","211"
"2014","Corey Brown","/players/B/BrowPh00.htm","WR","Ohio State","178"
"2014","John Brown","/players/B/BrowJo02.htm","WR","Pittsburg State","179"
"2014","Jay Bromley","/players/B/BromJa00.htm","DT","Syracuse","306"
"2014","Teddy Bridgewater","/players/B/BridTe00.htm","QB","Louisville","214"
"2014","Tajh Boyd","/players/B/BoydTa00.htm","QB","Clemson","222"
"2014","Chris Boyd","/players/B/BoydCh00.htm","WR","Vanderbilt","206"
"2014","Blake Bortles","/players/B/BortBl00.htm","QB","Central Florida","232"
"2014","Conor Boffeli","/players/B/BoffCo00.htm","OG","Iowa","298"
"2014","Russell Bodine","/players/B/BodiRu00.htm","OG","North Carolina","310"
"2014","Alfred Blue","/players/B/BlueAl00.htm","RB","LSU","223"
"2014","Joel Bitonio","/players/B/BitoJo00.htm","OG","Nevada","302"
"2014","Kapri Bibbs","/players/B/BibbKa00.htm","RB","Colorado State","212"
"2014","Kelvin Benjamin","/players/B/BenjKe00.htm","WR","Florida State","240"
"2014","Odell Beckham, Jr.","/players/B/BeckOd00.htm","WR","LSU","198"
"2014","George Atkinson","/players/A/AtkiGe01.htm","RB","Notre Dame","218"
"2014","Dri Archer","/players/A/ArchDr00.htm","WR","Kent State","173"
"2014","Antonio Andrews","/players/A/AndrAn00.htm","RB","Western Kentucky","225"
"2014","Davante Adams","/players/A/AdamDa01.htm","WR","Fresno State","212"
"2014","Jared Abbrederis","/players/A/AbbrJa00.htm","WR","Wisconsin","195"
"2014","Matt Armstrong","","C","Grand Valley State","302"
"2014","Tim Flanders","","RB","Sam Houston State","207"
"2014","Marcus Heit","","LS","Kansas State","258"
"2014","Tyler Larsen","","C","Utah State","313"
"2014","Jeff Mathews","","QB","Cornell","223"
"2014","Adam Muema","","RB","San Diego State","202"
"2014","Jordan Zumwalt","/players/Z/ZumwJo00.htm","OLB","UCLA","235"
"2014","Kerry Wynn","/players/W/WynnKe00.htm","DE","Richmond","266"
"2014","Avery Williamson","/players/W/WillAv00.htm","ILB","Kentucky","246"
"2014","Lavelle Westbrooks","/players/W/WestLa00.htm","CB","Georgia Southern","186"
"2014","Ethan Westbrooks","/players/W/WestEt00.htm","DE","West Texas A&M","267"
"2014","Larry Webster","/players/W/WebsLa00.htm","TE","Bloomsburg","252"
"2014","Jaylen Watkins","/players/W/WatkJa01.htm","CB","Florida","194"
"2014","Jason Verrett","/players/V/VerrJa00.htm","CB","TCU","189"
"2014","Kyle Van Noy","/players/V/VanNKy00.htm","OLB","BYU","243"
"2014","Brent Urban","/players/U/UrbaBr00.htm","DE","Virginia","295"
"2014","Uani' Unga","/players/U/UngaUa00.htm","ILB","BYU","231"
"2014","Billy Turner","/players/T/TurnBi00.htm","OT","North Dakota State","315"
"2014","Jordan Tripp","/players/T/TripJo00.htm","OLB","Montana","234"
"2014","Jemea Thomas","/players/T/ThomJe03.htm","CB","Georgia Tech","192"
"2014","Ed Stinson","/players/S/StinEd00.htm","DE","Alabama","287"
"2014","Tyler Starr","/players/S/StarTy00.htm","OLB","South Dakota","250"
"2014","Telvin Smith","/players/S/SmitTe01.htm","OLB","Florida State","218"
"2014","Marcus Smith","/players/S/SmitMa03.htm","DE","Louisville","251"
"2014","Chris Smith","/players/S/SmitCh03.htm","OLB","Arkansas","266"
"2014","Yawin Smallwood","/players/S/SmalYa00.htm","ILB","Connecticut","246"
"2014","Shayne Skov","/players/S/SkovSh00.htm","ILB","Stanford","245"
"2014","Prince Shembo","/players/S/ShemPr00.htm","OLB","Notre Dame","253"
"2014","Ryan Shazier","/players/S/ShazRy00.htm","OLB","Ohio State","237"
