"year","player","college","position","height","weight","hand_size","arm_length","wonderlic","40_yard_dash","bench","vert_leap","broad_jump","shuttle","3cone","60_yard_shuttle"
"Armando Allen","Notre Dame","RB","68","199","8.75","30.25","0","*4.52","23","0","0","0","0","0"
"Cortez Allen","Citadel","CB","73","197","8.63","32.25","0","4.50","18","35.5","129","4.01","6.76","10.87"
"Prince Amukamara","Nebraska","CB","73","206","8.50","30.50","0","4.38","15","38.0","128","4.08","6.97","11.34"
"David Arkin","Missouri State","OG","77","300","10.50","33.88","0","5.31","25","29.0","103","4.63","7.60","0"
"Matt Asiata","Utah","RB","71","229","9.50","30.13","0","4.77","22","30.0","104","4.37","7.09","11.96"
"Marvin Austin","North Carolina","DT","74","309","10.25","32.63","0","4.84","38","30.5","112","4.40","7.33","0"
"Akeem Ayers","UCLA","OLB","75","254","9.00","33.00","0","4.81","18","31.0","116","4.28","7.49","11.93"
"Allen Bailey","Miami","DE","75","285","10.25","34.00","0","4.71","27","36.5","117","4.56","7.43","0"
"Brandon Bair","Oregon","DE","78","276","10.13","33.00","0","4.92","26","28.0","114","4.37","7.07","0"
"Jon Baldwin","Pittsburgh","WR","76","228","10.13","33.63","14","4.49","20","42.0","129","4.34","7.07","11.40"
"Christian Ballard","Iowa","DE","76","283","9.88","33.13","0","4.75","0","31.5","111","4.51","7.54","0"
"Joseph Barksdale","Louisiana State","OT","77","325","10.00","36.00","0","5.31","29","29.0","103","4.75","8.27","0"
"Ryan Bartholomew","Syracuse","C","73","302","9.63","33.75","0","4.93","34","26.5","92","4.62","7.62","0"
"Jeremy Beal","Oklahoma","ILB","74","262","10.38","33.00","0","5.14","22","28.5","106","4.46","7.20","0"
"Nick Bellore","Central Michigan","ILB","73","245","9.88","30.75","0","4.84","23","32.5","109","4.00","6.98","11.62"
"Damien Berry","Miami","RB","70","211","9.38","32.25","0","4.58","23","33.5","120","4.12","7.00","0"
"Armon Binns","Cincinnati","WR","75","209","9.50","32.50","0","4.50","13","31.5","118","4.31","6.86","0"
"Ahmad Black","Florida","SS","70","184","9.88","31.00","0","4.70","18","35.5","119","4.20","6.85","11.25"
"Clint Boling","Georgia","OG","77","308","9.25","33.50","0","5.28","28","31.0","102","4.64","7.66","0"
"Justin Boren","Ohio State","OG","75","309","9.50","32.00","0","5.40","28","0","0","4.75","7.57","0"
"DaQuan Bowers","Clemson","DE","75","280","10.25","33.13","0","*4.64","22","0","0","0","0","0"
"Allen Bradford","Southern California","RB","71","242","9.38","32.13","0","4.53","28","29.0","113","4.39","6.97","0"
"James Brewer","Indiana","OT","78","323","10.38","35.50","0","5.21","25","26.0","100","4.81","7.84","0"
"Niles Brinkley","Wisconsin","CB","70","193","9.25","30.25","0","4.54","15","33.5","120","0","7.23","0"
"Chykie Brown","Texas","CB","71","190","8.75","33.88","0","4.49","0","36.5","120","4.00","6.50","0"
"Curtis Brown","Texas","CB","73","185","9.50","32.25","0","4.51","10","39.5","128","4.00","6.59","11.00"
"DeAndre Brown","Southern Mississippi","WR","78","233","9.63","33.25","0","4.59","20","29.0","117","4.33","6.93","0"
"Jalil Brown","Colorado","CB","73","204","9.88","30.75","0","4.52","24","35.5","116","4.25","6.85","11.32"
"Vincent Brown","San Diego State","WR","71","187","10.25","33.00","0","4.68","12","33.5","121","4.25","6.64","0"
"Kendric Burney","North Carolina","CB","69","186","9.13","29.25","0","4.71","14","32.5","112","0","0","0"
"Brandon Burton","Utah","CB","73","190","8.50","31.50","0","4.50","18","32.0","118","4.07","6.93","11.59"
"Stephen Burton","West Texas A&M","WR","73","221","9.13","32.00","0","4.50","19","34.5","117","4.31","7.04","0"
"Mario Butler","Georgia Tech","CB","73","182","8.63","29.50","0","4.65","0","30.5","120","4.37","7.09","11.83"
"Jordan Cameron","Southern California","TE","77","254","9.75","33.50","0","4.53","23","37.5","119","4.03","6.82","11.56"
"Marcus Cannon","Texas Christian","OT","77","358","9.13","34.00","0","5.26","33","30.5","105","4.97","8.07","0"
"Gabe Carimi","Wisconsin","OT","79","314","10.38","35.00","0","5.18","29","31.5","109","0","0","0"
"Rashad Carmichael","Virginia Tech","CB","70","192","9.00","31.75","0","4.53","13","31.0","116","4.06","6.69","11.22"
"James Carpenter","Alabama","OT","76","321","9.75","34.00","0","5.22","23","0","0","0","0","0"
"Bruce Carter","North Carolina","OLB","74","241","9.25","32.63","0","*4.57","25","0","0","0","0","0"
"Chris Carter","Fresno State","OLB","73","248","9.38","33.00","0","4.58","27","36.0","114","4.34","6.88","0"
"Delone Carter","Syracuse","RB","69","222","9.50","31.00","0","4.54","27","37.0","120","4.07","6.92","0"
"Quinton Carter","Oklahoma","FS","73","208","9.25","31.50","0","4.57","23","34.5","121","4.06","7.05","11.50"
"Jurrell Casey","Southern California","DT","73","300","8.88","32.00","0","5.04","26","27.5","101","4.78","7.51","0"
"Anthony Castonzo","Boston College","OT","79","311","10.63","34.50","0","5.21","28","29.5","105","4.40","7.25","0"
"Shaun Chapas","Georgia","FB","74","247","9.50","32.00","0","4.87","23","35.5","116","4.40","7.13","0"
"Chimdi Chekwa","Ohio State","CB","72","191","8.38","31.38","0","4.38","0","34.5","126","0","0","0"
"Ugo Chinasa","Oklahoma State","DE","77","264","10.00","36.00","0","4.63","22","28.0","117","4.39","7.07","0"
"Charles Clay","Tulsa","FB","75","245","9.63","33.00","0","4.69","18","33.5","118","4.15","7.07","11.82"
"John Clay","Wisconsin","RB","73","230","8.75","31.00","0","4.83","0","29.0","111","0","0","0"
"Adrian Clayborn","Iowa","DE","75","281","9.75","32.50","0","4.78","0","33.0","113","4.13","7.30","0"
"Randall Cobb","Kentucky","WR","70","191","9.38","31.00","0","4.46","16","33.5","115","4.34","7.08","11.56"
"Ryan Colburn","Fresno State","QB","75","233","9.50","30.00","0","5.12","0","0","0","4.28","6.84","0"
"Chris Conte","California","FS","74","197","9.13","30.50","0","4.52","18","35.5","127","4.19","7.01","0"
"Graig Cooper","Miami","RB","70","205","9.50","31.75","0","4.60","18","0","114","4.03","6.66","0"
"Vance Cuff","Georgia","CB","70","178","9.63","31.25","0","4.53","0","36.0","120","4.09","6.91","11.27"
"Chris Culliver","South Carolina","FS","72","199","8.63","31.25","0","4.36","0","38.5","123","4.08","6.88","11.46"
"Andy Dalton","Texas Christian","QB","74","215","9.50","31.75","29","4.83","0","29.5","106","4.27","6.93","0"
"Wayne Daniels","Texas Christian","OLB","73","260","10.00","33.00","0","5.03","0","25.0","106","4.68","7.81","0"
"Marcell Dareus","Alabama","DT","75","319","10.13","33.38","0","4.93","24","27.0","0","4.62","7.83","0"
"Josh Davis","Georgia","OT","79","313","11.00","36.00","0","5.50","0","24.0","91","5.07","7.98","0"
"Mark Dell","Michigan State","WR","72","193","9.50","32.75","0","*4.54","14","0","0","0","0","0"
"Akeem Dent","Georgia","ILB","73","242","10.00","32.00","0","*4.78","24","37.5","123","0","0","0"
"Noel Devine","West Virginia","RB","68","179","8.63","29.25","0","*4.34","24","0","0","0","0","0"
"Pat Devlin","Delaware","QB","75","225","9.88","32.00","0","4.81","0","33.0","116","4.32","7.08","0"
"Demarcus Dobbs","Georgia","DE","74","281","9.75","34.00","0","4.87","0","31.0","107","4.37","7.22","0"
"Ray Dominguez","Arkansas","OG","76","334","9.88","34.00","0","5.45","21","27.5","90","4.90","7.74","0"
"Tandon Doss","Indiana","WR","74","201","10.13","31.25","0","*4.56","14","0","0","0","0","0"
"Ras-I Dowling","Virginia","CB","73","198","9.50","31.00","0","4.40","19","0","0","0","0","0"
"Shaun Draughn","North Carolina","RB","71","213","10.00","31.00","0","4.73","21","34.0","118","4.20","7.15","0"
"Kenrick Ellis","Hampton","DT","77","346","10.50","35.13","0","5.19","26","0","0","0","0","0"
"Ricky Elmore","Arizona","DE","77","255","9.75","31.00","0","4.88","26","31.5","106","4.32","7.25","0"
"Nathan Enderle","Idaho","QB","76","240","9.88","31.25","0","5.12","0","25.5","102","4.46","7.13","0"
"Darren Evans","Virginia Tech","RB","73","227","9.75","31.75","0","4.56","26","35.0","111","4.46","6.96","11.78"
"Nick Fairley","Auburn","DT","76","291","9.75","34.75","0","4.84","0","31.0","113","4.56","7.14","0"
"Mario Fannin","Auburn","RB","70","231","9.50","30.75","0","4.37","21","37.5","115","4.21","6.99","0"
"Mason Foster","Washington","OLB","73","245","9.63","31.00","0","4.75","22","31.0","110","4.45","7.14","12.26"
"Orlando Franklin","Miami","OT","78","316","11.13","35.00","0","5.11","26","28.5","0","0","0","0"
"Sione Fua","Stanford","DT","74","308","10.50","34.00","0","5.28","30","24.0","101","4.54","7.54","0"
"Brandon Fusco","Slippery Rock","C","76","306","10.00","33.75","0","5.18","26","28.5","108","4.43","7.29","0"
"Blaine Gabbert","Missouri","QB","76","234","10.00","33.00","42","4.61","0","33.5","120","4.26","6.84","0"
"Charlie Gantt","Michigan State","TE","76","252","9.50","32.63","0","4.85","27","30.5","112","4.40","7.15","12.12"
"Edmond Gates","Abilene Christian","WR","73","192","9.38","30.75","0","4.31","16","40.0","131","0","0","0"
"Marcus Gilbert","Florida","OT","78","330","9.75","33.50","0","5.41","30","0","0","0","0","0"
"Marcus Gilchrist","Clemson","CB","70","195","8.50","31.38","0","4.45","26","38.5","119","4.12","6.81","11.19"
"DeJon Gomes","Nebraska","SS","73","208","9.63","31.38","0","4.50","13","31.0","110","0","0","0"
"Cameron Graham","Louisville","TE","75","244","9.63","31.50","0","5.00","18","31.0","105","4.51","7.19","12.50"
"Adam Grant","Arizona","OT","78","325","10.63","34.00","0","5.54","25","26.5","99","5.00","8.25","0"
"John Graves","Virginia Tech","DT","75","286","10.13","32.13","0","5.09","29","28.5","114","4.49","7.49","0"
"A.J. Green","Georgia","WR","76","211","9.25","34.38","10","4.48","18","34.5","126","4.21","6.91","11.46"
"Alex Green","Hawaii","RB","73","225","9.13","32.00","0","4.45","20","34.0","114","4.15","6.91","0"
"Virgil Green","Nevada","TE","75","249","9.25","33.50","0","4.54","23","42.5","130","4.40","6.90","11.63"
"Tori Gurley","South Carolina","WR","76","216","9.75","35.00","0","4.53","15","33.5","118","4.25","7.05","11.60"
"Lawrence Guy","Arizona State","DT","76","305","10.75","32.75","0","4.96","28","29.0","0","4.43","7.60","0"
"Eric Hagg","Nebraska","FS","73","209","10.13","32.88","0","4.62","18","34.5","121","4.19","6.73","11.38"
"Chris Hairston","Clemson","OT","78","326","9.25","35.25","0","5.38","33","29.0","96","4.70","7.90","0"
"Leonard Hankerson","Miami","WR","74","209","10.63","32.25","0","4.40","14","36.0","117","4.21","6.94","11.37"
"Daniel Hardy","Idaho","TE","76","249","10.00","31.75","0","*4.77","18","0","0","0","0","0"
"Jamie Harper","Clemson","RB","71","233","8.88","30.38","0","4.53","24","36.5","120","4.39","7.16","0"
"Brandon Harris","Miami","CB","70","191","8.50","30.63","0","4.46","13","35.5","113","4.12","6.77","11.31"
"Dwayne Harris","East Carolina","WR","70","203","10.13","31.13","0","4.53","10","34.0","111","4.21","6.77","11.68"
"Roy Helu","Nebraska","RB","73","219","10.25","31.38","0","4.40","11","36.5","119","4.01","6.67","11.07"
"Ricky Henry","Nebraska","OG","75","308","10.25","33.63","0","5.68","20","24.0","90","4.68","7.98","0"
"Sandon Herzlich","Boston College","OLB","76","244","10.00","32.38","0","4.91","29","32.5","112","4.46","7.32","12.20"
"Cameron Heyward","Ohio State","DE","77","294","10.13","34.25","0","*4.92","0","30.0","0","0","0","0"
"Will Hill","Florida","FS","73","202","9.50","32.00","0","4.64","0","31.0","123","4.19","0","0"
"Jermale Hines","Ohio State","FS","73","219","9.75","32.25","0","4.61","19","31.0","0","4.21","6.90","0"
"Kyle Hix","Texas","OT","79","319","10.63","34.25","0","5.44","24","32.0","104","4.78","7.77","0"
"Brandon Hogan","West Virginia","CB","70","192","9.63","30.38","0","*4.43","19","0","0","0","0","0"
"Doug Hogue","Syracuse","OLB","75","235","9.38","32.63","0","4.62","18","36.0","121","4.57","7.09","11.76"
"Andre Holmes","Hillsdale","WR","76","210","8.63","34.00","0","4.51","11","35.0","130","4.31","6.69","11.40"
"Ross Homan","Ohio State","OLB","73","240","9.75","30.50","0","4.66","32","35.5","111","4.34","7.21","11.76"
"Davon House","New Mexico State","CB","73","200","9.50","31.88","0","4.44","14","33.5","109","4.12","6.65","11.07"
"Rob Housler","Florida Atlantic","TE","77","248","9.75","34.50","0","4.46","22","37.0","117","4.21","6.90","11.69"
"Justin Houston","Georgia","OLB","75","270","10.88","34.50","0","4.62","30","36.5","125","4.37","6.95","11.46"
"Rodney Hudson","Florida State","C","74","299","9.38","32.50","0","5.27","27","25.5","95","4.96","8.03","0"
"Kevin Hughes","Southeast Louisiana","OT","76","302","9.50","34.38","0","5.31","22","29.5","95","4.97","8.29","0"
"Jeremiha Hunter","Iowa","OLB","73","239","9.75","32.00","0","4.77","20","31.5","116","0","0","0"
"Kendall Hunter","Oklahoma State","RB","67","199","8.75","31.00","0","4.46","24","35.0","122","4.21","6.74","11.19"
"Zach Hurd","Connecticut","OG","79","316","9.63","34.25","0","5.28","0","28.0","101","4.77","7.73","0"
"Maurice Hurt","Florida","OG","75","318","9.00","34.13","0","*5.34","18","0","0","0","0","0"
"Henry Hynoski","Pittsburgh","FB","73","257","9.63","31.38","0","5.06","24","30.5","111","0","0","0"
"Mark Ingram","Alabama","RB","69","215","9.50","30.75","0","4.62","21","31.5","113","4.62","7.13","0"
"Andrew Jackson","Fresno State","OG","77","299","10.25","32.50","0","5.27","25","28.0","98","4.65","7.55","0"
"Jaiquawn Jarrett","Temple","FS","73","198","10.00","32.25","0","4.62","14","30.0","113","4.14","6.95","11.72"
"Lestar Jean","Florida Atlantic","WR","75","215","9.00","33.00","0","4.61","14","37.5","113","4.43","7.45","11.68"
"Jarvis Jenkins","Clemson","DT","76","310","9.50","33.25","0","5.03","17","26.5","98","4.83","7.42","0"
"Jerrel Jernigan","Troy","WR","69","185","9.25","32.00","0","4.46","11","37.5","117","4.25","7.07","11.57"
"Carl Johnson","Florida","OG","77","361","10.25","36.50","0","5.40","25","25.5","96","5.03","0","0"
"Jeron Johnson","Boise State","SS","70","212","9.00","31.13","0","4.51","23","0","0","0","0","0"
"Jerrod Johnson","Texas A&M","QB","77","251","9.00","31.13","0","4.75","0","29.0","119","4.31","7.28","0"
"Ronald Johnson","Southern California","WR","71","199","9.00","30.75","0","4.46","16","0","0","0","0","0"
"Greg Jones","Michigan State","ILB","73","242","10.00","32.00","0","4.75","21","31.5","117","4.27","7.21","11.82"
"Julio Jones","Alabama","WR","75","220","9.75","33.75","0","4.34","17","38.5","135","4.25","6.66","11.07"
"Taiwan Jones","Eastern Washington","RB","72","194","8.75","29.50","0","*4.53","13","32.0","115","4.33","7.25","0"
"Cameron Jordan","California","DE","76","287","11.13","35.00","0","4.74","25","31.0","117","4.37","7.07","0"
"Colin Kaepernick","Nevada","QB","77","233","9.13","33.50","0","4.53","0","32.5","115","4.18","6.85","0"
"Jason Kelce","Cincinnati","C","75","280","9.50","32.50","0","4.89","0","30.5","110","4.14","7.22","0"
"Lance Kendricks","Wisconsin","TE","75","243","9.63","32.00","0","4.65","25","34.5","122","4.15","6.94","11.90"
"Shiloh Keo","Idaho","SS","71","219","9.50","30.00","0","4.74","24","32.5","110","3.90","6.55","11.19"
"Jeremy Kerley","Texas Christian","WR","70","189","9.00","30.00","0","4.56","16","34.5","120","0","0","0"
"Patrick Kerrigan","Purdue","DE","76","267","9.50","33.38","0","4.67","31","33.5","122","4.39","7.18","0"
"Daniel Kilgore","Appalachian State (NC)","OG","75","308","10.00","32.50","0","5.28","23","32.5","105","4.68","7.59","0"
"Jarriel King","South Carolina","OT","77","317","10.75","36.38","0","5.03","23","30.0","114","4.77","7.60","0"
"Karl Klug","Iowa","DE","75","275","9.50","32.25","0","*4.79","22","0","0","0","0","0"
"Joe Lefeged","Rutgers","SS","73","210","9.63","31.50","0","4.42","18","36.5","122","4.13","6.82","11.63"
"Mark LeGree","Appalachian State (NC)","FS","73","210","9.25","30.25","0","4.49","21","31.0","116","4.09","6.90","0"
"Orie Lemon","Oklahoma State","ILB","73","242","10.13","32.00","0","4.87","27","30.0","113","4.40","7.45","11.88"
"Mikel Leshoure","Illinois","RB","73","227","9.50","32.63","0","4.56","21","38.0","122","4.40","6.82","0"
"Lazarius Levingston","Louisiana State","DE","76","292","10.38","33.00","0","4.93","0","29.5","104","4.62","7.29","0"
"Dion Lewis","Pittsburgh","RB","67","193","8.75","28.13","0","4.56","17","34.5","112","4.18","6.90","11.39"
"Alex Linnenkohl","Oregon State","C","74","304","9.25","31.38","0","5.36","24","26.5","89","4.62","7.67","0"
"Greg Little","North Carolina","WR","75","231","9.13","33.25","0","4.51","27","40.5","129","4.21","6.80","11.28"
"Corey Liuget","Illinois","DT","74","298","9.50","33.25","0","4.97","27","27.5","102","4.68","7.48","0"
"Greg Lloyd","Connecticut","ILB","73","246","10.13","33.50","0","4.80","22","32.0","109","4.46","7.17","11.77"
"Derrick Locke","Kentucky","RB","68","188","9.00","28.88","0","4.37","16","37.5","118","4.15","6.98","0"
"Jake Locker","Washington","QB","75","231","9.63","31.63","20","4.51","0","35.0","115","4.12","6.77","0"
"Ricardo Lockette","Fort Valley State (GA)","WR","74","211","9.75","33.75","0","4.34","0","35.5","127","4.19","7.15","11.27"
"DeMarcus Love","Arkansas","OT","76","315","9.50","35.25","0","5.18","27","26.5","97","4.84","7.84","0"
"Scott Lutrus","Connecticut","OLB","74","241","10.00","31.13","0","4.68","0","38.0","121","4.09","6.89","11.25"
"Jeff Maehl","Oregon","WR","73","190","9.13","31.50","0","4.56","0","33.5","115","3.94","6.42","10.88"
"Ryan Mallett","Arkansas","QB","79","253","10.75","34.38","26","*5.24","0","24.0","103","0","0","0"
"Owen Marecic","Stanford","FB","73","248","9.13","32.63","0","4.87","22","28.5","102","4.56","7.10","11.71"
"Curtis Marsh","Utah State","CB","73","197","9.00","32.00","0","4.42","12","37.5","123","4.07","6.87","0"
"Casey Matthews","Oregon","ILB","73","231","8.50","31.50","0","*4.78","13","0","0","0","0","0"
"Cliff Matthews","South Carolina","DE","76","257","9.75","34.00","0","4.81","17","32.0","112","4.37","7.21","0"
"Byron Maxwell","Clemson","CB","73","202","9.50","33.50","0","4.43","24","33.0","124","0","0","0"
"Colin McCarthy","Miami","ILB","73","238","10.25","29.50","0","4.59","23","36.5","119","4.20","6.93","11.38"
"Terrell McClain","South Florida","DT","74","297","10.13","32.75","0","4.98","29","28.0","104","4.56","7.48","0"
"DeAndre McDaniel","Clemson","SS","73","217","10.13","32.50","0","4.63","0","35.0","116","0","0","0"
"Greg McElroy","Alabama","QB","74","220","9.38","30.75","43","4.84","0","33.0","107","4.45","7.11","0"
"Andrew McGee","Oklahoma State","CB","71","195","9.25","31.38","0","4.71","0","34.0","117","0","0","0"
"Pernell McPhee","Mississippi State","DE","75","278","9.00","34.38","0","4.91","20","28.5","107","4.59","7.13","0"
"Bruce Miller","Central Florida","OLB","73","254","9.00","30.25","0","4.81","35","31.0","113","4.34","7.05","0"
"Von Miller","Texas A&M","OLB","75","246","9.25","33.50","0","4.42","21","37.0","126","4.06","6.70","11.15"
"Dontay Moch","Nevada","OLB","73","248","9.25","33.00","0","4.40","21","42.0","128","4.38","7.09","0"
"John Moffitt","Wisconsin","OG","76","319","9.50","33.00","0","5.51","23","30.5","102","4.53","7.79","0"
"Michael Mohamed","California","ILB","75","239","9.50","33.00","0","4.65","21","32.0","115","4.00","6.70","11.25"
"Denarius Moore","Tennessee","WR","73","194","9.50","33.00","0","4.43","13","36.0","118","4.15","6.78","0"
"Rahim Moore","UCLA","FS","73","202","9.63","30.25","0","4.58","11","35.0","115","3.96","6.98","0"
"Adrian Moten","Maryland","OLB","74","228","9.50","31.38","0","4.53","18","31.0","114","4.21","7.05","11.28"
"Jonas Mouton","Michigan","OLB","73","239","9.75","31.50","0","4.84","0","31.5","115","4.34","7.08","0"
"Orenthal Murdock","Fort Hays State (KS)","WR","71","197","9.00","32.00","0","4.53","15","34.5","116","4.37","0","0"
"DeMarco Murray","Oklahoma","RB","73","213","9.25","32.00","0","4.37","21","34.5","130","4.18","7.28","0"
"Chris Neild","West Virginia","DT","74","319","10.75","31.88","0","5.06","30","29.0","106","4.46","7.56","0"
"Drake Nevis","Louisiana State","DT","73","294","9.38","31.50","0","5.06","31","30.5","112","4.65","7.71","0"
"Cam Newton","Auburn","QB","77","248","9.88","33.75","21","4.56","0","35.0","126","4.18","6.92","0"
"Derek Newton","Arkansas State","OT","77","311","9.38","33.13","0","5.00","24","25.5","100","5.00","7.76","0"
"Kris O'Dowd","Southern California","C","76","304","9.50","32.50","0","5.12","31","32.5","105","4.59","7.67","0"
"Schuylar Oordt","Northern Iowa","TE","78","261","9.88","33.75","0","4.63","18","36.0","119","4.25","6.83","11.90"
"Cheta Ozougwu","Rice","DE","74","247","9.38","31.00","0","4.84","26","34.5","119","4.31","7.06","0"
"Stephen Paea","Oregon State","DT","73","303","10.00","32.88","0","*4.98","49","0","0","0","0","0"
"Martin Parker","Richmond","DT","74","303","9.75","33.75","0","4.95","22","29.0","104","4.57","7.56","0"
"Johnny Patrick","Louisville","CB","71","191","8.25","30.00","0","4.59","13","32.0","110","4.16","0","0"
"Niles Paul","Nebraska","WR","73","224","8.88","31.00","0","4.45","24","34.5","117","4.14","6.90","11.75"
"Michael Person","Montana State","OG","77","299","9.63","32.75","0","5.07","21","28.0","108","4.50","7.44","0"
"Patrick Peterson","Louisiana State","CB","72","219","9.25","32.00","0","4.31","15","38.0","126","4.07","6.58","11.01"
"Austin Pettis","Boise State","WR","75","209","9.75","31.75","0","4.56","14","33.5","120","3.88","6.68","11.14"
"Zach Pianalto","North Carolina","TE","75","256","9.63","33.00","0","4.78","22","32.0","108","4.41","6.85","11.81"
"Kealoha Pilares","Hawaii","WR","70","199","8.75","30.50","0","*4.56","19","0","0","0","0","0"
"Jason Pinkston","Pittsburgh","OT","75","317","10.25","34.00","0","5.39","0","26.5","98","4.91","7.88","0"
"Christian Ponder","Florida State","QB","74","229","10.25","32.13","35","4.63","0","34.0","116","4.09","6.85","0"
"Josh Portis","California (PA)","QB","75","211","9.38","34.13","0","4.59","0","40.0","126","4.12","6.84","0"
"Mike Pouncey","Florida","OG","77","303","9.75","32.25","0","5.12","0","25.0","96","4.64","7.66","0"
"Jerrell Powe","Mississippi","DT","74","335","9.63","33.25","0","5.25","27","25.0","93","5.06","8.17","0"
"Bilal Powell","Louisville","RB","71","207","8.75","30.88","0","*4.52","18","0","0","0","0","0"
"Robert Quinn","North Carolina","DE","76","265","10.13","34.00","0","4.62","22","34.0","116","4.40","7.13","0"
"Will Rackley","Lehigh","OG","75","309","10.38","33.25","0","*5.27","29","23.5","0","4.94","7.91","0"
"Brooks Reed","Arizona","OLB","75","263","10.00","32.25","0","4.65","30","30.5","113","4.28","7.11","0"
"D'Aundre Reed","Arizona","DE","76","261","10.25","33.50","0","4.84","30","35.5","119","4.32","7.24","0"
"Jah Reid","Central Florida","OT","79","327","10.25","34.38","0","5.32","28","29.5","111","4.65","7.73","0"
"Allen Reisner","Iowa","TE","74","248","10.50","33.25","0","4.90","14","28.0","108","4.59","7.31","12.12"
"Stevan Ridley","Louisiana State","RB","71","225","9.25","31.88","0","4.65","18","36.0","118","4.21","6.78","0"
"Aldrick Robinson","Southern Methodist","WR","70","184","8.75","29.50","0","4.35","17","40.0","126","4.09","6.65","11.01"
"Jacquizz Rodgers","Oregon State","RB","66","196","8.88","30.50","0","4.59","0","33.0","113","4.26","7.31","0"
"Justin Rogers","Richmond","CB","71","180","8.25","31.38","0","4.45","14","33.0","114","4.20","7.21","11.40"
"Brian Rolle","Ohio State","OLB","70","229","10.38","31.00","0","4.53","28","33.0","115","4.26","6.89","0"
"Evan Royster","Penn State","RB","73","212","9.25","30.75","0","4.65","20","34.0","113","4.18","7.07","0"
"Chris Rucker","Michigan State","CB","73","195","9.00","33.00","0","*4.55","10","0","0","0","0","0"
"Kevin Rutland","Missouri","CB","73","190","9.00","31.13","0","4.58","12","35.5","115","4.15","6.92","11.31"
"Brandon Saine","Ohio State","RB","71","220","9.25","30.63","0","4.40","22","34.5","113","4.25","6.98","0"
"Greg Salas","Hawaii","WR","73","210","9.25","32.00","0","4.53","15","37.0","120","4.10","6.65","11.21"
"DeMarco Sampson","San Diego State","WR","74","204","9.63","33.00","0","*4.69","14","0","0","0","0","0"
"Jock Sanders","West Virginia","WR","66","181","8.88","28.25","0","4.50","19","34.5","121","4.13","6.78","0"
"Robert Sands","West Virginia","FS","76","217","9.75","33.38","0","4.53","12","35.0","124","4.06","7.03","11.20"
"Dane Sanzenbacher","Ohio State","WR","71","182","8.25","30.50","0","4.56","0","33.5","118","3.97","6.46","10.94"
"Tyler Sash","Iowa","SS","73","211","9.38","30.00","0","4.62","11","33.0","108","4.27","6.90","11.56"
"Weslye Saunders","South Carolina","TE","77","270","10.50","35.63","0","*4.82","19","33.5","116","0","0","0"
"Stephen Schilling","Michigan","OG","76","308","9.63","32.75","0","5.18","30","25.5","98","4.62","7.73","0"
"Da'Rel Scott","Maryland","RB","71","211","9.00","32.50","0","4.40","19","34.0","117","4.20","7.15","11.51"
"Da'Norris Searcy","North Carolina","SS","71","223","9.50","33.50","0","4.55","27","33.0","120","4.09","6.87","11.18"
"Jabaal Sheard","Pittsburgh","DE","75","264","10.00","33.50","0","4.68","0","31.0","115","0","0","0"
"Kelvin Sheppard","Louisiana State","ILB","74","250","9.63","31.75","0","*4.64","22","33.5","110","4.28","0","0"
"Anthony Sherman","Connecticut","FB","70","242","9.38","30.00","0","4.74","32","32.5","111","4.41","7.23","0"
"Richard Sherman","Stanford","CB","75","195","9.75","32.00","0","4.54","16","38.0","125","4.33","6.82","11.44"
"Derek Sherrod","Mississippi State","OT","77","321","11.00","35.38","0","5.18","23","28.0","97","4.63","7.43","0"
"Cecil Shorts","Mount Union","WR","73","205","9.25","31.63","0","4.50","21","34.5","114","4.07","6.50","11.18"
"Tupaimoefitpo Siliga","Utah","DT","72","305","10.00","34.50","0","*5.04","29","29.0","0","4.75","7.70","0"
"David Sims","Iowa State","SS","69","200","8.75","31.00","0","4.50","24","37.5","120","4.28","0","11.64"
"Buster Skrine","Tennessee-Chattanooga","CB","70","186","8.88","30.25","0","4.37","20","37.0","122","3.90","6.44","10.75"
"Aldon Smith","Missouri","DE","76","263","9.75","35.38","0","4.74","20","34.0","118","4.50","7.19","0"
"Darryl Smith","Appalachian State (NC)","OLB","71","239","10.25","32.00","0","4.75","20","31.0","104","4.45","7.35","11.87"
"Jimmy Smith","Colorado","CB","74","211","9.75","32.25","0","4.42","24","36.0","123","4.06","6.93","0"
"Lee Smith","Marshall","TE","78","266","9.75","34.38","0","4.94","25","29.0","108","4.28","7.16","12.00"
"Torrey Smith","Maryland","WR","73","204","8.63","32.63","0","4.41","19","41.0","126","4.13","6.72","11.33"
"Tyron Smith","Southern California","OT","77","307","11.00","36.38","0","*5.08","29","0","0","0","0","0"
"Willie Smith","East Carolina","OT","77","310","11.25","34.50","0","5.40","0","30.5","106","4.83","7.95","0"
"Nate Solder","Colorado","OT","80","319","9.88","35.50","0","4.96","21","32.0","110","4.34","7.44","0"
"Owen Spencer","North Carolina State","WR","74","195","9.50","33.38","0","4.51","6","37.5","125","4.18","6.86","11.16"
"Ricky Stanzi","Iowa","QB","76","223","10.00","32.00","30","4.87","0","32.5","110","4.43","6.95","0"
"Luke Stocker","Tennessee","TE","77","258","9.75","33.00","0","4.68","27","33.0","115","4.40","7.03","11.95"
"Quan Sturdivant","North Carolina","ILB","73","241","10.00","32.50","0","*4.63","21","34.0","115","4.50","0","0"
