"year","team","player","position","base_salary","signing_bonus","roster_bonus","option_bonus","workout_bonus","restructured_bonus","dead_cap","cap_hit","cap_percentage"
"2012","MIN","Blair Walsh","K","390000","29483","0","0","0","0","0","419483","0.36"
"2012","MIN","Audie Cole","ILB","390000","16875","0","0","0","0","0","406875","0.35"
"2012","MIN","McLeod Bethel-Thompson ","QB","390000","2500","0","0","0","0","0","392500","0.34"
"2012","MIN","Matt Asiata","RB","390000","0","0","0","0","0","0","390000","0.34"
"2012","MIN","Allen Reisner","TE","300882","0","0","0","0","0","0","300882","0.26"
"2012","MIN","Jordan Todman","RB","170000","0","0","0","0","0","0","170000","0.15"
"2012","MIN","Kamar Jorden","WR","32118","0","0","0","0","0","0","32118","0.03"
"2012","NEW","Wes Welker","WR","9515000","0","0","0","0","0","0","9515000","7.43"
"2012","NEW","Jerod Mayo","ILB","1250000","3200000","0","2400000","0","2275000","0","9125000","7.13"
"2012","NEW","Vince Wilfork","DT","4500000","3600000","0","0","200000","0","0","8600000","6.72"
"2012","NEW","Tom Brady","QB","950000","3200000","2000000","0","250000","1600000","0","8000000","6.25"
"2012","NEW","Logan Mankins","G","2750000","4000000","0","0","250000","0","0","7000000","5.47"
"2012","NEW","Aaron Hernandez","TE","540000","2550000","104000","0","96000","0","0","3290000","2.57"
"2012","NEW","Brian Waters","G","1500000","0","0","0","0","0","0","3250000","2.54"
"2012","NEW","Stephen Gostkowski","K","2100000","800000","0","0","100000","0","0","3000000","2.34"
"2012","NEW","Rob Gronkowski","TE","540000","2090000","0","0","30000","0","0","2660000","2.08"
"2012","NEW","Dan Connolly","G","1250000","1083333","0","0","0","0","0","2333333","1.82"
"2012","NEW","Aqib Talib","CB","1852500","300000","0","0","0","0","0","2152500","1.68"
"2012","NEW","Kyle Arrington","CB","1850000","200000","0","0","100000","0","0","2150000","1.68"
"2012","NEW","Brandon Lloyd","WR","900000","1000000","0","0","100000","0","0","2000000","1.56"
"2012","NEW","Nate Solder","LT","763204","1177817","0","0","0","0","0","1941021","1.52"
"2012","NEW","Devin McCourty","FS","540000","300000","0","845000","50000","0","0","1735000","1.36"
"2012","NEW","Steve Gregory","S","750000","833333","0","0","0","0","0","1683333","1.31"
"2012","NEW","Rob Ninkovich","DE","900000","666666","0","0","100000","0","0","1666666","1.3"
"2012","NEW","Chandler Jones","OLB","390000","1096091","0","0","0","0","0","1486091","1.16"
"2012","NEW","Matthew Slater","WR","700000","666666","0","0","100000","0","0","1466666","1.15"
"2012","NEW","Dont'a Hightower","ILB","390000","1014364","0","0","0","0","0","1404364","1.1"
"2012","NEW","Ron Brace","DT","777000","0","0","0","0","0","0","1370120","1.07"
"2012","NEW","Daniel Fells","TE","1000000","333333","0","0","0","0","0","1333333","1.04"
"2012","NEW","Patrick Chung","SS","615000","500000","0","0","50000","0","0","1165000","0.91"
"2012","NEW","Trevor Scott","DE","900000","250000","0","0","0","0","0","1150000","0.9"
"2012","NEW","Tracy White","LB","825000","65000","0","0","0","0","0","990000","0.77"
"2012","NEW","Sebastian Vollmer","RT","650000","0","0","305000","25000","0","0","980000","0.77"
"2012","NEW","Ryan Wendell","C","750000","150000","0","0","50000","0","0","950000","0.74"
"2012","NEW","Danny Woodhead","RB","700000","141668","0","0","50000","0","0","891668","0.7"
"2012","NEW","Jermaine Cunningham","DE","540000","309375","0","0","0","0","0","849375","0.66"
"2012","NEW","Kyle Love","DT","540000","250000","0","0","0","0","0","790000","0.62"
"2012","NEW","Shane Vereen","RB","465000","254300","67325","0","0","0","0","786625","0.61"
"2012","NEW","Brandon Spikes","ILB","540000","240000","0","0","0","0","0","780000","0.61"
"2012","NEW","Tavon Wilson","FS","390000","376891","0","0","0","0","0","766891","0.6"
"2012","NEW","Donald Thomas","G","700000","0","0","0","50000","0","0","750000","0.59"
"2012","NEW","Stevan Ridley","RB","509250","162000","0","0","0","0","0","671250","0.52"
"2012","NEW","Ryan Mallett","QB","508992","160969","0","0","0","0","0","669961","0.52"
"2012","NEW","Marquice Cole","CB","615000","25000","0","0","0","0","0","650000","0.51"
"2012","NEW","Julian Edelman","WR","615000","12175","0","0","0","0","0","627175","0.49"
"2012","NEW","Marcus Harrison","DT","615000","0","0","0","0","0","0","623120","0.49"
"2012","NEW","Visanthe Shiancoe","TE","1200000","0","0","0","0","0","0","600000","0.47"
"2012","NEW","Zoltan Mesko","P","540000","46812","0","0","0","0","0","586812","0.46"
"2012","NEW","Brandon Deaderick","DT","540000","10075","0","0","0","0","0","550075","0.43"
"2012","NEW","Niko Koutouvides","ILB","825000","0","0","0","0","0","0","540000","0.42"
"2012","NEW","Donte Stallworth","WR","825000","25000","0","0","25000","0","0","540000","0.42"
"2012","NEW","Derrick Martin","CB","700000","0","0","0","0","0","0","540000","0.42"
"2012","NEW","Michael Hoomanawanui","TE","540000","0","0","0","0","0","0","540000","0.42"
"2012","NEW","Nick McDonald","C","540000","0","0","0","0","0","0","540000","0.42"
"2012","NEW","Marcus Cannon","LT","481281","50125","0","0","0","0","0","531406","0.42"
"2012","NEW","Jake Bequette","DE","390000","134950","0","0","0","0","0","524950","0.41"
"2012","NEW","Danny Aiken","LS","465000","0","0","0","0","0","0","465000","0.36"
"2012","NEW","Kamar Aiken","WR","465000","0","0","0","0","0","0","465000","0.36"
"2012","NEW","James Develin","FB","465000","0","0","0","0","0","0","465000","0.36"
"2012","NEW","Nate Ebner","FS","390000","24150","0","0","0","0","0","414150","0.32"
"2012","NEW","Alfonzo Dennard","CB","390000","14462","0","0","0","0","0","404462","0.32"
"2012","NEW","Brandon Bolden","RB","390000","4584","0","0","0","0","0","394584","0.31"
"2012","NEW","Markus Zusevics","RT","390000","4333","0","0","0","0","0","394333","0.31"
"2012","NEW","Justin Francis","DE","390000","2333","0","0","0","0","0","392333","0.31"
"2012","NEW","Marcus Forston","DT","390000","0","0","0","0","0","0","390000","0.3"
"2012","NEW","Mike Hartline","QB","390000","0","0","0","0","0","0","390000","0.3"
"2012","NEW","Jeff Tarpinian","OLB","465000","0","0","0","0","0","0","261563","0.2"
"2012","NEW","Malcolm Williams","CB","390000","0","0","0","0","0","0","219375","0.17"
"2012","NEW","Mike Rivera","OLB","390000","0","0","0","0","0","0","206471","0.16"
"2012","NEW","Deion Branch","WR","925000","0","0","0","0","0","0","115625","0.09"
"2012","NOR","Drew Brees","QB","3000000","7400000","0","0","0","0","0","10400000","8.75"
"2012","NOR","Sedrick Ellis","DT","5816000","0","0","1500000","250000","0","0","7566000","6.37"
"2012","NOR","Jermon Bushrod","G","3250000","1750000","1650000","0","100000","0","0","6750000","5.68"
"2012","NOR","Roman Harper","SS","4500000","1750000","0","0","100000","0","0","6350000","5.34"
"2012","NOR","Will Smith","OLB","825000","2000000","1000000","0","150000","2058333","0","6033333","5.08"
"2012","NOR","Jabari Greer","CB","2400000","2075000","0","0","0","0","0","4575000","3.85"
"2012","NOR","Darren Sproles","RB","2400000","750000","1000000","0","100000","0","0","4250000","3.58"
"2012","NOR","Devery Henderson","WR","2650000","875000","0","0","0","0","0","3625000","3.05"
"2012","NOR","Jahri Evans","G","700000","2000000","0","0","200000","460000","0","3360000","2.83"
"2012","NOR","Marques Colston","WR","1200000","2000000","0","0","100000","0","0","3300000","2.78"
"2012","NOR","Ben Grubbs","G","700000","2000000","0","0","0","0","0","2700000","2.27"
"2012","NOR","Lance Moore","WR","825000","600000","0","375000","200000","293750","0","2293750","1.93"
"2012","NOR","Pierre Thomas","RB","2160000","0","0","0","100000","0","0","2260000","1.9"
"2012","NOR","Zach Strief","RT","1900000","250000","0","0","75000","0","0","2225000","1.87"
"2012","NOR","Patrick Robinson","CB","540000","442000","0","582500","75000","422333","0","2061833","1.73"
"2012","NOR","Thomas Morstead","P","1275000","741250","0","0","0","0","0","2016250","1.7"
"2012","NOR","David Thomas","TE","1100000","500000","0","0","0","0","0","1800000","1.51"
"2012","NOR","Cameron Jordan","DE","726427","1030709","0","0","0","0","0","1757136","1.48"
"2012","NOR","Will Herring","LB","1300000","333333","0","0","100000","0","0","1733333","1.46"
"2012","NOR","Curtis Lofton","ILB","700000","1000000","0","0","0","0","0","1700000","1.43"
"2012","NOR","Mark Ingram","RB","712125","973500","0","0","0","0","0","1685625","1.42"
"2012","NOR","Brodrick Bunkley","DT","700000","900000","0","0","0","0","0","1600000","1.35"
"2012","NOR","Scott Shanle","LB","1050000","500000","0","0","0","0","0","1550000","1.3"
"2012","NOR","David Hawthorne","ILB","700000","760000","0","0","0","0","0","1460000","1.23"
"2012","NOR","Jonathan Casillas","OLB","1260000","0","0","0","0","0","0","1260000","1.06"
"2012","NOR","Garret Hartley","K","700000","505200","0","0","0","0","0","1205200","1.01"
"2012","NOR","Chris Chamberlain","ILB","700000","400000","0","0","0","0","0","1100000","0.93"
"2012","NOR","Turk McBride","DE","800000","0","0","0","0","0","0","1000000","0.84"
"2012","NOR","Chase Daniel","QB","700000","300000","0","0","0","0","0","1000000","0.84"
"2012","NOR","Jimmy Graham","TE","540000","166285","0","0","0","0","0","706285","0.59"
"2012","NOR","Elbert Mack","CB","700000","0","0","0","0","0","0","700000","0.59"
"2012","NOR","Courtney Roby","WR","700000","0","0","0","0","0","0","700000","0.59"
"2012","NOR","Martez Wilson","OLB","465000","164081","0","0","0","0","0","629081","0.53"
"2012","NOR","Ramon Humber","OLB","615000","0","0","0","0","0","0","615000","0.52"
"2012","NOR","Johnny Patrick","CB","465000","136250","0","0","0","0","0","601250","0.51"
"2012","NOR","Chris Ivory","RB","540000","1667","0","0","0","0","0","541667","0.46"
"2012","NOR","Brian De La Puente","C","540000","0","0","0","0","0","0","540000","0.45"
"2012","NOR","Justin Drescher","LS","540000","0","0","0","0","0","0","540000","0.45"
"2012","NOR","Akiem Hicks","DE","390000","135725","0","0","0","0","0","525725","0.44"
"2012","NOR","Junior Galette","OLB","490000","1667","0","0","0","0","0","491667","0.41"
"2012","NOR","Tom Johnson","DT","465000","25000","0","0","0","0","0","490000","0.41"
"2012","NOR","Daniel Graham","TE","925000","65000","0","0","0","0","0","469688","0.4"
"2012","NOR","Isa Abdul-Quddus","FS","465000","1667","0","0","0","0","0","466667","0.39"
"2012","NOR","Joseph Morgan","WR","465000","1333","0","0","0","0","0","466333","0.39"
"2012","NOR","Rafael Bush","FS","465000","0","0","0","0","0","0","465000","0.39"
"2012","NOR","Eric Olsen","C","465000","0","0","0","0","0","0","465000","0.39"
"2012","NOR","Andrew Tiller","G","390000","28000","0","0","0","0","0","418000","0.35"
"2012","NOR","Jed Collins","FB","415000","0","0","0","0","0","0","415000","0.35"
"2012","NOR","Marcel Jones","RT","390000","12150","0","0","0","0","0","402150","0.34"
"2012","NOR","Greg Camarillo","WR","700000","0","0","0","0","0","0","400000","0.34"
"2012","NOR","Adrian Davis","CB","390000","3333","0","0","0","0","0","393333","0.33"
"2012","NOR","Travaris Cadet","RB","390000","1667","0","0","0","0","0","391667","0.33"
"2012","NOR","Tyrunn Walker","DT","390000","1000","0","0","0","0","0","391000","0.33"
"2012","NOR","Chris Givens","WR","390000","833","0","0","0","0","0","390833","0.33"
"2012","NOR","Saalim Hakim","WR","390000","0","0","0","0","0","0","390000","0.33"
"2012","NOR","Bryce Harris","RT","390000","0","0","0","0","0","0","390000","0.33"
"2012","NOR","Nick Hixon","CB","390000","0","0","0","0","0","0","390000","0.33"
"2012","NOR","Lawrence Wilson","ILB","390000","0","0","0","0","0","0","390000","0.33"
"2012","NOR","William Robinson","T","615000","0","0","0","0","0","0","192188","0.16"
"2012","NOR","Ricky Henry","G","465000","0","0","0","0","0","0","82059","0.07"
"2012","NOR","Jerico Nelson","S","390000","0","0","0","0","0","0","68824","0.06"
"2012","NOR","Fenuki Tupou","T","540000","0","0","0","0","0","0","0","0.0"
"2012","NYG","Chris Snee","G","5700000","2250000","0","0","50000","2000000","0","10000000","7.95"
"2012","NYG","Corey Webster","CB","7000000","875000","0","720000","250000","1000000","0","9845000","7.82"
"2012","NYG","Eli Manning","QB","1750000","2600000","0","2500000","500000","2250000","0","9600000","7.63"
"2012","NYG","Antrel Rolle","SS","6750000","1000000","0","0","250000","1000000","0","9000000","7.15"
"2012","NYG","Chris Canty","DE","6000000","1700000","0","0","250000","0","0","7950000","6.32"
"2012","NYG","Michael Boley","LB","4000000","1400000","0","0","0","0","0","5400000","4.29"
"2012","NYG","Justin Tuck","DE","3700000","1500000","0","0","150000","0","0","5350000","4.25"
"2012","NYG","Osi Umenyiora","OLB","2500000","932555","1500000","0","0","0","0","4932555","3.92"
"2012","NYG","Ahmad Bradshaw","RB","3000000","1250000","0","0","250000","0","0","4500000","3.58"
"2012","NYG","Mathias Kiwanuka","DE","950000","3125000","0","0","50000","0","0","4125000","3.28"
"2012","NYG","David Diehl","RT","1200000","2125000","0","0","0","0","0","3675000","2.92"
"2012","NYG","David Baas","C","900000","1700000","0","0","250000","525000","0","3375000","2.68"
"2012","NYG","Kenny Phillips","FS","2080000","506000","0","375250","0","0","0","2961250","2.35"
"2012","NYG","Martellus Bennett","TE","2500000","0","0","0","0","0","0","2500000","1.99"
"2012","NYG","Jason Pierre-Paul","DE","825000","150000","0","1200000","100000","0","0","2275000","1.81"
"2012","NYG","Prince Amukamara","CB","746859","1112436","0","0","0","0","0","1859295","1.48"
"2012","NYG","Kevin Boothe","G","1500000","37500","250000","0","0","0","0","1787500","1.42"
"2012","NYG","Hakeem Nicks","WR","750000","500000","0","480000","0","0","0","1730000","1.37"
"2012","NYG","Lawrence Tynes","K","1300000","250000","0","0","0","0","0","1600000","1.27"
"2012","NYG","Ramses Barden","WR","565000","182789","0","0","0","0","0","1490789","1.18"
"2012","NYG","Steve Weatherford","P","775000","650000","0","0","25000","0","0","1450000","1.15"
"2012","NYG","David Wilson","RB","390000","825364","0","0","0","0","0","1215364","0.97"
"2012","NYG","Zak DeOssie","LS","700000","380667","0","0","25000","0","0","1105667","0.88"
"2012","NYG","Keith Rivers","OLB","650000","0","378125","0","50000","0","0","1078125","0.86"
"2012","NYG","Rocky Bernard","DT","925000","0","0","0","0","0","0","925000","0.74"
"2012","NYG","Linval Joseph","DT","540000","382000","0","0","0","0","0","922000","0.73"
"2012","NYG","Sean Locklear","T","825000","65000","0","0","0","0","0","890000","0.71"
"2012","NYG","Marvin Austin","DT","546627","311509","0","0","0","0","0","858136","0.68"
"2012","NYG","William Beatty","LT","615000","230000","0","0","0","0","0","845000","0.67"
"2012","NYG","Justin Tryon","CB","700000","0","0","0","0","0","0","700000","0.56"
"2012","NYG","Jerrel Jernigan","WR","465000","143813","0","0","25000","0","0","633813","0.5"
"2012","NYG","Domenik Hixon","WR","615000","0","0","0","0","0","0","615000","0.49"
"2012","NYG","Bear Pascoe","TE","615000","0","0","0","0","0","0","615000","0.49"
"2012","NYG","Shaun Rogers","DT","925000","0","0","0","0","0","0","605000","0.48"
"2012","NYG","Rueben Randle","WR","390000","208533","0","0","0","0","0","598533","0.48"
"2012","NYG","James Brewer","G","465000","108023","0","0","0","0","0","573023","0.46"
"2012","NYG","David Carr","QB","925000","65000","0","0","0","0","0","540000","0.43"
"2012","NYG","Chase Blackburn","OLB","825000","0","0","0","0","0","0","540000","0.43"
"2012","NYG","Stevie Brown","SS","540000","0","0","0","0","0","0","540000","0.43"
"2012","NYG","Adrian Tracy","DE","540000","0","0","0","0","0","0","540000","0.43"
"2012","NYG","Jayron Hosley","CB","390000","128750","0","0","0","0","0","518750","0.41"
"2012","NYG","Victor Cruz","WR","490000","0","0","0","0","0","0","490000","0.39"
"2012","NYG","Adrien Robinson","TE","390000","96413","0","0","0","0","0","486413","0.39"
"2012","NYG","Tyler Sash","S","465000","19760","0","0","0","0","0","484760","0.39"
"2012","NYG","Jacquian Williams","OLB","465000","19670","0","0","0","0","0","484670","0.39"
"2012","NYG","Mark Herzlich","OLB","465000","5000","0","0","0","0","0","470000","0.37"
"2012","NYG","Henry Hynoski","FB","465000","5000","0","0","0","0","0","470000","0.37"
"2012","NYG","Spencer Paysinger","OLB","465000","1000","0","0","0","0","0","466000","0.37"
"2012","NYG","Jim Cordle","C","465000","0","0","0","0","0","0","465000","0.37"
"2012","NYG","Adewale Ojomo","DE","390000","500","0","0","0","0","0","390500","0.31"
"2012","NYG","Selvish Capers","G","390000","0","0","0","0","0","0","390000","0.31"
"2012","NYG","Terrence Frederick","CB","390000","0","0","0","0","0","0","390000","0.31"
"2012","NYG","Will Hill","SS","298236","0","0","0","0","0","0","298236","0.24"
"2012","NYG","Mitch Petrus","G","490000","47790","0","0","0","0","0","292790","0.23"
"2012","NYG","Kregg Lumpkin","RB","615000","0","0","0","0","0","0","115313","0.09"
"2012","NYG","Ryan Torain","RB","615000","0","0","0","0","0","0","115313","0.09"
"2012","NYJ","David Harris","ILB","9900000","2000000","0","0","100000","0","0","12000000","9.2"
"2012","NYJ","Darrelle Revis","CB","4500000","783416","2000000","3000000","1000000","482500","0","11765916","9.02"
"2012","NYJ","Santonio Holmes","WR","7750000","1250000","0","0","250000","0","0","9250000","7.09"
"2012","NYJ","Antonio Cromartie","CB","3800000","1250000","3000000","0","200000","0","0","8250000","6.32"
"2012","NYJ","Mark Sanchez","QB","3250000","1600000","0","0","500000","2503125","0","7853125","6.02"
"2012","NYJ","Calvin Pace","OLB","3085000","1833333","1000000","1180000","250000","0","0","7348333","5.63"
"2012","NYJ","Bart Scott","LB","4200000","1500000","0","0","0","0","0","5950000","4.56"
"2012","NYJ","Nick Mangold","C","2233000","3007100","0","0","0","0","0","5240100","4.02"
"2012","NYJ","Brandon Moore","G","2750000","293750","0","0","0","0","0","4460417","3.42"
"2012","NYJ","D'Brickashaw Ferguson","LT","985000","266666","0","650000","750000","1800000","0","4451666","3.41"
"2012","NYJ","Dustin Keller","TE","3052500","660000","0","176875","100000","0","0","3989375","3.06"
"2012","NYJ","Kyle Wilson","CB","567000","222400","0","875000","100000","0","0","2834400","2.17"
"2012","NYJ","LaRon Landry","S","700000","950000","975000","0","0","0","0","2625000","2.01"
"2012","NYJ","Mike DeVito","DE","700000","950000","500000","0","350000","0","0","2500000","1.92"
"2012","NYJ","Jason Smith","LT","2450000","0","0","0","0","0","0","2450000","1.88"
"2012","NYJ","Sione Pouha","DT","900000","1166667","0","0","0","0","0","2166667","1.66"
"2012","NYJ","Tim Tebow","QB","1100000","1000000","0","0","0","0","0","2100000","1.61"
"2012","NYJ","Eric Smith","S","1200000","0","0","0","0","0","0","2050000","1.57"
"2012","NYJ","Quinton Coples","OLB","390000","1210508","0","0","0","0","0","1600508","1.23"
"2012","NYJ","Muhammad Wilkerson","DE","687500","875000","0","0","0","0","0","1562500","1.2"
"2012","NYJ","Yeremiah Bell","S","1100000","200000","0","0","100000","0","0","1400000","1.07"
"2012","NYJ","Drew Stanton","QB","725000","500000","0","0","0","0","0","1225000","0.94"
"2012","NYJ","Matt Slauson","G","615000","460050","0","0","0","0","0","1075050","0.82"
"2012","NYJ","Aaron Maybin","OLB","615000","325000","0","0","75000","0","0","1015000","0.78"
"2012","NYJ","Stephen Hill","WR","390000","466791","0","0","0","0","0","856791","0.66"
"2012","NYJ","Shonn Greene","RB","615000","226250","0","0","8120","0","0","849370","0.65"
"2012","NYJ","Vladimir Ducasse","G","540000","256250","0","0","0","0","0","796250","0.61"
"2012","NYJ","Ray Willis","T","700000","0","0","0","0","0","0","700000","0.54"
"2012","NYJ","Joe McKnight","RB","540000","125250","0","0","0","0","0","665250","0.51"
"2012","NYJ","Kenrick Ellis","DT","465000","112500","0","0","40000","0","0","617500","0.47"
"2012","NYJ","Nick Folk","K","700000","50000","0","0","15000","0","0","605000","0.46"
"2012","NYJ","Chaz Schilens","WR","700000","65000","0","0","0","0","0","605000","0.46"
"2012","NYJ","Bilal Powell","RB","465000","100125","0","0","0","0","0","565125","0.43"
"2012","NYJ","Ellis Lankster","CB","540000","0","0","0","25000","0","0","565000","0.43"
"2012","NYJ","Jeff Cumberland","TE","540000","667","0","0","0","0","0","540667","0.41"
"2012","NYJ","Stephon Heyer","T","700000","0","0","0","0","0","0","540000","0.41"
"2012","NYJ","Austin Howard","RT","540000","0","0","0","0","0","0","540000","0.41"
"2012","NYJ","Josh Mauga","ILB","540000","0","0","0","0","0","0","540000","0.41"
"2012","NYJ","Tanner Purdum","LS","540000","0","0","0","0","0","0","540000","0.41"
"2012","NYJ","Demario Davis","ILB","390000","144490","0","0","0","0","0","534490","0.41"
"2012","NYJ","Aaron Berry","CB","0","0","0","0","50000","0","0","515000","0.39"
"2012","NYJ","Jeremy Kerley","WR","465000","46062","0","0","0","0","0","511062","0.39"
"2012","NYJ","DeAngelo Smith","CB","465000","0","0","0","0","0","0","470580","0.36"
"2012","NYJ","Garrett McIntyre","OLB","465000","5000","0","0","0","0","0","470000","0.36"
"2012","NYJ","Nick Bellore","ILB","465000","2333","0","0","0","0","0","467333","0.36"
"2012","NYJ","Dedrick Epps","TE","465000","0","0","0","0","0","0","465000","0.36"
"2012","NYJ","Clyde Gates","WR","465000","0","0","0","0","0","0","465000","0.36"
"2012","NYJ","Mardy Gilyard","WR","465000","0","0","0","0","0","0","465000","0.36"
"2012","NYJ","Robert Malone","P","465000","0","0","0","0","0","0","465000","0.36"
"2012","NYJ","Caleb Schlauderaff","C","465000","0","0","0","0","0","0","465000","0.36"
"2012","NYJ","Bryan Thomas","LB","925000","0","0","0","0","0","0","444706","0.34"
"2012","NYJ","Josh Bush","SS","390000","26055","0","0","0","0","0","416055","0.32"
"2012","NYJ","Lex Hilliard","RB","615000","0","0","0","0","0","0","412941","0.32"
"2012","NYJ","Greg McElroy","QB","390000","16288","0","0","0","0","0","406288","0.31"
"2012","NYJ","Royce Adams","CB","390000","2790","0","0","0","0","0","392790","0.3"
"2012","NYJ","Damon Harrison","DT","390000","2333","0","0","0","0","0","392333","0.3"
"2012","NYJ","Travis Baltz","PR","390000","0","0","0","0","0","0","390000","0.3"
"2012","NYJ","DeMarco Cosby","TE","390000","0","0","0","0","0","0","390000","0.3"
"2012","NYJ","Konrad Reuland","TE","390000","0","0","0","0","0","0","390000","0.3"
"2012","NYJ","Daniel Muir","DT","381176","0","0","0","0","0","0","381176","0.29"
"2012","NYJ","Johnathan  Grimes","RB","390000","0","0","0","0","0","0","321176","0.25"
"2012","NYJ","Antonio Allen","CB","303794","0","0","0","0","0","0","303794","0.23"
"2012","NYJ","Hayden Smith","TE","390000","0","0","0","0","0","0","277537","0.21"
"2012","NYJ","Marcus Dowtin","OLB","243750","0","0","0","0","0","0","243750","0.19"
"2012","NYJ","Ricky Sapp","OLB","390000","0","0","0","0","0","0","229129","0.18"
"2012","NYJ","Kahlil Bell","RB","615000","0","0","0","0","0","0","222353","0.17"
"2012","NYJ","Darrin Walls","CB","390000","0","0","0","0","0","0","209718","0.16"
"2012","NYJ","Jordan White","WR","390000","0","0","0","0","0","0","177547","0.14"
"2012","NYJ","Julian Posey","CB","390000","0","0","0","0","0","0","108582","0.08"
"2012","NYJ","John Griffin","RB","390000","0","0","0","0","0","0","22941","0.02"
"2012","NYJ","Josh Baker","TE","465000","0","0","0","0","0","0","0","0.0"
"2012","OAK","Darren McFadden","RB","5650000","0","1666666","0","0","3006500","0","9478833","8.41"
"2012","OAK","Darrius Heyward-Bey","WR","5279000","0","0","2630000","250000","0","0","8159000","7.24"
"2012","OAK","Michael Huff","S","700000","3288750","0","0","0","1460000","0","5448750","4.83"
"2012","OAK","Tommy Kelly","DT","825000","3166666","0","716600","0","725000","0","5433266","4.82"
"2012","OAK","Shane Lechler","P","3800000","1100000","0","0","0","0","0","4900000","4.35"
"2012","OAK","Sebastian Janikowski","K","1700000","750000","1500000","350000","0","0","0","4500000","3.99"
"2012","OAK","Rolando McClain","ILB","970000","0","0","2420000","250000","0","0","3640000","3.23"
"2012","OAK","Carson Palmer","QB","825000","0","0","0","0","2335000","0","3160000","2.8"
"2012","OAK","Ron Bartell","CB","612500","-108088","0","0","0","0","0","2804412","2.49"
"2012","OAK","Tyvon Branch","SS","1000000","1400000","0","0","0","0","0","2400000","2.13"
"2012","OAK","Khalif Barnes","LT","825000","675000","0","0","0","0","0","2000000","1.77"
"2012","OAK","Desmond Bryant","DE","1927000","0","0","0","0","0","0","1927000","1.71"
"2012","OAK","Mike Brisiel","G","700000","560000","0","0","150000","0","0","1410000","1.25"
"2012","OAK","Jon Condo","LS","1175000","108333","0","0","0","0","0","1283333","1.14"
"2012","OAK","Mike Mitchell","FS","615000","400000","0","0","0","0","0","1015000","0.9"
"2012","OAK","Aaron Curry","OLB","615000","377000","0","0","0","0","0","992000","0.88"
"2012","OAK","Lamarr Houston","OLB","540000","418750","0","0","30000","0","0","988750","0.88"
"2012","OAK","Stefen Wisniewski","C","562973","376891","0","0","0","0","0","939864","0.83"
"2012","OAK","Cooper Carlisle","G","925000","0","0","0","0","0","0","925000","0.82"
"2012","OAK","Joselio Hanson","CB","825000","0","0","0","0","0","0","825000","0.73"
"2012","OAK","Dave Tollefson","DE","700000","25000","0","0","0","0","0","825000","0.73"
"2012","OAK","Matt Shaughnessy","DE","565000","213062","0","0","0","0","0","778062","0.69"
"2012","OAK","Jared Veldheer","LT","490000","223750","0","0","0","0","0","713750","0.63"
"2012","OAK","Mike Goodson","RB","615000","0","0","0","0","0","0","615000","0.55"
"2012","OAK","Terrelle Pryor","WR","465000","146517","0","0","0","0","0","611517","0.54"
"2012","OAK","Brandon Myers","TE","565000","22750","0","0","0","0","0","587750","0.52"
"2012","OAK","Taiwan Jones","RB","465000","101250","0","0","0","0","0","566250","0.5"
"2012","OAK","Matt Giordano","S","825000","0","0","0","0","0","0","540000","0.48"
"2012","OAK","Omar Gaither","ILB","700000","0","0","0","0","0","0","540000","0.48"
"2012","OAK","Derek Hagan","WR","700000","0","0","0","0","0","0","540000","0.48"
"2012","OAK","Matt Leinart","QB","700000","50000","0","0","0","0","0","540000","0.48"
"2012","OAK","Owen Schmitt","FB","700000","0","0","0","0","0","0","540000","0.48"
"2012","OAK","Philip Wheeler","OLB","700000","0","0","0","0","0","0","540000","0.48"
"2012","OAK","Phillip Adams","CB","540000","0","0","0","0","0","0","540000","0.48"
"2012","OAK","Coye Francies","CB","540000","0","0","0","0","0","0","540000","0.48"
"2012","OAK","Marcel Reece","FB","540000","0","0","0","0","0","0","540000","0.48"
"2012","OAK","Tony Bergstrom","C","390000","126504","0","0","0","0","0","516504","0.46"
"2012","OAK","Denarius Moore","WR","465000","47513","0","0","0","0","0","512513","0.45"
"2012","OAK","Richard Gordon","TE","465000","26213","0","0","0","0","0","491213","0.44"
"2012","OAK","Keenan Clayton","OLB","490000","0","0","0","0","0","0","490000","0.43"
"2012","OAK","David Ausberry","TE","465000","11475","0","0","0","0","0","476475","0.42"
"2012","OAK","Miles Burris","ILB","390000","75146","0","0","0","0","0","465146","0.41"
"2012","OAK","Brandon Bair","DE","465000","0","0","0","0","0","0","465000","0.41"
"2012","OAK","Willie Smith","LT","465000","0","0","0","0","0","0","465000","0.41"
"2012","OAK","Andre Carter","DE","925000","0","0","0","0","0","0","444706","0.39"
"2012","OAK","Jack Crawford","DE","390000","45606","0","0","0","0","0","435606","0.39"
"2012","OAK","Juron Criner","WR","390000","36140","0","0","0","0","0","426140","0.38"
"2012","OAK","Christo Bilukidi","DT","390000","25966","0","0","0","0","0","415966","0.37"
"2012","OAK","Pat Lee","CB","615000","65000","0","0","0","0","0","410938","0.36"
"2012","OAK","Lucas Nix","G","390000","4166","0","0","0","0","0","394166","0.35"
"2012","OAK","Rod Streater","WR","390000","3333","0","0","0","0","0","393333","0.35"
"2012","OAK","Marquette King","P","390000","333","0","0","0","0","0","390333","0.35"
"2012","OAK","Brandon Carswell","WR","390000","0","0","0","0","0","0","390000","0.35"
"2012","OAK","Jamie Cumbie","DT","390000","0","0","0","0","0","0","390000","0.35"
