player.id,player.name,draft.year,draft.round,draft.pick,av.year,av.av_value
0000260,"Marcus Burley",,,,2015,2
00002600,"Ronney Jenkins",,,,2000,1
00002600,"Ronney Jenkins",,,,2001,2
00002600,"Ronney Jenkins",,,,2002,0
00002600,"Ronney Jenkins",,,,2003,0
00002601,"John Simon",,,,2002,2
00002601,"John Simon",,,,2003,0
00002602,"B.J. Sams",,,,2004,2
00002602,"B.J. Sams",,,,2005,0
00002603,"Reno Mahe",,,,2003,0
00002603,"Reno Mahe",,,,2004,2
00002603,"Reno Mahe",,,,2005,1
00002603,"Reno Mahe",,,,2006,0
00002603,"Reno Mahe",,,,2007,0
00002604,"James Thrash",,,,1997,0
00002604,"James Thrash",,,,1998,1
00002604,"James Thrash",,,,1999,2
00002604,"James Thrash",,,,2000,6
00002604,"James Thrash",,,,2001,8
00002604,"James Thrash",,,,2002,7
00002604,"James Thrash",,,,2003,7
00002604,"James Thrash",,,,2004,1
00002604,"James Thrash",,,,2005,2
00002604,"James Thrash",,,,2006,1
00002604,"James Thrash",,,,2007,1
00002604,"James Thrash",,,,2008,1
00002605,"Shaud Williams",,,,2004,1
00002605,"Shaud Williams",,,,2005,2
00002605,"Shaud Williams",,,,2006,0
00002606,"Jason McKie",,,,2002,0
00002606,"Jason McKie",,,,2003,0
00002606,"Jason McKie",,,,2004,0
00002606,"Jason McKie",,,,2005,0
00002606,"Jason McKie",,,,2006,2
00002606,"Jason McKie",,,,2008,1
00002606,"Jason McKie",,,,2009,0
00002607,"Andre Hall",,,,2007,2
00002607,"Andre Hall",,,,2008,1
00002608,"Casey Fitzsimmons",,,,2003,1
00002608,"Casey Fitzsimmons",,,,2004,1
00002608,"Casey Fitzsimmons",,,,2005,0
00002608,"Casey Fitzsimmons",,,,2006,1
00002608,"Casey Fitzsimmons",,,,2007,2
00002608,"Casey Fitzsimmons",,,,2008,1
00002608,"Casey Fitzsimmons",,,,2009,1
00002609,"De Dorsey",,,,2006,0
00002609,"De Dorsey",,,,2007,2
00002609,"De Dorsey",,,,2008,0
0000261,"Marcus Roberson",,,,2014,1
0000261,"Marcus Roberson",,,,2015,2
0000261,"Marcus Roberson",,,,2016,0
00002610,"Mike Sellers",,,,1998,0
00002610,"Mike Sellers",,,,1999,1
00002610,"Mike Sellers",,,,2000,1
00002610,"Mike Sellers",,,,2001,1
00002610,"Mike Sellers",,,,2004,0
00002610,"Mike Sellers",,,,2005,1
00002610,"Mike Sellers",,,,2006,1
00002610,"Mike Sellers",,,,2007,2
00002610,"Mike Sellers",,,,2008,1
00002610,"Mike Sellers",,,,2009,1
00002610,"Mike Sellers",,,,2010,1
00002610,"Mike Sellers",,,,2011,0
00002611,"Clifton Smith",,,,2008,2
00002611,"Clifton Smith",,,,2009,0
00002611,"Clifton Smith",,,,2010,0
00002612,"Gijon Robinson",,,,2008,2
00002612,"Gijon Robinson",,,,2009,1
00002612,"Gijon Robinson",,,,2010,0
00002613,"Chris Jennings",,,,2009,2
00002614,"Daniel Fells",,,,2008,1
00002614,"Daniel Fells",,,,2009,2
00002614,"Daniel Fells",,,,2010,3
00002614,"Daniel Fells",,,,2011,2
00002614,"Daniel Fells",,,,2012,1
00002614,"Daniel Fells",,,,2014,2
00002614,"Daniel Fells",,,,2015,1
00002615,"Will Heller",,,,2003,0
00002615,"Will Heller",,,,2004,1
00002615,"Will Heller",,,,2005,0
00002615,"Will Heller",,,,2006,0
00002615,"Will Heller",,,,2007,1
00002615,"Will Heller",,,,2008,0
00002615,"Will Heller",,,,2009,2
00002615,"Will Heller",,,,2010,0
00002615,"Will Heller",,,,2011,0
00002615,"Will Heller",,,,2012,1
00002616,"Danny Ware",,,,2007,0
00002616,"Danny Ware",,,,2008,0
00002616,"Danny Ware",,,,2009,1
00002616,"Danny Ware",,,,2010,1
00002616,"Danny Ware",,,,2011,2
00002616,"Danny Ware",,,,2012,1
00002617,"Darrel Young",,,,2010,0
00002617,"Darrel Young",,,,2011,1
00002617,"Darrel Young",,,,2012,2
00002617,"Darrel Young",,,,2013,1
00002617,"Darrel Young",,,,2014,1
00002617,"Darrel Young",,,,2015,0
00002618,"Marcus Thigpen",,,,2012,2
00002618,"Marcus Thigpen",,,,2013,1
00002618,"Marcus Thigpen",,,,2014,1
00002618,"Marcus Thigpen",,,,2015,0
00002619,"Montell Owens",,,,2006,0
00002619,"Montell Owens",,,,2007,0
00002619,"Montell Owens",,,,2008,0
00002619,"Montell Owens",,,,2009,0
00002619,"Montell Owens",,,,2010,0
00002619,"Montell Owens",,,,2011,0
00002619,"Montell Owens",,,,2012,2
00002619,"Montell Owens",,,,2013,0
00002619,"Montell Owens",,,,2014,0
0000262,"Robenson Therezie",,,,2015,2
0000262,"Robenson Therezie",,,,2016,1
00002620,"Vonta Leach",,,,2004,0
00002620,"Vonta Leach",,,,2005,0
00002620,"Vonta Leach",,,,2006,1
00002620,"Vonta Leach",,,,2007,1
00002620,"Vonta Leach",,,,2008,1
00002620,"Vonta Leach",,,,2009,1
00002620,"Vonta Leach",,,,2010,1
00002620,"Vonta Leach",,,,2011,1
00002620,"Vonta Leach",,,,2012,2
00002620,"Vonta Leach",,,,2013,0
00002621,"William Powell",,,,2012,2
00002622,"Juwan Thompson",,,,2014,2
00002622,"Juwan Thompson",,,,2015,1
00002622,"Juwan Thompson",,,,2016,0
00002623,"Austin Johnson",,,,2014,0
00002623,"Austin Johnson",,,,2015,2
00002623,"Austin Johnson",,,,2016,0
00002624,"DuJuan Harris",,,,2011,0
00002624,"DuJuan Harris",,,,2012,1
00002624,"DuJuan Harris",,,,2014,1
00002624,"DuJuan Harris",,,,2015,1
00002624,"DuJuan Harris",,,,2016,2
00002625,"Jamize Olawale",,,,2012,0
00002625,"Jamize Olawale",,,,2013,1
00002625,"Jamize Olawale",,,,2014,0
00002625,"Jamize Olawale",,,,2015,1
00002625,"Jamize Olawale",,,,2016,2
00002626,"Kenneth Farrow",,,,2016,2
00002627,"Peyton Barber",,,,2016,2
00002628,"Adam Walker",,,,1994,1
00002628,"Adam Walker",,,,1995,1
00002628,"Adam Walker",,,,1996,0
00002629,"Derrick Ned",,,,1994,1
00002629,"Derrick Ned",,,,1995,0
0000263,"Adrian Phillips",,,,2014,0
0000263,"Adrian Phillips",,,,2015,1
0000263,"Adrian Phillips",,,,2016,2
00002630,"Kenyon Rasheed",,,,1994,1
00002630,"Kenyon Rasheed",,,,1995,0
00002631,"Earnest Hunter",,,,1995,1
00002631,"Earnest Hunter",,,,1996,1
00002632,"Keith Elias",,,,1994,0
00002632,"Keith Elias",,,,1995,1
00002632,"Keith Elias",,,,1996,0
00002632,"Keith Elias",,,,1998,0
00002632,"Keith Elias",,,,1999,0
00002633,"Steve Avery",,,,1994,0
00002633,"Steve Avery",,,,1995,1
00002634,"Anthony Lynn",,,,1995,0
00002634,"Anthony Lynn",,,,1996,1
00002634,"Anthony Lynn",,,,1997,0
00002634,"Anthony Lynn",,,,1998,0
00002634,"Anthony Lynn",,,,1999,0
00002635,"Tim Tindale",,,,1995,0
00002635,"Tim Tindale",,,,1996,0
00002635,"Tim Tindale",,,,1997,1
00002636,"Tremayne Stephens",,,,1998,1
00002636,"Tremayne Stephens",,,,1999,1
00002637,"Robert Thomas",,,,1998,0
00002637,"Robert Thomas",,,,1999,1
00002637,"Robert Thomas",,,,2000,1
00002637,"Robert Thomas",,,,2001,0
00002637,"Robert Thomas",,,,2002,1
00002638,"Dan Kreider",,,,2000,1
00002638,"Dan Kreider",,,,2001,0
00002638,"Dan Kreider",,,,2002,1
00002638,"Dan Kreider",,,,2003,1
00002638,"Dan Kreider",,,,2004,1
00002638,"Dan Kreider",,,,2005,1
00002638,"Dan Kreider",,,,2006,1
00002638,"Dan Kreider",,,,2007,0
00002638,"Dan Kreider",,,,2008,0
00002638,"Dan Kreider",,,,2009,0
00002639,"KaRon Coleman",,,,2000,1
00002639,"KaRon Coleman",,,,2001,1
00002639,"KaRon Coleman",,,,2002,0
0000264,"Anthony Harris",,,,2015,1
0000264,"Anthony Harris",,,,2016,2
00002640,"Rabih Abdullah",,,,1999,0
00002640,"Rabih Abdullah",,,,2000,1
00002640,"Rabih Abdullah",,,,2001,1
00002640,"Rabih Abdullah",,,,2002,0
00002640,"Rabih Abdullah",,,,2003,1
00002640,"Rabih Abdullah",,,,2004,0
00002641,"Ben Gay",,,,2001,1
00002642,"Bryan Johnson",,,,2000,0
00002642,"Bryan Johnson",,,,2001,1
00002642,"Bryan Johnson",,,,2002,1
00002642,"Bryan Johnson",,,,2003,1
00002642,"Bryan Johnson",,,,2004,0
00002642,"Bryan Johnson",,,,2005,0
00002643,"Damon Washington",,,,2000,0
00002643,"Damon Washington",,,,2001,1
00002643,"Damon Washington",,,,2002,0
00002644,"R.J. Bowers",,,,2001,1
00002644,"R.J. Bowers",,,,2002,0
00002644,"R.J. Bowers",,,,2003,0
00002645,"Alan Ricard",,,,2001,0
00002645,"Alan Ricard",,,,2002,1
00002645,"Alan Ricard",,,,2003,1
00002645,"Alan Ricard",,,,2004,1
00002645,"Alan Ricard",,,,2005,0
00002646,"Charles Stackhouse",,,,2002,1
00002646,"Charles Stackhouse",,,,2003,0
00002647,"James Fenderson",,,,2001,0
00002647,"James Fenderson",,,,2002,1
00002647,"James Fenderson",,,,2003,0
00002648,"Steve Bush",,,,1997,0
00002648,"Steve Bush",,,,1998,0
00002648,"Steve Bush",,,,1999,0
00002648,"Steve Bush",,,,2000,0
00002648,"Steve Bush",,,,2001,1
00002648,"Steve Bush",,,,2002,1
00002648,"Steve Bush",,,,2003,1
00002648,"Steve Bush",,,,2004,0
00002648,"Steve Bush",,,,2005,0
00002649,"Walter Rasby",,,,1994,0
00002649,"Walter Rasby",,,,1995,0
00002649,"Walter Rasby",,,,1996,0
00002649,"Walter Rasby",,,,1997,0
00002649,"Walter Rasby",,,,1998,1
00002649,"Walter Rasby",,,,1999,0
00002649,"Walter Rasby",,,,2000,1
00002649,"Walter Rasby",,,,2001,1
00002649,"Walter Rasby",,,,2002,1
00002649,"Walter Rasby",,,,2003,1
00002649,"Walter Rasby",,,,2004,0
0000265,"Cody Davis",,,,2013,1
0000265,"Cody Davis",,,,2014,1
0000265,"Cody Davis",,,,2015,1
0000265,"Cody Davis",,,,2016,2
00002650,"David Allen",,,,2003,1
00002650,"David Allen",,,,2004,0
00002650,"David Allen",,,,2005,0
00002651,"Jamal Robertson",,,,2002,0
00002651,"Jamal Robertson",,,,2003,1
00002651,"Jamal Robertson",,,,2004,1
00002651,"Jamal Robertson",,,,2005,0
00002651,"Jamal Robertson",,,,2006,0
00002652,"Joe Burns",,,,2002,0
00002652,"Joe Burns",,,,2003,1
00002652,"Joe Burns",,,,2004,1
00002652,"Joe Burns",,,,2005,0
00002653,"Rod Smart",,,,2001,0
00002653,"Rod Smart",,,,2002,0
00002653,"Rod Smart",,,,2003,1
00002653,"Rod Smart",,,,2004,0
00002653,"Rod Smart",,,,2005,0
00002654,"Tony Hollings",,,,2003,1
00002654,"Tony Hollings",,,,2004,1
00002654,"Tony Hollings",,,,2005,0
00002655,"Darian Barnes",,,,2002,0
00002655,"Darian Barnes",,,,2003,0
00002655,"Darian Barnes",,,,2004,1
00002655,"Darian Barnes",,,,2005,0
00002655,"Darian Barnes",,,,2006,0
00002655,"Darian Barnes",,,,2007,0
00002655,"Darian Barnes",,,,2008,0
00002656,"Eric McCoo",,,,2004,1
00002657,"Joey Goodspeed",,,,2002,0
00002657,"Joey Goodspeed",,,,2003,0
00002657,"Joey Goodspeed",,,,2004,1
00002658,"Josh Parry",,,,2004,1
00002658,"Josh Parry",,,,2005,1
00002658,"Josh Parry",,,,2006,0
00002659,"Larry Croom",,,,2004,1
0000266,"Darryl Morris",,,,2013,1
0000266,"Darryl Morris",,,,2014,1
0000266,"Darryl Morris",,,,2015,1
0000266,"Darryl Morris",,,,2016,2
00002660,"ReShard Lee",,,,2004,1
00002660,"ReShard Lee",,,,2005,0
00002660,"ReShard Lee",,,,2006,1
00002661,"Richard Owens",,,,2004,1
00002661,"Richard Owens",,,,2005,0
00002661,"Richard Owens",,,,2006,0
00002661,"Richard Owens",,,,2007,0
00002662,"Sean Berton",,,,2003,0
00002662,"Sean Berton",,,,2004,1
00002662,"Sean Berton",,,,2005,0
00002663,"Derrick Wimbush",,,,2005,1
00002663,"Derrick Wimbush",,,,2006,0
00002664,"Jarrett Payton",,,,2005,1
00002665,"Lousaka Polite",,,,2004,0
00002665,"Lousaka Polite",,,,2005,1
00002665,"Lousaka Polite",,,,2006,0
00002665,"Lousaka Polite",,,,2007,0
00002665,"Lousaka Polite",,,,2008,1
00002665,"Lousaka Polite",,,,2009,1
00002665,"Lousaka Polite",,,,2010,1
00002665,"Lousaka Polite",,,,2011,0
00002665,"Lousaka Polite",,,,2012,0
00002666,"Tyson Thompson",,,,2005,1
00002666,"Tyson Thompson",,,,2006,0
00002666,"Tyson Thompson",,,,2007,0
00002667,"Ahmard Hall",,,,2006,1
00002667,"Ahmard Hall",,,,2007,1
00002667,"Ahmard Hall",,,,2008,1
00002667,"Ahmard Hall",,,,2009,1
00002667,"Ahmard Hall",,,,2010,1
00002667,"Ahmard Hall",,,,2011,0
00002668,"Cecil Sapp",,,,2003,0
00002668,"Cecil Sapp",,,,2004,0
00002668,"Cecil Sapp",,,,2005,0
00002668,"Cecil Sapp",,,,2006,1
00002668,"Cecil Sapp",,,,2007,1
00002668,"Cecil Sapp",,,,2008,0
00002669,"Chris Taylor",,,,2006,1
00002669,"Chris Taylor",,,,2008,0
0000267,"Johnson Bademosi",,,,2012,1
0000267,"Johnson Bademosi",,,,2013,1
0000267,"Johnson Bademosi",,,,2014,1
0000267,"Johnson Bademosi",,,,2015,1
0000267,"Johnson Bademosi",,,,2016,2
00002670,"Carey Davis",,,,2004,0
00002670,"Carey Davis",,,,2007,1
00002670,"Carey Davis",,,,2008,0
00002670,"Carey Davis",,,,2009,0
00002671,"Clifton Dawson",,,,2007,1
00002671,"Clifton Dawson",,,,2008,0
00002672,"Kyle Eckel",,,,2007,1
00002672,"Kyle Eckel",,,,2008,0
00002672,"Kyle Eckel",,,,2009,0
00002673,"P.J. Pope",,,,2006,0
00002673,"P.J. Pope",,,,2008,1
00002674,"Corey McIntyre",,,,2005,0
00002674,"Corey McIntyre",,,,2006,0
00002674,"Corey McIntyre",,,,2007,0
00002674,"Corey McIntyre",,,,2008,0
00002674,"Corey McIntyre",,,,2009,1
00002674,"Corey McIntyre",,,,2010,0
00002674,"Corey McIntyre",,,,2011,0
00002674,"Corey McIntyre",,,,2012,0
00002675,"Dantrell Savage",,,,2008,0
00002675,"Dantrell Savage",,,,2009,1
00002676,"Gary Russell",,,,2007,0
00002676,"Gary Russell",,,,2008,0
00002676,"Gary Russell",,,,2009,1
00002677,"Lynell Hamilton",,,,2008,0
00002677,"Lynell Hamilton",,,,2009,1
00002678,"Marcus Mason",,,,2009,1
00002679,"Mike Cox",,,,2008,0
00002679,"Mike Cox",,,,2009,1
00002679,"Mike Cox",,,,2010,0
00002679,"Mike Cox",,,,2011,0
00002679,"Mike Cox",,,,2012,0
0000268,"Jordan Dangerfield",,,,2016,2
00002680,"Naufahu Tahi",,,,2007,0
00002680,"Naufahu Tahi",,,,2008,0
00002680,"Naufahu Tahi",,,,2009,1
00002680,"Naufahu Tahi",,,,2010,0
00002681,"Tim Castille",,,,2008,0
00002681,"Tim Castille",,,,2009,1
00002681,"Tim Castille",,,,2010,0
00002682,"Tyrell Sutton",,,,2009,1
00002682,"Tyrell Sutton",,,,2010,1
00002683,"Dimitri Nance",,,,2010,1
00002684,"Eldra Buckley",,,,2009,0
00002684,"Eldra Buckley",,,,2010,1
00002684,"Eldra Buckley",,,,2011,0
00002685,"Javarris James",,,,2010,1
00002685,"Javarris James",,,,2012,0
00002686,"Keith Toston",,,,2010,1
00002686,"Keith Toston",,,,2012,1
00002687,"Alfonso Smith",,,,2010,0
00002687,"Alfonso Smith",,,,2011,1
00002687,"Alfonso Smith",,,,2012,0
00002687,"Alfonso Smith",,,,2013,1
00002687,"Alfonso Smith",,,,2014,0
00002688,"Brandon Saine",,,,2011,1
00002688,"Brandon Saine",,,,2012,0
00002689,"Curtis Brinkley",,,,2010,0
00002689,"Curtis Brinkley",,,,2011,1
00002689,"Curtis Brinkley",,,,2012,1
0000269,"Ken Crawley",,,,2016,2
00002690,"Henry Hynoski",,,,2011,1
00002690,"Henry Hynoski",,,,2012,1
00002690,"Henry Hynoski",,,,2013,0
00002690,"Henry Hynoski",,,,2014,0
00002691,"Jed Collins",,,,2011,1
00002691,"Jed Collins",,,,2012,1
00002691,"Jed Collins",,,,2013,1
00002691,"Jed Collins",,,,2014,0
00002692,"Jeremiah Johnson",,,,2011,1
00002692,"Jeremiah Johnson",,,,2012,0
00002693,"Mossis Madu",,,,2011,1
00002694,"Phillip Tanner",,,,2011,1
00002694,"Phillip Tanner",,,,2012,1
00002694,"Phillip Tanner",,,,2013,0
00002694,"Phillip Tanner",,,,2014,0
00002695,"Armando Allen",,,,2011,0
00002695,"Armando Allen",,,,2012,1
00002696,"Jeremy Stewart",,,,2012,1
00002696,"Jeremy Stewart",,,,2013,0
00002696,"Jeremy Stewart",,,,2014,0
00002697,"Jorvorskie Lane",,,,2012,1
00002697,"Jorvorskie Lane",,,,2014,0
00002697,"Jorvorskie Lane",,,,2015,0
00002698,"Will Johnson",,,,2012,1
00002698,"Will Johnson",,,,2013,0
00002698,"Will Johnson",,,,2014,0
00002698,"Will Johnson",,,,2015,0
00002699,"Cory Harkey",,,,2012,0
00002699,"Cory Harkey",,,,2013,1
00002699,"Cory Harkey",,,,2014,0
00002699,"Cory Harkey",,,,2015,0
00002699,"Cory Harkey",,,,2016,0
000027,"Reggie Howard",,,,2000,0
000027,"Reggie Howard",,,,2001,1
000027,"Reggie Howard",,,,2002,8
000027,"Reggie Howard",,,,2003,7
000027,"Reggie Howard",,,,2004,2
000027,"Reggie Howard",,,,2005,4
000027,"Reggie Howard",,,,2006,0
0000270,"Quinton Dunbar",,,,2015,1
0000270,"Quinton Dunbar",,,,2016,2
00002700,"Dennis Johnson",,,,2013,1
00002701,"Derrick Coleman",,,,2012,0
00002701,"Derrick Coleman",,,,2013,1
00002701,"Derrick Coleman",,,,2014,0
00002701,"Derrick Coleman",,,,2015,0
00002702,"James Develin",,,,2012,0
00002702,"James Develin",,,,2013,1
00002702,"James Develin",,,,2014,1
00002702,"James Develin",,,,2016,0
00002703,"Darrin Reaves",,,,2014,1
00002704,"Joe Banyard",,,,2013,0
00002704,"Joe Banyard",,,,2014,1
00002704,"Joe Banyard",,,,2015,0
00002704,"Joe Banyard",,,,2016,0
00002705,"Patrick DiMarco",,,,2012,0
00002705,"Patrick DiMarco",,,,2013,0
00002705,"Patrick DiMarco",,,,2014,1
00002705,"Patrick DiMarco",,,,2015,1
00002705,"Patrick DiMarco",,,,2016,1
00002706,"Robert Hughes",,,,2012,0
00002706,"Robert Hughes",,,,2013,0
00002706,"Robert Hughes",,,,2014,1
00002707,"Ryan Hewitt",,,,2014,1
00002707,"Ryan Hewitt",,,,2015,1
00002707,"Ryan Hewitt",,,,2016,0
00002708,"Silas Redd",,,,2014,1
00002709,"Zach Sudfeld",,,,2013,0
00002709,"Zach Sudfeld",,,,2014,1
0000271,"Rontez Miles",,,,2013,0
0000271,"Rontez Miles",,,,2015,1
0000271,"Rontez Miles",,,,2016,2
00002710,"Zurlon Tipton",,,,2014,1
00002710,"Zurlon Tipton",,,,2015,1
00002711,"Akeem Hunt",,,,2015,1
00002711,"Akeem Hunt",,,,2016,1
00002712,"Derek Carrier",,,,2012,0
00002712,"Derek Carrier",,,,2013,0
00002712,"Derek Carrier",,,,2014,1
00002712,"Derek Carrier",,,,2015,1
00002712,"Derek Carrier",,,,2016,0
00002713,"Jerome Cunningham",,,,2015,1
00002714,"Kendall Gaskins",,,,2015,1
00002715,"Orleans Darkwa",,,,2014,0
00002715,"Orleans Darkwa",,,,2015,1
00002715,"Orleans Darkwa",,,,2016,1
00002716,"Terron Ward",,,,2015,1
00002716,"Terron Ward",,,,2016,1
00002717,"Zach Line",,,,2013,0
00002717,"Zach Line",,,,2014,0
00002717,"Zach Line",,,,2015,1
00002717,"Zach Line",,,,2016,0
00002718,"Corey Grant",,,,2015,0
00002718,"Corey Grant",,,,2016,1
00002719,"Fitzgerald Toussaint",,,,2014,0
00002719,"Fitzgerald Toussaint",,,,2015,0
00002719,"Fitzgerald Toussaint",,,,2016,1
0000272,"Tracy Howard",,,,2016,2
00002720,"Josh Ferguson",,,,2016,1
00002721,"Kapri Bibbs",,,,2015,0
00002721,"Kapri Bibbs",,,,2016,1
00002722,"Mack Brown",,,,2016,1
00002723,"Beno Bryant",,,,1994,0
00002724,"Brian Henesey",,,,1994,0
00002725,"Brian O'Neal",,,,1994,0
00002726,"Burnie Legette",,,,1994,0
00002727,"Corey Croom",,,,1994,0
00002727,"Corey Croom",,,,1995,0
00002728,"Deon Strother",,,,1994,0
00002729,"Ed Toner",,,,1994,0
0000273,"Trevor Williams",,,,2016,2
00002730,"Eric Lynch",,,,1994,0
00002730,"Eric Lynch",,,,1995,0
00002730,"Eric Lynch",,,,1996,0
00002731,"Randy Cuthbert",,,,1994,0
00002732,"Ron Dickerson",,,,1994,0
00002733,"Trevor Cobb",,,,1994,0
00002734,"Tyrone Rush",,,,1994,0
00002735,"Victor Jones",,,,1994,0
00002736,"Wes Bender",,,,1994,0
00002736,"Wes Bender",,,,1997,0
00002737,"William Bell",,,,1994,0
00002737,"William Bell",,,,1995,0
00002737,"William Bell",,,,1996,0
00002738,"Allen Williams",,,,1995,0
00002739,"Bobby Phillips",,,,1995,0
0000274,"Troy Hill",,,,2015,0
0000274,"Troy Hill",,,,2016,2
00002740,"Brent Moss",,,,1995,0
00002741,"David Green",,,,1995,0
00002742,"Dennis Lundy",,,,1995,0
00002743,"Dominique Ross",,,,1995,0
00002743,"Dominique Ross",,,,1996,0
00002744,"Jamal Willis",,,,1995,0
00002745,"Jason Burns",,,,1995,0
00002746,"Mike Faulkerson",,,,1995,0
00002746,"Mike Faulkerson",,,,1996,0
00002746,"Mike Faulkerson",,,,1997,0
00002746,"Mike Faulkerson",,,,1998,0
00002747,"Ricky Powers",,,,1995,0
00002748,"Rupert Grant",,,,1995,0
00002749,"Sherriden May",,,,1995,0
00002749,"Sherriden May",,,,1996,0
0000275,"Al Jackson",,,,1994,1
00002750,"Yonel Jourdain",,,,1995,0
00002751,"Arnold Mickens",,,,1996,0
00002752,"Brian Satterfield",,,,1996,0
00002753,"Carey Bender",,,,1996,0
00002754,"Dou Innocent",,,,1996,0
00002755,"Jason Bratton",,,,1996,0
00002756,"Jerone Davison",,,,1996,0
00002756,"Jerone Davison",,,,1997,0
00002757,"Lou D'Agostino",,,,1996,0
00002758,"Marcus Holliday",,,,1996,0
00002759,"Oscar Gray",,,,1996,0
0000276,"Bill Bates",,,,1994,1
0000276,"Bill Bates",,,,1995,1
0000276,"Bill Bates",,,,1996,1
0000276,"Bill Bates",,,,1997,1
00002760,"Robert Staten",,,,1996,0
00002761,"Robert Walker",,,,1996,0
00002762,"Roger Graham",,,,1996,0
00002763,"Ryan Terry",,,,1996,0
00002764,"Terry Richardson",,,,1996,0
00002765,"Chris Parker",,,,1997,0
00002766,"Eric Lane",,,,1997,0
00002767,"Jim Kitts",,,,1997,0
00002767,"Jim Kitts",,,,1998,0
00002768,"Kenyon Cotton",,,,1997,0
00002768,"Kenyon Cotton",,,,1998,0
00002769,"Mel Gray",,,,1997,0
0000277,"Del Speer",,,,1994,1
00002770,"Randy Kinder",,,,1997,0
00002771,"Ray Nealy",,,,1997,0
00002772,"Spencer George",,,,1997,0
00002772,"Spencer George",,,,1998,0
00002772,"Spencer George",,,,1999,0
00002773,"Ty Douthard",,,,1997,0
00002774,"Corey Walker",,,,1998,0
00002775,"David Thompson",,,,1998,0
00002776,"Jermaine Williams",,,,1998,0
00002776,"Jermaine Williams",,,,1999,0
00002776,"Jermaine Williams",,,,2000,0
00002776,"Jermaine Williams",,,,2001,0
00002777,"Michael Blair",,,,1998,0
00002778,"Mike Reed",,,,1998,0
00002779,"Pooh Bear Williams",,,,1998,0
0000278,"Eric Jack",,,,1994,1
00002780,"Travis Reece",,,,1998,0
00002780,"Travis Reece",,,,1999,0
00002781,"Greg DeLong",,,,1995,0
00002781,"Greg DeLong",,,,1996,0
00002781,"Greg DeLong",,,,1997,1
00002781,"Greg DeLong",,,,1998,1
00002781,"Greg DeLong",,,,1999,0
00002781,"Greg DeLong",,,,2000,0
00002782,"James Hodgins",,,,1999,0
00002782,"James Hodgins",,,,2000,0
00002782,"James Hodgins",,,,2001,0
00002782,"James Hodgins",,,,2002,0
00002782,"James Hodgins",,,,2003,0
00002782,"James Hodgins",,,,2005,0
00002782,"James Hodgins",,,,2006,0
00002783,"Josh Wilcox",,,,1998,0
00002783,"Josh Wilcox",,,,1999,0
00002784,"Lennox Gordon",,,,1999,0
00002784,"Lennox Gordon",,,,2000,0
00002785,"Marvin Powell",,,,1999,0
00002786,"Matt Snider",,,,1999,0
00002786,"Matt Snider",,,,2000,0
00002786,"Matt Snider",,,,2001,0
00002787,"Paul Shields",,,,1999,0
00002787,"Paul Shields",,,,2000,0
00002788,"Robert Farmer",,,,1999,0
00002789,"Ryan Neufeld",,,,1999,0
00002789,"Ryan Neufeld",,,,2000,0
00002789,"Ryan Neufeld",,,,2003,0
00002789,"Ryan Neufeld",,,,2004,1
00002789,"Ryan Neufeld",,,,2005,0
00002789,"Ryan Neufeld",,,,2006,0
00002789,"Ryan Neufeld",,,,2007,0
0000279,"Joe Fishback",,,,1994,1
00002790,"Chad Dukes",,,,2000,0
00002791,"Charles Kirby",,,,2000,0
00002792,"Clarence Williams",,,,2000,0
00002793,"Craig Walendy",,,,2000,0
00002794,"Herbert Goodman",,,,2000,0
00002794,"Herbert Goodman",,,,2001,0
00002795,"Jake Moreland",,,,2000,0
00002795,"Jake Moreland",,,,2001,0
00002796,"Jonas Lewis",,,,2000,0
00002796,"Jonas Lewis",,,,2001,0
00002797,"Kevin McDougal",,,,2000,0
00002797,"Kevin McDougal",,,,2001,0
00002798,"Marlon Barnes",,,,2000,0
00002799,"Matt Cercone",,,,2000,0
00002799,"Matt Cercone",,,,2002,0
000028,"Terry Cousin",,,,1997,0
000028,"Terry Cousin",,,,1998,5
000028,"Terry Cousin",,,,1999,6
000028,"Terry Cousin",,,,2000,1
000028,"Terry Cousin",,,,2001,2
000028,"Terry Cousin",,,,2002,8
000028,"Terry Cousin",,,,2003,6
000028,"Terry Cousin",,,,2004,3
000028,"Terry Cousin",,,,2005,4
000028,"Terry Cousin",,,,2006,2
000028,"Terry Cousin",,,,2007,2
000028,"Terry Cousin",,,,2008,1
0000280,"Monty Grow",,,,1994,1
0000280,"Monty Grow",,,,1995,1
00002800,"Scott Dragos",,,,2000,0
00002800,"Scott Dragos",,,,2001,0
00002801,"Carl Fair",,,,2001,0
00002802,"Jamie Reader",,,,2001,0
00002803,"Johnny Huggins",,,,2001,0
00002804,"Matt Cushing",,,,1999,0
00002804,"Matt Cushing",,,,2000,0
00002804,"Matt Cushing",,,,2001,0
00002804,"Matt Cushing",,,,2002,0
00002804,"Matt Cushing",,,,2003,0
00002804,"Matt Cushing",,,,2004,0
00002805,"Patrick Washington",,,,2001,0
00002805,"Patrick Washington",,,,2002,0
00002806,"Phillip Crosby",,,,2001,0
00002806,"Phillip Crosby",,,,2002,0
00002806,"Phillip Crosby",,,,2003,0
00002807,"Reggie White",,,,2001,0
00002808,"Stephen Trejo",,,,2001,0
00002808,"Stephen Trejo",,,,2002,0
00002808,"Stephen Trejo",,,,2003,0
00002808,"Stephen Trejo",,,,2004,0
