"Rk","Player","URL","Year","Age","Draft","Tm","Lg","G","GS","Yrs","PB","AP1","AV"
"7249","Robert Woods","/players/W/WoodRo21.htm","1974","24","2-38abc","NYJ","NFL","14","14","1","0","0","7"
"7250","Tony Woods","/players/W/WoodTo20.htm","1992","27","1-18abc","SEA","NFL","15","15","1","0","0","7"
"7251","Keith Woodside","/players/W/WoodKe00.htm","1989","25","3-61abc","GNB","NFL","16","16","1","0","0","7"
"7252","Darren Woodson","/players/W/WoodDa01.htm","1993","24","2-37abc","DAL","NFL","16","15","1","0","0","7"
"7253","Rod Woodson","/players/W/WoodRo01.htm","1988","23","1-10abc","PIT","NFL","16","16","1","0","0","7"
"7254","Donnell Woolford","/players/W/WoolDo00.htm","1992","26","1-11abc","CHI","NFL","16","16","1","0","0","7"
"7255","Roscoe Word","/players/W/WordRo20.htm","1976","24","3-74abc","2TM","NFL","9","3","1","0","0","7"
"7256","Vince Workman","/players/W/WorkVi00.htm","1992","24","5-127abc","GNB","NFL","10","10","1","0","0","7"
"7257","Eric Wright","/players/W/WrigEr00.htm","1981","22","2-40abc","SFO","NFL","16","16","1","0","0","7"
"7258","Jeff Wright","/players/W/WrigJe21.htm","1993","30","8-213abc","BUF","NFL","15","15","1","0","0","7"
"7259","Jeff Wright","/players/W/WrigJe21.htm","1990","27","8-213abc","BUF","NFL","16","16","1","0","0","7"
"7260","Louis Wright","/players/W/WrigLo00.htm","1982","29","1-17abc","DEN","NFL","9","9","1","0","0","7"
"7261","Nate Wright","/players/W/WrigNa20.htm","1978","31","Noneabc","MIN","NFL","16","16","1","0","0","7"
"7262","Nate Wright","/players/W/WrigNa20.htm","1974","27","Noneabc","MIN","NFL","14","14","1","0","0","7"
"7263","Steve Wright","/players/W/WrigSt21.htm","1991","32","Noneabc","RAI","NFL","16","16","1","0","0","7"
"7264","David Wyman","/players/W/WymaDa20.htm","1989","25","2-45abc","SEA","NFL","16","16","1","0","0","7"
"7265","Will Wynn","/players/W/WynnWi20.htm","1974","25","7-159abc","PHI","NFL","14","14","1","0","0","7"
"7266","Will Wynn","/players/W/WynnWi20.htm","1976","27","7-159abc","PHI","NFL","14","14","1","0","0","7"
"7267","Ron Yankowski","/players/Y/YankRo20.htm","1980","34","8-199abc","STL","NFL","14","13","1","0","0","7"
"7268","Ron Yankowski","/players/Y/YankRo20.htm","1974","28","8-199abc","STL","NFL","14","14","1","0","0","7"
"7269","Jim Yarbrough","/players/Y/YarbJi21.htm","1973","27","2-47abc","DET","NFL","10","9","1","0","0","7"
"7270","George Yarno","/players/Y/YarnGe20.htm","1986","29","Noneabc","TAM","NFL","16","16","1","0","0","7"
"7271","John Yarno","/players/Y/YarnJo20.htm","1980","26","4-87abc","SEA","NFL","15","15","1","0","0","7"
"7272","John Yarno","/players/Y/YarnJo20.htm","1978","24","4-87abc","SEA","NFL","13","13","1","0","0","7"
"7273","Ron Yary","/players/Y/YaryRo00.htm","1978","32","1-1abc","MIN","NFL","16","16","1","0","0","7"
"7274","Ron Yary","/players/Y/YaryRo00.htm","1980","34","1-1abc","MIN","NFL","14","14","1","0","0","7"
"7275","Ron Yary","/players/Y/YaryRo00.htm","1981","35","1-1abc","MIN","NFL","16","16","1","0","0","7"
"7276","Bob Young","/players/Y/YounBo00.htm","1975","33","19-261abc","STL","NFL","12","12","1","0","0","7"
"7277","Rickey Young","/players/Y/YounRi00.htm","1980","27","7-164abc","MIN","NFL","16","16","1","0","0","7"
"7278","Robert Young","/players/Y/YounRo20.htm","1994","25","5-116abc","RAM","NFL","16","16","1","0","0","7"
"7279","Roynell Young","/players/Y/YounRo00.htm","1988","31","1-23abc","PHI","NFL","15","15","1","0","0","7"
"7280","Roynell Young","/players/Y/YounRo00.htm","1982","25","1-23abc","PHI","NFL","9","9","1","0","0","7"
"7281","Wilbur Young","/players/Y/YounWi20.htm","1973","24","2-39abc","KAN","NFL","13","13","1","0","0","7"
"7282","Jack Youngblood","/players/Y/YounJa00.htm","1984","34","1-20abc","RAM","NFL","15","15","1","0","0","7"
"7283","Jack Youngblood","/players/Y/YounJa00.htm","1981","31","1-20abc","RAM","NFL","16","16","1","0","0","7"
"7284","Jim Youngblood","/players/Y/YounJi01.htm","1976","26","2-42abc","RAM","NFL","14","11","1","0","0","7"
"7285","Jim Youngblood","/players/Y/YounJi01.htm","1981","31","2-42abc","RAM","NFL","16","16","1","0","0","7"
"7286","Steve Zabel","/players/Z/ZabeSt20.htm","1974","26","1-6abc","PHI","NFL","14","14","1","0","0","7"
"7287","Carl Zander","/players/Z/ZandCa20.htm","1986","23","2-43abc","CIN","NFL","16","16","1","0","0","7"
"7288","Emanuel Zanders","/players/Z/ZandEm20.htm","1980","29","Noneabc","NOR","NFL","16","16","1","0","0","7"
"7289","Emanuel Zanders","/players/Z/ZandEm20.htm","1979","28","Noneabc","NOR","NFL","16","16","1","0","0","7"
"7290","Gary Zimmerman","/players/Z/ZimmGa00.htm","1990","29","1-3abc","MIN","NFL","16","16","1","0","0","7"
"7291","John Zook","/players/Z/ZookJo00.htm","1975","28","4-99abc","ATL","NFL","14","0","1","0","0","7"
"7292","Jim Zorn","/players/Z/ZornJi00.htm","1982","29","Noneabc","SEA","NFL","9","7","1","0","0","7"
"7293","Walter Abercrombie","/players/A/AberWa00.htm","1984","25","1-12abc","PIT","NFL","14","7","1","0","0","6"
"7294","Robert Abraham","/players/A/AbraRo20.htm","1985","25","3-77abc","HOU","NFL","16","15","1","0","0","6"
"7295","Ron Acks","/players/A/AcksRo20.htm","1973","29","4-57, 16-141AFLabc","NWE","NFL","14","14","1","0","0","6"
"7296","Julius Adams","/players/A/AdamJu00.htm","1973","25","2-27abc","NWE","NFL","14","14","1","0","0","6"
"7297","Sam Adams","/players/A/AdamSa20.htm","1978","30","Noneabc","NWE","NFL","16","16","1","0","0","6"
"7298","Sam Adams","/players/A/AdamSa20.htm","1975","27","Noneabc","NWE","NFL","13","13","1","0","0","6"
"7299","Sam Adams","/players/A/AdamSa20.htm","1981","33","Noneabc","NOR","NFL","16","16","1","0","0","6"
"7300","Ray Agnew","/players/A/AgneRa20.htm","1992","25","1-10abc","NWE","NFL","14","14","1","0","0","6"
"7301","Chidi Ahanotu","/players/A/AhanCh20.htm","1994","24","6-145abc","TAM","NFL","16","16","1","0","0","6"
"7302","Charles Aiu","/players/A/AiuxCh20.htm","1978","24","Noneabc","2TM","NFL","7","0","1","0","0","6"
"7303","Ted Albrecht","/players/A/AlbrTe20.htm","1979","25","1-15abc","CHI","NFL","16","16","1","0","0","6"
"7304","Ted Albrecht","/players/A/AlbrTe20.htm","1977","23","1-15abc","CHI","NFL","14","12","1","0","0","6"
"7305","Vince Albritton","/players/A/AlbrVi20.htm","1989","27","Noneabc","DAL","NFL","16","16","1","0","0","6"
"7306","Grady Alderman","/players/A/AldeGr00.htm","1973","35","10-111abc","MIN","NFL","14","14","1","0","0","6"
"7307","Charles Alexander","/players/A/AlexCh00.htm","1983","26","1-12abc","CIN","NFL","14","14","1","0","0","6"
"7308","Dan Alexander","/players/A/AlexDa20.htm","1987","32","8-200abc","NYJ","NFL","12","12","1","0","0","6"
"7309","David Alexander","/players/A/AlexDa22.htm","1988","24","5-121abc","PHI","NFL","16","12","1","0","0","6"
"7310","Ray Alexander","/players/A/AlexRa00.htm","1988","26","Noneabc","DAL","NFL","16","11","1","0","0","6"
"7311","Willie Alexander","/players/A/AlexWi20.htm","1978","29","6-134abc","HOU","NFL","16","14","1","0","0","6"
"7312","Carl Allen","/players/A/AlleCa21.htm","1980","25","11-299abc","STL","NFL","16","10","1","0","0","6"
"7313","Carl Allen","/players/A/AlleCa21.htm","1979","24","11-299abc","STL","NFL","15","12","1","0","0","6"
"7314","Jimmy Allen","/players/A/AlleJi20.htm","1978","26","4-100abc","DET","NFL","14","14","1","0","0","6"
"7315","Henry Allison","/players/A/AlliHe20.htm","1977","30","2-50abc","2TM","NFL","11","0","1","0","0","6"
"7316","John Alt","/players/A/AltxJo00.htm","1988","26","1-21abc","KAN","NFL","14","13","1","0","0","6"
"7317","John Alt","/players/A/AltxJo00.htm","1994","32","1-21abc","KAN","NFL","13","13","1","0","0","6"
"7318","Lyle Alzado","/players/A/AlzaLy00.htm","1974","25","4-79abc","DEN","NFL","14","14","1","0","0","6"
"7319","Lyle Alzado","/players/A/AlzaLy00.htm","1973","24","4-79abc","DEN","NFL","14","14","1","0","0","6"
"7320","Lyle Alzado","/players/A/AlzaLy00.htm","1985","36","4-79abc","RAI","NFL","11","11","1","0","0","6"
"7321","Dick Ambrose","/players/A/AmbrDi20.htm","1977","24","12-290abc","CLE","NFL","14","14","1","0","0","6"
"7322","Kimble Anders","/players/A/AndeKi00.htm","1993","27","Noneabc","KAN","NFL","16","13","1","0","0","6"
"7323","Kimble Anders","/players/A/AndeKi00.htm","1994","28","Noneabc","KAN","NFL","16","13","1","0","0","6"
"7324","Morten Andersen","/players/A/andermor01.htm","1992","32","4-86abc","NOR","NFL","16","0","1","1","0","6"
"7325","Morten Andersen","/players/A/andermor01.htm","1986","26","4-86abc","NOR","NFL","16","0","1","1","1","6"
"7326","Eddie Anderson","/players/A/AndeEd21.htm","1991","28","6-153abc","RAI","NFL","16","16","1","0","0","6"
"7327","Eddie Anderson","/players/A/AndeEd21.htm","1989","26","6-153abc","RAI","NFL","15","10","1","0","0","6"
"7328","Eddie Anderson","/players/A/AndeEd21.htm","1993","30","6-153abc","RAI","NFL","16","16","1","0","0","6"
"7329","John Anderson","/players/A/AndeJo20.htm","1978","22","1-26abc","GNB","NFL","13","12","1","0","0","6"
"7330","John Anderson","/players/A/AndeJo20.htm","1989","33","1-26abc","GNB","NFL","14","14","1","0","0","6"
"7331","Ken Anderson","/players/A/AndeKe00.htm","1978","29","3-67abc","CIN","NFL","12","12","1","0","0","6"
"7332","Ottis Anderson","/players/A/AndeOt00.htm","1990","33","1-8abc","NYG","NFL","16","11","1","0","0","6"
"7333","Ralph Anderson","/players/A/AndeRa20.htm","1973","24","5-126abc","NWE","NFL","13","11","1","0","0","6"
"7334","George Andrews","/players/A/AndrGe20.htm","1982","27","1-19abc","RAM","NFL","9","9","1","0","0","6"
"7335","George Andrews","/players/A/AndrGe20.htm","1984","29","1-19abc","RAM","NFL","11","11","1","0","0","6"
"7336","David Archer","/players/A/ArchDa00.htm","1985","23","Noneabc","ATL","NFL","16","11","1","0","0","6"
"7337","Billy Ard","/players/A/ArdxBi20.htm","1990","31","8-221abc","GNB","NFL","15","15","1","0","0","6"
"7338","Billy Ard","/players/A/ArdxBi20.htm","1983","24","8-221abc","NYG","NFL","16","16","1","0","0","6"
"7339","Bruce Armstrong","/players/A/ArmsBr00.htm","1987","22","1-23abc","NWE","NFL","12","12","1","0","0","6"
"7340","Bruce Armstrong","/players/A/ArmsBr00.htm","1990","25","1-23abc","NWE","NFL","16","16","1","1","0","6"
"7341","Trace Armstrong","/players/A/ArmsTr00.htm","1992","27","1-12abc","CHI","NFL","14","14","1","0","0","6"
"7342","Trace Armstrong","/players/A/ArmsTr00.htm","1989","24","1-12abc","CHI","NFL","15","14","1","0","0","6"
"7343","Mark Arneson","/players/A/ArneMa20.htm","1976","27","2-32abc","STL","NFL","14","14","1","0","0","6"
"7344","Mark Arneson","/players/A/ArneMa20.htm","1977","28","2-32abc","STL","NFL","14","14","1","0","0","6"
"7345","Mark Arneson","/players/A/ArneMa20.htm","1979","30","2-32abc","STL","NFL","11","9","1","0","0","6"
"7346","Mark Arneson","/players/A/ArneMa20.htm","1975","26","2-32abc","STL","NFL","14","11","1","0","0","6"
"7347","Mike Arthur","/players/A/ArthMi20.htm","1992","24","5-130abc","CIN","NFL","16","13","1","0","0","6"
"7348","Mike Arthur","/players/A/ArthMi20.htm","1994","26","5-130abc","NWE","NFL","12","11","1","0","0","6"
"7349","Bob Atkins","/players/A/AtkiBo20.htm","1974","28","2-42abc","HOU","NFL","14","5","1","0","0","6"
"7350","Gene Atkins","/players/A/AtkiGe20.htm","1994","30","7-179abc","MIA","NFL","15","15","1","0","0","6"
"7351","George Atkinson","/players/A/AtkiBu00.htm","1977","30","7-190abc","OAK","NFL","12","11","1","0","0","6"
"7352","George Atkinson","/players/A/AtkiBu00.htm","1976","29","7-190abc","OAK","NFL","14","14","1","0","0","6"
"7353","Mike Baab","/players/B/BaabMi20.htm","1984","25","5-115abc","CLE","NFL","16","16","1","0","0","6"
"7354","Bob Babich","/players/B/BabiBo20.htm","1976","29","1-18abc","CLE","NFL","14","12","1","0","0","6"
"7355","Coy Bacon","/players/B/BacoCo00.htm","1979","37","Noneabc","WAS","NFL","16","14","1","0","0","6"
"7356","Carlton Bailey","/players/B/BailCa20.htm","1994","30","9-235abc","NYG","NFL","16","11","1","0","0","6"
"7357","Edwin Bailey","/players/B/BailEd20.htm","1982","23","5-114abc","SEA","NFL","9","9","1","0","0","6"
"7358","Edwin Bailey","/players/B/BailEd20.htm","1986","27","5-114abc","SEA","NFL","12","12","1","0","0","6"
"7359","Edwin Bailey","/players/B/BailEd20.htm","1989","30","5-114abc","SEA","NFL","16","16","1","0","0","6"
"7360","Bill Bain","/players/B/BainBi20.htm","1976","24","2-47abc","DEN","NFL","14","13","1","0","0","6"
"7361","Al Baker","/players/B/BakeAl00.htm","1985","29","2-40abc","STL","NFL","16","16","1","0","0","6"
"7362","Al Baker","/players/B/BakeAl00.htm","1986","30","2-40abc","STL","NFL","16","13","1","0","0","6"
"7363","Jesse Baker","/players/B/BakeJe21.htm","1985","28","2-50abc","HOU","NFL","16","16","1","0","0","6"
"7364","Jesse Baker","/players/B/BakeJe21.htm","1982","25","2-50abc","HOU","NFL","9","9","1","0","0","6"
"7365","Ralph Baker","/players/B/BakeRa20.htm","1974","32","3-38, 6-43AFLabc","NYJ","NFL","14","14","1","0","0","6"
"7366","Ron Baker","/players/B/BakeRo20.htm","1986","32","10-277abc","PHI","NFL","16","16","1","0","0","6"
"7367","Ron Baker","/players/B/BakeRo20.htm","1985","31","10-277abc","PHI","NFL","15","15","1","0","0","6"
"7368","Ron Baker","/players/B/BakeRo20.htm","1984","30","10-277abc","PHI","NFL","16","16","1","0","0","6"
"7369","Ron Baker","/players/B/BakeRo20.htm","1983","29","10-277abc","PHI","NFL","16","16","1","0","0","6"
"7370","Stephen Baker","/players/B/BakeSt00.htm","1990","26","3-83abc","NYG","NFL","16","8","1","0","0","6"
"7371","Stephen Baker","/players/B/BakeSt00.htm","1988","24","3-83abc","NYG","NFL","16","11","1","0","0","6"
"7372","Stephen Baker","/players/B/BakeSt00.htm","1991","27","3-83abc","NYG","NFL","15","13","1","0","0","6"
"7373","Rich Baldinger","/players/B/BaldRi20.htm","1992","33","10-270abc","KAN","NFL","13","11","1","0","0","6"
"7374","Rich Baldinger","/players/B/BaldRi20.htm","1988","29","10-270abc","KAN","NFL","14","14","1","0","0","6"
"7375","Jerry Ball","/players/B/BallJe00.htm","1992","28","3-63abc","DET","NFL","12","12","1","0","0","6"
"7376","John Banaszak","/players/B/BanaJo20.htm","1981","31","Noneabc","PIT","NFL","12","12","1","0","0","6"
"7377","Cas Banaszek","/players/B/BanaCa20.htm","1974","29","1-11abc","SFO","NFL","14","14","1","0","0","6"
