year,id,name,position_id,av_value
2009,200524,"Aaron Rodgers",QB,19
2009,20044,"Philip Rivers",QB,19
2009,200824,"Chris Johnson",RB,19
2009,2005224,"Jay Ratliff",DT,18
2009,2006108,"Jahri Evans",G,18
2009,200855,"Ray Rice",RB,18
2009,200117,"Steve Hutchinson",G,17
2009,19981,"Peyton Manning",QB,17
2009,19984,"Charles Woodson",CB,16
2009,2004126,"Jared Allen",DE,16
2009,200012,"Shaun Ellis",DE,16
2009,200588,"Sione Pouha",DT,16
2009,200511,"DeMarcus Ware",OLB,16
2009,199626,"Ray Lewis",ILB,16
2009,00001754,"Kris Dielman",G,16
2009,200532,"Logan Mankins",G,16
2009,199133,"Brett Favre",QB,16
2009,200132,"Drew Brees",QB,16
2009,2000199,"Tom Brady",QB,16
2009,20077,"Adrian Peterson",RB,16
2009,200718,"Leon Hall",CB,15
2009,2006126,"Elvis Dumervil",DE,15
2009,20022,"Julius Peppers",DE,15
2009,200725,"Jon Beason",ILB,15
2009,200490,"Matt Schaub",QB,15
2009,200464,"Darnell Dockett",DT,14
2009,20039,"Kevin Williams",DT,14
2009,00001241,"James Harrison",OLB,14
2009,200746,"LaMarr Woodley",OLB,14
2009,200411,"Ben Roethlisberger",QB,14
2009,00002406,"Tony Romo",QB,14
2009,00002967,"Antonio Gates",TE,14
2009,20033,"Andre Johnson",WR,14
2009,200849,"DeSean Jackson",WR,14
2009,200130,"Reggie Wayne",WR,14
2009,200744,"Sidney Rice",WR,14
2009,200561,"Vincent Jackson",WR,14
2009,00002222,"Wes Welker",WR,14
2009,199760,"Darren Sharper",S,13
2009,20014,"Justin Smith",DE,13
2009,20081,"Jake Long",T,13
2009,200812,"Ryan Clady",T,13
2009,2002108,"David Garrard",QB,13
2009,19992,"Donovan McNabb",QB,13
2009,20041,"Eli Manning",QB,13
2009,200818,"Joe Flacco",QB,13
2009,200660,"Maurice Jones-Drew",RB,13
2009,199821,"Randy Moss",WR,13
2009,200164,"Adrian Wilson",S,12
2009,2003120,"Asante Samuel",CB,12
2009,20035,"Terence Newman",CB,12
2009,200612,"Haloti Ngata",DT,12
2009,2005146,"Trent Cole",DE,12
2009,00001244,"Bart Scott",LB,12
2009,200237,"Andre Gurode",C,12
2009,20027,"Bryant McKinnie",T,12
2009,00001751,"Jeff Saturday",C,12
2009,200337,"Jon Stinchcomb",T,12
2009,2002154,"Jonathan Goodwin",C,12
2009,200565,"Frank Gore",RB,12
2009,00002489,"Ryan Grant",RB,12
2009,200324,"Dallas Clark",TE,12
2009,200527,"Roddy White",WR,12
2009,200224,"Ed Reed",S,11
2009,200825,"Mike Jenkins",CB,11
2009,200331,"Nnamdi Asomugha",CB,11
2009,200211,"Dwight Freeney",DE,11
2009,20061,"Mario Williams",DE,11
2009,200421,"Vince Wilfork",DT,11
2009,200915,"Brian Cushing",ILB,11
2009,200222,"Bryan Thomas",LB,11
2009,200926,"Clay Matthews",OLB,11
2009,200434,"Chris Snee",G,11
2009,200647,"Daryn Colledge",G,11
2009,2003160,"David Diehl",T,11
2009,2008135,"Josh Sitton",G,11
2009,200541,"Michael Roos",T,11
2009,00001759,"Shaun O'Hara",G,11
2009,200525,"Jason Campbell",QB,11
2009,00002405,"Kurt Warner",QB,11
2009,2005106,"Kyle Orton",QB,11
2009,199798,"Derrick Mason",WR,11
2009,1999213,"Donald Driver",WR,11
2009,200652,"Greg Jennings",WR,11
2009,2006252,"Marques Colston",WR,11
2009,00003205,"Miles Austin",WR,11
2009,200922,"Percy Harvin",WR,11
2009,200625,"Santonio Holmes",WR,11
2009,200751,"Steve Smith",WR,11
2009,200724,"Brandon Meriweather",S,10
2009,199661,"Brian Dawkins",S,10
2009,200816,"Dominique Rodgers-Cromartie",CB,10
2009,200551,"Nick Collins",S,10
2009,200119,"Casey Hampton",DT,10
2009,200633,"DeMeco Ryans",ILB,10
2009,200412,"Jonathan Vilma",ILB,10
2009,200368,"Lance Briggs",OLB,10
2009,00001252,"London Fletcher",ILB,10
2009,2003164,"Dan Koppen",C,10
2009,00001757,"Jason Peters",T,10
2009,20012,"Leonard Davis",T,10
2009,200650,"Marcus McNeill",T,10
2009,200629,"Nick Mangold",C,10
2009,200759,"Ryan Kalil",C,10
2009,2004251,"Scott Wells",C,10
2009,200611,"Jay Cutler",QB,10
2009,20083,"Matt Ryan",QB,10
2009,2005130,"Darren Sproles",RB,10
2009,200627,"DeAngelo Williams",RB,10
2009,200630,"Joseph Addai",RB,10
2009,200823,"Rashard Mendenhall",RB,10
2009,19995,"Ricky Williams",RB,10
2009,199892,"Hines Ward",WR,10
2009,2006207,"Antoine Bethea",S,9
2009,200355,"Bryan Scott",OLB,9
2009,19997,"Champ Bailey",CB,9
2009,2007126,"Dashon Goldson",S,9
2009,200146,"Aaron Schobel",DE,9
2009,2003146,"Aubrayo Franklin",DT,9
2009,200913,"Brian Orakpo",DE,9
2009,2004117,"Robert Geathers",DE,9
2009,200726,"Anthony Spencer",OLB,9
2009,2003103,"Bradie James",LB,9
2009,200318,"Calvin Pace",OLB,9
2009,200617,"Chad Greenway",OLB,9
2009,200417,"D.J. Williams",ILB,9
2009,2000177,"Dhani Jones",ILB,9
2009,00001262,"Gary Guyton",ILB,9
2009,200622,"Manny Lawson",OLB,9
2009,200329,"Nick Barnett",ILB,9
2009,2006140,"Parys Haralson",DE,9
2009,199813,"Takeo Spikes",LB,9
2009,2008164,"Carl Nicks",G,9
2009,2005200,"Chris Myers",C,9
2009,200826,"Duane Brown",T,9
2009,200666,"Eric Winston",T,9
2009,20073,"Joe Thomas",T,9
2009,2008187,"John Sullivan",C,9
2009,200739,"Justin Blalock",G,9
2009,2002187,"Justin Hartwig",G,9
2009,199436,"Kevin Mawae",G,9
2009,200978,"Louis Vasquez",G,9
2009,200475,"Max Starks",T,9
2009,200954,"Phil Loadholt",T,9
2009,2001118,"Ryan Diem",T,9
2009,00001779,"Ryan Lilja",G,9
2009,1999237,"Todd McClure",C,9
2009,200593,"Trai Essex",G,9
2009,00001042,"Tyson Clabo",T,9
2009,2006131,"Willie Colon",T,9
2009,20031,"Carson Palmer",QB,9
2009,00002498,"Fred Jackson",RB,9
2009,200873,"Jamaal Charles",RB,9
2009,200813,"Jonathan Stewart",RB,9
2009,200844,"Matt Forte",RB,9
2009,00002499,"Pierre Thomas",RB,9
2009,20007,"Thomas Jones",RB,9
2009,2007162,"Brent Celek",TE,9
2009,200369,"Jason Witten",TE,9
2009,199713,"Tony Gonzalez",TE,9
2009,20066,"Vernon Davis",TE,9
2009,200354,"Anquan Boldin",WR,9
2009,2006119,"Brandon Marshall",WR,9
2009,200136,"Chad Johnson",WR,9
2009,20043,"Larry Fitzgerald",WR,9
2009,00003210,"Malcom Floyd",WR,9
2009,2008205,"Pierre Garcon",WR,9
2009,200174,"Steve Smith",WR,9
2009,20058,"Antrel Rolle",S,8
2009,200428,"Chris Gamble",CB,8
2009,200942,"Jairus Byrd",CB,8
2009,000030,"Jim Leonhard",S,8
2009,200624,"Johnathan Joseph",CB,8
2009,2005123,"Kerry Rhodes",S,8
2009,00003,"Quintin Mikell",S,8
2009,200658,"Richard Marshall",CB,8
2009,200458,"Shawntae Spencer",CB,8
2009,20017,"Andre Carter",DE,8
2009,2002242,"Brett Keisel",DE,8
2009,200348,"Chris Kelsay",DE,8
2009,0000804,"Cullen Jenkins",DE,8
2009,200112,"Damione Lewis",DT,8
2009,2004104,"Isaac Sopoaga",DE,8
2009,2006183,"Johnny Jolly",DE,8
2009,200559,"Jonathan Babineaux",DT,8
2009,1999173,"Kelly Gregg",DT,8
2009,200134,"Kyle Vanden Bosch",DE,8
2009,200113,"Marcus Stroud",DT,8
2009,2006127,"Ray Edwards",DE,8
2009,200332,"Tyler Brayton",DE,8
2009,200418,"Will Smith",DE,8
2009,20065,"A.J. Hawk",OLB,8
2009,200837,"Curtis Lofton",ILB,8
2009,19978,"James Farrior",OLB,8
2009,2003109,"Jarret Johnson",OLB,8
2009,200433,"Karlos Dansby",ILB,8
2009,199812,"Keith Brooking",LB,8
2009,199936,"Mike Peterson",LB,8
2009,200635,"Rocky McIntosh",ILB,8
2009,00001261,"Stephen Cooper",ILB,8
2009,200655,"Andrew Whitworth",T,8
2009,00001822,"Anthony Herrera",G,8
2009,200729,"Ben Grubbs",G,8
2009,200060,"Brad Meester",C,8
2009,200044,"Chad Clifton",T,8
2009,200814,"Chris Williams",T,8
2009,200641,"Deuce Lutui",G,8
2009,199838,"Flozell Adams",T,8
2009,00001789,"Jamaal Jackson",C,8
2009,2007125,"Jermon Bushrod",T,8
2009,2007183,"Kasey Studdard",G,8
2009,2002248,"Kyle Kosier",G,8
2009,20075,"Levi Brown",T,8
2009,00001792,"Lyle Sendlein",C,8
2009,1998173,"Matt Birk",C,8
2009,200923,"Michael Oher",T,8
2009,00001823,"Nick Cole",C,8
2009,2005100,"Nick Kaczur",T,8
2009,199864,"Olin Kreutz",C,8
2009,2003177,"Reggie Wells",G,8
2009,00001816,"Rich Seubert",G,8
2009,200199,"Roberto Garza",G,8
2009,200821,"Sam Baker",T,8
2009,2005242,"Scott Mruczkowski",C,8
2009,200419,"Vernon Carey",T,8
2009,200372,"Vince Manuwai",G,8
2009,200639,"Winston Justice",T,8
2009,200857,"Chad Henne",QB,8
2009,20063,"Vince Young",QB,8
2009,20054,"Cedric Benson",RB,8
2009,200953,"LeSean McCoy",RB,8
2009,2005109,"Marion Barber",RB,8
2009,200424,"Steven Jackson",RB,8
2009,2008149,"Tim Hightower",RB,8
2009,2009127,"Austin Collie",WR,8
2009,200450,"Devery Henderson",WR,8
2009,2004108,"Jerricho Cotchery",WR,8
2009,200779,"Mike Sims-Walker",WR,8
2009,200727,"Robert Meachem",WR,8
2009,200268,"Andre' Goodman",CB,7
2009,199923,"Antoine Winfield",CB,7
2009,200835,"Brandon Flowers",CB,7
2009,200648,"Cedric Griffin",CB,7
2009,2006146,"Dawan Landry",S,7
2009,200057,"Deon Grant",S,7
2009,200597,"Domonique Foxworth",CB,7
2009,200753,"Eric Wright",CB,7
2009,2005157,"Gerald Sensabaugh",S,7
2009,2003125,"Ike Taylor",CB,7
2009,000045,"Leigh Bodden",CB,7
2009,200258,"Michael Lewis",S,7
2009,200039,"Mike Brown",S,7
2009,200643,"Roman Harper",S,7
2009,000012,"Ryan Clark",S,7
2009,200259,"Sheldon Brown",CB,7
2009,200898,"Thomas DeCoud",S,7
2009,2003213,"Yeremiah Bell",S,7
2009,2002104,"Alex Brown",DE,7
2009,200710,"Amobi Okoye",DT,7
2009,2004135,"Antonio Smith",DE,7
2009,200785,"Brandon Mebane",DT,7
2009,200614,"Brodrick Bunkley",DT,7
2009,0000780,"Bryan Robinson",DT,7
2009,200850,"Calais Campbell",DE,7
2009,200225,"Charles Grant",DE,7
2009,20088,"Derrick Harvey",DE,7
2009,200451,"Dwan Edwards",DE,7
2009,20085,"Glenn Dorsey",DE,7
2009,0000785,"Hollis Thomas",DT,7
2009,200435,"Igor Olshansky",DE,7
2009,2002126,"Jarvis Green",DE,7
2009,200013,"John Abraham",DE,7
2009,2005233,"Jonathan Fanene",DE,7
2009,200379,"Kenny Peterson",DE,7
2009,2006134,"Kyle Williams",DT,7
2009,200520,"Marcus Spears",DE,7
2009,200531,"Mike Patterson",DT,7
2009,0000825,"Mike Wright",DT,7
2009,0000774,"Pat Williams",DT,7
2009,199699,"Phillip Daniels",DE,7
2009,200471,"Randy Starks",DE,7
2009,2000197,"Robaire Smith",DT,7
2009,2003138,"Robert Mathis",DE,7
2009,2005137,"Ronald Fields",DT,7
2009,200972,"Terrance Knighton",DT,7
2009,2003239,"Tully Banta-Cain",OLB,7
2009,200313,"Ty Warren",DE,7
2009,2002141,"Andra Davis",LB,7
2009,200536,"Barrett Ruud",ILB,7
2009,2000137,"Clark Haggans",OLB,7
2009,2007136,"Clint Session",LB,7
2009,200439,"Daryl Smith",ILB,7
2009,1999158,"David Bowens",OLB,7
2009,00001263,"David Hawthorne",ILB,7
2009,00001259,"Gary Brackett",ILB,7
2009,200935,"James Laurinaitis",ILB,7
2009,200810,"Jerod Mayo",ILB,7
2009,200030,"Keith Bulluck",OLB,7
2009,20089,"Keith Rivers",OLB,7
2009,200578,"Kirk Morrison",ILB,7
2009,200715,"Lawrence Timmons",ILB,7
2009,2003228,"Mario Haggan",LB,7
2009,200734,"Paul Posluszny",ILB,7
2009,200938,"Rey Maualuga",ILB,7
2009,2003251,"Scott Shanle",LB,7
2009,200498,"Shaun Phillips",DE,7
2009,2007109,"Stephen Nicholas",OLB,7
2009,200620,"Tamba Hali",OLB,7
2009,200310,"Terrell Suggs",OLB,7
2009,200273,"Will Witherspoon",ILB,7
2009,200594,"Adam Snyder",G,7
2009,199826,"Alan Faneca",G,7
2009,200192,"Casey Rabach",G,7
2009,00001771,"Casey Wiegmann",C,7
2009,2006199,"Charlie Johnson",T,7
2009,200656,"Chris Chester",G,7
2009,2005204,"Chris Kemoeatu",G,7
2009,200533,"David Baas",G,7
2009,2005113,"David Stewart",T,7
2009,20064,"D'Brickashaw Ferguson",T,7
2009,200381,"Derrick Dockery",G,7
2009,200939,"Eben Britton",T,7
2009,2002239,"Eric Heitmann",G,7
2009,2004239,"Eugene Amano",G,7
2009,2004141,"Jake Scott",G,7
2009,00001853,"Keydrick Vincent",G,7
2009,200148,"Matt Light",T,7
2009,200949,"Max Unger",C,7
2009,2005105,"Ray Willis",T,7
2009,00001857,"Stephon Heyer",T,7
2009,00001787,"Steve Neal",G,7
2009,200494,"Travelle Wharton",G,7
2009,20051,"Alex Smith",QB,7
2009,2005230,"Matt Cassel",QB,7
2009,1998187,"Matt Hasselbeck",QB,7
2009,2007250,"Ahmad Bradshaw",RB,7
2009,2002207,"Chester Taylor",RB,7
2009,2007244,"Jason Snelling",RB,7
2009,2006145,"Jerome Harrison",RB,7
2009,20015,"LaDainian Tomlinson",RB,7
2009,200621,"Laurence Maroney",RB,7
2009,2004154,"Michael Turner",RB,7
2009,200889,"Steve Slaton",RB,7
2009,200530,"Heath Miller",TE,7
2009,200891,"Jermichael Finley",TE,7
2009,200478,"Bernard Berrian",WR,7
2009,20072,"Calvin Johnson",WR,7
2009,00002530,"Davone Bess",WR,7
2009,200870,"Earl Bennett",WR,7
2009,200929,"Hakeem Nicks",WR,7
2009,200919,"Jeremy Maclin",WR,7
2009,00002544,"Josh Cribbs",WR,7
2009,200930,"Kenny Britt",WR,7
2009,200895,"Mario Manningham",WR,7
2009,200429,"Michael Jenkins",WR,7
2009,200984,"Mike Wallace",WR,7
2009,2004216,"Patrick Crayton",WR,7
2009,200116,"Santana Moss",WR,7
2009,199689,"Terrell Owens",WR,7
2009,19996,"Torry Holt",WR,7
2009,000048,"Abram Elam",S,6
2009,200619,"Antonio Cromartie",CB,6
2009,200820,"Aqib Talib",CB,6
2009,200654,"Bernard Pollard",S,6
2009,2008140,"Brandon Carr",CB,6
2009,20059,"Carlos Rogers",CB,6
2009,200335,"Charles Tillman",CB,6
2009,200384,"Chris Crocker",S,6
2009,2005181,"Chris Harris",S,6
2009,20048,"DeAngelo Hall",CB,6
2009,200973,"Derek Cox",CB,6
2009,200737,"Eric Weddle",S,6
2009,2004143,"Erik Coleman",S,6
2009,000065,"George Wilson",S,6
2009,000050,"Jordan Babineaux",S,6
2009,200755,"Josh Wilson",CB,6
2009,20076,"LaRon Landry",S,6
2009,200456,"Madieu Williams",S,6
2009,20025,"Quentin Jammer",CB,6
2009,2001202,"Renaldo Hill",S,6
2009,199766,"Ronde Barber",CB,6
2009,200764,"Sabby Piscitelli",S,6
2009,2007106,"Tanard Jackson",S,6
2009,200863,"Terrell Thomas",CB,6
2009,200843,"Tyrell Johnson",CB,6
2009,2000118,"Tyrone Carter",S,6
2009,2007170,"William Gay",CB,6
2009,0000773,"Adewale Ogunleye",DE,6
2009,200215,"Albert Haynesworth",DT,6
2009,2007152,"Antonio Johnson",DT,6
2009,200025,"Chris Hovan",DT,6
2009,2007154,"Clifton Ryan",T,6
2009,0000843,"Colin Cole",DT,6
2009,200042,"Cornelius Griffin",DT,6
2009,20013,"Gerard Warren",DT,6
2009,19988,"Greg Ellis",LB,6
2009,0000827,"Jacques Cesaire",DE,6
2009,0000782,"James Hall",DE,6
2009,2003189,"Jimmy Wilkerson",DE,6
2009,20029,"John Henderson",DT,6
2009,200574,"Justin Tuck",DE,6
2009,2002147,"Kenyon Coleman",DT,6
2009,200528,"Luis Castillo",DE,6
2009,0000844,"Mike DeVito",DE,6
2009,199930,"Patrick Kerney",DE,6
2009,0000828,"Remi Ayodele",DT,6
2009,20016,"Richard Seymour",DE,6
2009,200176,"Ron Edwards",DT,6
2009,2007132,"Ryan McBean",DE,6
2009,20026,"Ryan Sims",DT,6
2009,200447,"Tank Johnson",DT,6
2009,200414,"Tommie Harris",DT,6
2009,0000822,"Tommy Kelly",DT,6
2009,0000791,"Tony Brown",DT,6
2009,20093,"Tyson Jackson",DE,6
2009,2000186,"Adalius Thomas",OLB,6
2009,200289,"Akin Ayodele",OLB,6
2009,200271,"Ben Leber",OLB,6
2009,199989,"Chike Okeafor",G,6
2009,00001308,"Corey Mays",ILB,6
2009,2004101,"Demorrio Williams",ILB,6
2009,200340,"E.J. Henderson",ILB,6
2009,2008175,"Geno Hayes",LB,6
2009,200370,"Gerald Hayes",ILB,6
2009,2003166,"Hunter Hillenmeyer",ILB,6
2009,199773,"Jason Taylor",DE,6
2009,199973,"Joey Porter",LB,6
2009,200748,"Justin Durant",ILB,6
2009,200613,"Kamerion Wimbley",OLB,6
2009,199791,"Mike Vrabel",OLB,6
2009,00001266,"Nick Roach",ILB,6
2009,200768,"Quincy Black",LB,6
2009,200512,"Shawne Merriman",OLB,6
2009,2006116,"Stephen Tulloch",ILB,6
2009,200871,"Tavares Gooden",ILB,6
2009,200638,"Thomas Howard",OLB,6
2009,2007218,"Zach Diles",ILB,6
2009,200951,"Andy Levitre",G,6
2009,200061,"Bobbie Williams",G,6
2009,00001875,"Brandyn Dombrowski",G,6
2009,00001752,"Brian Waters",G,6
2009,200839,"Chilo Rachal",G,6
2009,2006161,"Chris Kuper",G,6
2009,200526,"Chris Spencer",C,6
2009,200623,"Davin Joseph",G,6
2009,00001876,"Dennis Roland",T,6
2009,200150,"Dominic Raiola",C,6
2009,00001772,"Donald Penn",T,6
2009,2008195,"Donald Thomas",G,6
2009,20098,"Eugene Monroe",T,6
2009,2005163,"Frank Omiyale",G,6
2009,2005169,"Geoff Hangartner",C,6
2009,200817,"Gosder Cherilus",T,6
2009,00001791,"Harvey Dahl",G,6
2009,00001821,"Jared Gaither",T,6
2009,200118,"Jeff Backus",T,6
2009,200819,"Jeff Otah",T,6
2009,200659,"Jeremy Trueblood",T,6
2009,200883,"Jeremy Zuttah",G,6
2009,2006187,"Jeromey Clary",T,6
2009,200446,"Justin Smiley",G,6
2009,200179,"Kareem McKenzie",T,6
2009,00001824,"Kyle Cook",C,6
2009,00001859,"Kyle DeVan",G,6
2009,200168,"Mike Gandy",T,6
2009,2006128,"Rob Sims",G,6
2009,00001874,"Rudy Niswanger",C,6
2009,200958,"Sebastian Vollmer",T,6
2009,2005126,"Todd Herremans",G,6
2009,2007149,"Uche Nwaneri",G,6
2009,200017,"Sebastian Janikowski",K,6
2009,2000142,"Shane Lechler",P,6
2009,20095,"Mark Sanchez",QB,6
2009,200931,"Beanie Wells",RB,6
2009,2005110,"Brandon Jacobs",RB,6
2009,2001121,"Correll Buckhalter",RB,6
2009,2008233,"Justin Forsett",RB,6
2009,199946,"Kevin Faulk",RB,6
2009,200912,"Knowshon Moreno",RB,6
2009,20062,"Reggie Bush",RB,6
2009,200214,"Jeremy Shockey",TE,6
2009,20046,"Kellen Winslow",TE,6
2009,200131,"Todd Heap",TE,6
2009,200391,"Visanthe Shiancoe",TE,6
2009,20053,"Braylon Edwards",WR,6
2009,200657,"Devin Hester",WR,6
2009,200233,"Jabar Gaffney",WR,6
2009,2006109,"Jason Avant",WR,6
2009,200910,"Michael Crabtree",WR,6
2009,200371,"Nate Burleson",WR,6
2009,00003212,"Nate Washington",WR,6
2009,2007142,"Steve Breaston",WR,6
2009,2001204,"T.J. Houshmandzadeh",WR,6
2009,20079,"Ted Ginn",WR,6
2009,2009190,"Al Afalava",S,5
2009,000087,"Brandon McGowan",S,5
2009,00005,"Brent Grimes",CB,5
2009,200534,"Brodney Pool",S,5
2009,200562,"Bryant McFadden",CB,5
2009,200867,"Charles Godfrey",S,5
2009,200294,"Chris Hope",S,5
2009,2003245,"Chris Johnson",CB,5
2009,2006215,"Cortland Finnegan",CB,5
2009,200346,"Drayton Florence",CB,5
2009,200410,"Dunta Robinson",CB,5
2009,2004136,"Gibril Wilson",S,5
2009,000090,"Jacob Lacey",CB,5
2009,000047,"James Butler",S,5
2009,200992,"Jerraud Powers",CB,5
2009,200342,"Ken Hamlin",S,5
2009,200933,"Louis Delmas",S,5
2009,200719,"Michael Griffin",S,5
2009,20067,"Michael Huff",S,5
2009,2007224,"Michael Johnson",S,5
2009,2007253,"Nedu Ndukwe",S,5
2009,200566,"O.J. Atogwe",S,5
2009,200721,"Reggie Nelson",CB,5
2009,200550,"Ron Bartell",CB,5
2009,200961,"Sean Smith",CB,5
2009,200840,"Tracy Porter",CB,5
2009,2008100,"Tyvon Branch",S,5
2009,2008142,"Zackary Bowman",CB,5
2009,200357,"Anthony Adams",DT,5
2009,200491,"Anthony Hargrove",DE,5
2009,2006124,"Barry Cofield",DT,5
2009,0000861,"Daniel Muir",DT,5
2009,200163,"Derrick Burgess",DE,5
2009,2006123,"Domata Peko",DT,5
2009,20078,"Jamaal Anderson",DE,5
2009,2005189,"Jovan Haye",DT,5
2009,200016,"Julian Peterson",LB,5
2009,0000781,"Juqua Parker",DE,5
2009,200866,"Kendall Langford",DE,5
2009,200828,"Lawrence Jackson",DE,5
2009,199865,"Leonard Little",DE,5
2009,0000789,"Marques Douglas",DT,5
2009,200356,"Osi Umenyiora",DE,5
2009,200877,"Pat Sims",DT,5
2009,2002238,"Raheem Brock",DT,5
2009,200129,"Ryan Pickett",DT,5
2009,20087,"Sedrick Ellis",DT,5
2009,200537,"Shaun Cody",DT,5
2009,200161,"Shaun Rogers",DT,5
2009,0000862,"Thomas Johnson",DT,5
2009,199728,"Trevor Pryce",DT,5
2009,2008103,"William Hayes",DE,5
2009,20094,"Aaron Curry",OLB,5
2009,2002156,"Aaron Kampman",OLB,5
2009,00001307,"Akeem Jordan",ILB,5
2009,2007240,"Brandon Siler",LB,5
2009,200570,"Channing Crowder",LB,5
2009,200680,"Clint Ingram",LB,5
2009,200688,"James Anderson",OLB,5
2009,00001322,"Jason Trusnik",ILB,5
2009,2002128,"Larry Foote",ILB,5
2009,200098,"Na'il Diggs",LB,5
2009,2002143,"Scott Fujita",LB,5
2009,200921,"Alex Mack",C,5
2009,2007119,"Allen Barbre",T,5
2009,200815,"Branden Albert",T,5
2009,00001788,"Brandon Moore",G,5
2009,00001900,"Chris White",C,5
2009,2000112,"Cooper Carlisle",G,5
2009,199917,"Damien Woody",T,5
2009,200333,"Eric Steinbach",G,5
2009,200445,"Jake Grove",C,5
2009,200210,"Levi Jones",T,5
2009,2007117,"Manuel Ramirez",G,5
2009,200791,"Mario Henderson",T,5
2009,2000224,"Mark Tauscher",T,5
2009,200786,"Marshal Yanda",G,5
2009,200859,"Mike Pollak",G,5
2009,2008211,"Nate Garner",G,5
2009,19971,"Orlando Pace",T,5
2009,2001151,"Russ Hochstein",G,5
2009,2006136,"Ryan O'Callaghan",T,5
2009,00001052,"Tyler Polumbus",T,5
2009,199941,"Dre' Bly",CB,5
2009,200465,"Nate Kaeding",K,5
2009,00002242,"Rob Bironas",K,5
2009,00002228,"Ryan Longwell",K,5
2009,20055,"Cadillac Williams",RB,5
2009,200822,"Felix Jones",RB,5
2009,200443,"Julius Jones",RB,5
2009,200864,"Kevin Smith",RB,5
2009,00002521,"Mike Bell",RB,5
2009,20052,"Ronnie Brown",RB,5
2009,200323,"Willis McGahee",RB,5
2009,200830,"Dustin Keller",TE,5
2009,200731,"Greg Olsen",TE,5
2009,2007153,"Kevin Boss",TE,5
2009,200628,"Marcedes Lewis",TE,5
2009,200698,"Owen Daniels",TE,5
2009,200738,"Zach Miller",TE,5
2009,2009108,"Brian Hartline",WR,5
2009,200152,"Chris Chambers",WR,5
2009,200842,"Eddie Royal",WR,5
2009,00003226,"Greg Camarillo",WR,5
2009,200773,"Jacoby Jones",WR,5
2009,2009140,"Johnny Knox",WR,5
2009,2008174,"Josh Morgan",WR,5
2009,2003255,"Kevin Walter",WR,5
2009,200413,"Lee Evans",WR,5
2009,200522,"Mark Clayton",WR,5
2009,2009107,"Mike Thomas",WR,5
2009,200950,"Mohamed Massaquoi",WR,5
2009,199643,"Muhsin Muhammad",WR,5
2009,20047,"Roy Williams",WR,5
2009,1997169,"Al Harris",CB,4
2009,000042,"Atari Bigby",S,4
2009,2007140,"Brandon McDonald",CB,4
2009,200741,"Chris Houston",CB,4
2009,200990,"Chris Owens",CB,4
2009,200543,"Corey Webster",CB,4
2009,200642,"Danieal Manning",S,4
2009,200941,"Darius Butler",CB,4
2009,20068,"Donte Whitner",S,4
2009,2008113,"Dwight Lowery",CB,4
2009,200523,"Fabian Washington",CB,4
2009,200761,"Gerald Alexander",S,4
2009,2009112,"Glover Quin",CB,4
2009,200257,"Jon McGraw",S,4
2009,2008129,"Jonathan Wilhite",CB,4
2009,2009189,"Kevin Ellison",S,4
2009,200226,"Lito Sheppard",CB,4
2009,200311,"Marcus Trufant",CB,4
2009,000089,"Melvin Bullitt",S,4
2009,000019,"Mike Adams",CB,4
2009,000086,"Mike Furrey",S,4
2009,200339,"Rashean Mathis",CB,4
2009,2006173,"Reed Doughty",S,4
2009,2008114,"Reggie Corner",CB,4
2009,200459,"Sean Jones",S,4
2009,19973,"Shawn Springs",CB,4
2009,200959,"Sherrod Martin",CB,4
2009,000093,"Steve Gregory",CB,4
2009,2003111,"Terrence McGee",CB,4
2009,00006,"Tramon Williams",CB,4
2009,200925,"Vontae Davis",CB,4
2009,200178,"Will Peterson",CB,4
2009,200457,"Antwan Odom",DE,4
2009,199786,"Bertrand Berry",DE,4
2009,200892,"Cliff Avril",DE,4
2009,200663,"Darryl Tapp",DE,4
2009,0000860,"Eric Foster",DT,4
2009,200055,"Fred Robbins",DT,4
2009,1997193,"Grady Jackson",DT,4
2009,0000876,"Jason Hunter",DE,4
2009,200144,"Kris Jenkins",DT,4
2009,2008154,"Kroy Biermann",DE,4
2009,200890,"Marcus Harrison",DT,4
2009,200632,"Mathias Kiwanuka",DE,4
2009,200852,"Quentin Groves",DE,4
2009,2009115,"Sammie Lee Hill",DT,4
2009,0000865,"Spencer Johnson",DT,4
2009,2002229,"Stylez G. White",DE,4
2009,200756,"Tim Crowder",DE,4
2009,0000840,"Travis Kirschke",DT,4
2009,2008169,"Trevor Scott",DE,4
2009,2009218,"Brad Jones",OLB,4
2009,200671,"Chris Gocong",ILB,4
2009,2000245,"Danny Clark",OLB,4
2009,2002106,"David Thornton",OLB,4
2009,2008252,"David Vobora",ILB,4
2009,200976,"DeAndre Levy",ILB,4
2009,200515,"Derrick Johnson",ILB,4
2009,1999146,"Eric Barton",OLB,4
2009,00001343,"Heath Farwell",ILB,4
2009,2006178,"Keith Ellison",OLB,4
2009,200542,"Kevin Burnett",OLB,4
2009,200493,"Keyaron Fox",ILB,4
2009,200598,"LeRoy Hill",LB,4
2009,2005160,"Michael Boley",LB,4
2009,00001260,"Paris Lenon",ILB,4
2009,200893,"Philip Wheeler",OLB,4
2009,00001344,"Pierre Woods",LB,4
2009,200514,"Thomas Davis",OLB,4
2009,00001858,"Adam Goldberg",G,4
2009,200519,"Alex Barron",T,4
