"year","player","url","position","college","height","weight","dash","vert_leap","bench","broad","cone","shuttle"
"2000","Zeron Flemister","/players/F/FlemZe00.htm","TE","Iowa","76","249","4.72","37.0","14","116","6.92","4.16"
"2000","Aaron Fields","/players/F/FielAa20.htm","DE","Troy","76","243","4.76","34.0","22","115","7.51","4.56"
"2000","John Engelberger","/players/E/EngeJo20.htm","DE","Virginia Tech","76","260","4.73","34.0","24","115","6.95","4.28"
"2000","Shaun Ellis","/players/E/ElliSh00.htm","DE","Tennessee","76","280","4.85","0","0","0","0","0"
"2000","Mario Edwards","/players/E/EdwaMa20.htm","CB","Florida State","72","191","4.46","0","0","120","0","0"
"2000","Na'il Diggs","/players/D/DiggNa20.htm","OLB","Ohio State","76","231","4.66","0","0","0","0","0"
"2000","Quinton Reese","","DE","Auburn","76","283","5.13","30.0","18","101","7.91","4.68"
"2000","Casey Crawford","/players/C/CrawCa00.htm","TE","Virginia","78","244","4.83","0","18","0","0","0"
"2000","Renard Cox","/players/C/CoxxRe20.htm","CB","Maryland","71","192","4.68","38.0","13","111","7.10","0"
"2000","Chad Clifton","/players/C/ClifCh20.htm","OT","Tennessee","77","334","5.05","30.5","24","102","7.58","4.73"
"2000","Danny Clark","/players/C/ClarDa21.htm","ILB","Illinois","74","245","4.75","0","20","0","0","0"
"2000","Ike Charlton","/players/C/CharIk20.htm","CB","Virginia Tech","71","205","4.47","0","16","126","0","0"
"2000","Leonardo Carson","/players/C/CarsLe20.htm","DE","Auburn","73","283","5.06","28.0","22","106","7.82","4.75"
"2000","Keith Bulluck","/players/B/BullKe00.htm","OLB","Syracuse","75","244","4.47","38.0","0","119","7.33","4.13"
"2000","Lamont Bryant","/players/B/BryaLa00.htm","DE","Notre Dame","75","260","4.91","0","17","0","0","0"
"2000","Ralph Brown","/players/B/BrowRa20.htm","CB","Nebraska","70","185","4.55","0","10","0","0","0"
"2000","Courtney Brown","/players/B/BrowCo22.htm","DE","Penn State","77","269","4.78","0","0","0","0","0"
"2000","Gary Berry","/players/B/BerrGa20.htm","FS","Ohio State","71","204","4.55","0","0","0","0","0"
"2000","Marcus Bell","/players/B/BellMa21.htm","ILB","Arizona","74","237","4.78","31.5","21","111","7.17","4.33"
"2000","Rogers Beckett","/players/B/BeckRo20.htm","FS","Marshall","73","207","4.62","39.5","15","119","6.48","4.29"
"2000","Anthony Becht","/players/B/BechAn00.htm","TE","West Virginia","78","270","4.78","33.5","0","123","6.94","4.08"
"2000","Robert Bean","/players/B/BeanRo20.htm","CB","Mississippi State","71","178","4.50","34.5","0","122","6.87","4.20"
"2000","William Bartee","/players/B/BartWi20.htm","CB","Oklahoma","73","192","4.43","38.5","0","124","6.70","3.99"
"2000","David Barrett","/players/B/BarrDa22.htm","CB","Arkansas","70","199","4.44","37.5","16","116","6.81","4.04"
"2000","Rashidi Barnes","/players/B/BarnRa20.htm","FS","Colorado","72","208","4.62","35.0","10","114","6.92","4.32"
"2000","John Baker","/players/B/BakeJo21.htm","P","North Texas","75","227","0","0","0","0","0","0"
"2000","Reggie Austin","/players/A/AustRe20.htm","CB","Wake Forest","69","175","4.44","35.0","17","119","7.03","4.14"
"2000","Corey Atkins","/players/A/AtkiCo20.htm","OLB","South Carolina","72","237","4.72","31.0","21","112","7.96","4.39"
"2000","LaVar Arrington","/players/A/ArriLa00.htm","OLB","Penn State","75","250","4.53","0","0","0","0","0"
"2000","Rashard Anderson","/players/A/AndeRa21.htm","CB","Jackson State","74","206","4.55","34.0","0","123","7.18","4.15"
"2000","Darnell Alford","/players/A/AlfoDa20.htm","OT","Boston College","76","334","5.56","25.0","23","94","8.48","4.98"
"2000","John Abraham","/players/A/AbraJo00.htm","OLB","South Carolina","76","252","4.55","0","0","0","0","0"
"2000","Jerard White","","CB","Massachusetts","73","213","4.61","38.5","14","118","6.96","4.53"
"2000","Jeff Walker","","P","Mississippi State","70","218","0","0","0","0","0","0"
"2000","Jamel Smith","","ILB","Virginia Tech","72","245","5.18","29.5","0","108","7.51","4.58"
"2000","Dwyte Smiley","","FS","Youngstown State","73","198","4.57","35.0","13","115","7.18","4.29"
"2000","Samson Sherrod","","OLB","San Jose State","75","262","4.78","0","0","0","0","0"
"2000","Kyle Allamon","","TE","Texas Tech","74","253","4.97","29.0","0","104","7.29","4.49"
"2000","Andrew Bayes","","P","East Carolina","74","200","0","0","0","0","0","0"
"2000","Matt Beck","","ILB","California","75","234","4.65","0","0","0","0","0"
"2000","David Byrd","","CB","Syracuse","71","202","4.53","36.0","14","117","7.18","4.39"
"2000","Pedro Cirino","","FS","Boston College","71","197","4.59","0","0","0","0","0"
"2000","Kurth Connell","","OT","Washington","76","291","5.49","33.0","27","103","8.14","4.84"
"2000","Rameel Connor","","DE","Illinois","75","276","5.00","35.5","25","121","7.65","4.45"
"2000","Sedrick Curry","","CB","Texas A&M","73","197","4.44","39.0","0","125","6.34","3.94"
"2000","Joe Dean Davenport","","TE","Arkansas","79","268","5.06","30.0","13","108","7.33","4.67"
"2000","Chris Edwards","","OLB","Georgia Tech","77","226","4.65","0","0","0","0","0"
"2000","Dwan Epps","","ILB","Texas Southern","73","242","4.68","34.5","8","0","0","0"
"2000","Lamar Grant","","CB","Duke","71","188","4.62","32.0","16","117","7.30","4.30"
"2000","Brian Gray","","CB","BYU","73","214","4.94","33.5","19","116","7.38","4.24"
"2000","Jonathan Gray","","OT","Texas Tech","76","338","5.85","23.0","20","94","0","0"
"2000","Mike Green","","FS","Northwestern State","72","189","4.53","38.5","0","118","0","4.20"
"2000","Deone Horinek","","P","Colorado State","74","234","0","0","0","0","0","0"
"2000","Aaron Humphrey","","DE","Texas","75","254","5.10","34.0","21","119","0","0"
"2000","Sean Key","","FS","Florida State","71","188","4.65","0","0","0","7.12","4.20"
"2000","Jimmy Kibble","","P","Virginia Tech","70","195","0","0","0","0","0","0"
"2000","Terrence McCaskey","","TE","Mississippi State","77","271","5.00","29.0","0","101","0","0"
"2000","Carlos Nuno","","TE","BYU","76","263","5.03","28.0","23","106","0","0"
"2000","Cedric Pittman","","OLB","Nevada","75","261","4.90","30.5","20","111","7.75","4.52"
"2000","Chase Raynock","","OT","Montana","78","308","5.50","25.0","22","94","8.33","5.00"
"2001","Paul Zukauskas","/players/Z/ZukaPa20.htm","OG","Boston College","77","307","5.30","0","22","0","0","0"
"2001","Shawn Worthen","/players/W/WortSh20.htm","DT","TCU","73","310","5.18","30.0","23","103","7.50","4.61"
"2001","Cedrick Wilson","/players/W/WilsCe00.htm","WR","Tennessee","70","179","4.48","38.0","0","123","0","0"
"2001","Marcus Williams","/players/W/WillMa21.htm","WR","Washington State","77","230","4.56","41.0","0","130","7.37","4.20"
"2001","Louis Williams","/players/W/WillLo20.htm","OG","LSU","76","299","5.48","28.5","25","103","7.86","4.67"
"2001","Reggie White","/players/W/WhitRe20.htm","RB","Oklahoma State","72","228","4.58","37.5","17","114","7.48","4.40"
"2001","Chris Weinke","/players/W/WeinCh00.htm","QB","Florida State","76","226","5.20","0","0","0","0","0"
"2001","Reggie Wayne","/players/W/WaynRe00.htm","WR","Miami (FL)","72","198","4.45","0","0","0","0","0"
"2001","Gerard Warren","/players/W/WarrGe20.htm","DT","Florida","76","325","5.00","0","0","0","0","0"
"2001","Keydrick Vincent","/players/V/VincKe20.htm","OG","Mississippi","77","328","5.61","32.5","23","94","0","0"
"2001","Michael Vick","/players/V/VickMi00.htm","QB","Virginia Tech","72","210","4.33","0","0","0","0","0"
"2001","Marques Tuiasosopo","/players/T/TuiaMa00.htm","QB","Washington","73","223","4.71","35.5","0","115","7.36","4.35"
"2001","LaDainian Tomlinson","/players/T/TomlLa00.htm","RB","TCU","70","221","4.46","40.5","18","124","6.84","4.21"
"2001","Anthony Thomas","/players/T/ThomAn01.htm","RB","Michigan","74","229","4.58","32.5","20","115","7.48","4.44"
"2001","David Terrell","/players/T/TerrDa00.htm","WR","Michigan","75","213","4.43","0","0","0","0","0"
"2001","Vinny Sutherland","/players/S/SuthVi00.htm","WR","Purdue","69","192","4.48","0","0","0","0","0"
"2001","Alex Sulfsted","/players/S/SulfAl20.htm","OG","Miami (OH)","76","312","5.30","30.5","0","96","0","0"
"2001","Marcus Stroud","/players/S/StroMa01.htm","DT","Georgia","78","321","5.13","30.0","21","110","8.07","4.72"
"2001","Daleroy Stewart","/players/S/StewDa20.htm","DT","Southern Miss","75","309","4.90","33.0","0","110","7.75","4.72"
"2001","Steve Smith","/players/S/SmitSt01.htm","WR","Utah","69","184","4.41","38.5","0","121","7.44","4.25"
"2001","Omar Smith","/players/S/SmitOm20.htm","OG","Kentucky","74","293","5.33","30.0","21","98","0","0"
"2001","Kenny Smith","/players/S/SmitKe23.htm","DT","Alabama","75","299","5.24","30.0","0","100","8.00","4.80"
"2001","Marcel Shipp","/players/S/ShipMa00.htm","RB","Massachusetts","71","222","4.71","32.5","18","115","0","0"
"2001","Richard Seymour","/players/S/SeymRi00.htm","DT","Georgia","78","299","4.95","0","0","0","0","0"
"2001","Josh Booty","","QB","LSU","74","221","4.90","29.5","0","105","7.54","4.48"
"2001","John Schlecht","/players/S/SchlJo20.htm","DT","Minnesota","72","295","4.95","31.5","27","101","7.45","4.30"
"2001","Jace Sayler","/players/S/SaylJa20.htm","DT","Michigan State","77","294","5.06","31.0","29","105","7.81","4.59"
"2001","Sage Rosenfels","/players/R/RoseSa00.htm","QB","Iowa State","76","228","4.74","34.0","0","107","7.07","4.29"
"2001","Shaun Rogers","/players/R/RogeSh99.htm","DT","Texas","76","320","5.28","0","0","0","0","0"
"2001","Koren Robinson","/players/R/RobiKo00.htm","WR","North Carolina State","73","211","4.61","0","0","0","0","0"
"2001","Bernard Robertson","/players/R/RobeBe20.htm","OG","Tulane","75","308","5.24","30.0","19","106","8.06","4.58"
"2001","Ken-Yon Rambo","/players/R/RambKe00.htm","WR","Ohio State","73","196","4.34","0","0","0","0","0"
"2001","Dominic Raiola","/players/R/RaioDo20.htm","C","Nebraska","74","307","5.13","33.0","29","108","7.55","4.35"
"2001","Casey Rabach","/players/R/RabaCa20.htm","C","Wisconsin","76","298","5.23","0","19","0","0","0"
"2001","Nate Poole","/players/P/PoolNa01.htm","WR","Marshall","73","198","4.79","32.5","0","112","7.26","4.22"
"2001","Chris Taylor","","WR","Texas A&M","71","183","4.40","35.5","0","115","6.81","3.93"
"2001","Ryan Pickett","/players/P/PickRy20.htm","DT","Ohio State","74","309","5.10","0","0","0","0","0"
"2001","Tupe Peko","/players/P/PekoTu20.htm","C","Michigan State","76","300","5.36","28.0","0","92","8.10","4.56"
"2001","Jesse Palmer","/players/P/PalmJe00.htm","QB","Florida","74","231","4.78","35.5","0","112","7.13","4.29"
"2001","Chukky Okobi","/players/O/OkobCh20.htm","C","Purdue","73","316","5.27","32.5","24","103","7.87","4.61"
"2001","Moran Norris","/players/N/NorrMo00.htm","FB","Kansas","73","250","4.63","31.0","37","114","7.56","4.50"
"2001","Dennis Norman","/players/N/NormDe20.htm","OG","Princeton","76","305","5.16","35.0","25","107","8.08","4.72"
"2001","Ennis Davis","","DT","Southern California","76","302","5.10","27.5","23","99","7.98","4.87"
"2001","Mathias Nkwenti","/players/N/NkweMa20.htm","OG","Temple","75","293","5.57","35.5","29","113","7.66","4.18"
"2001","Steve Neal","/players/N/NealSt20.htm","WR","Western Michigan","73","190","4.59","36.0","0","119","7.18","4.19"
"2001","Santana Moss","/players/M/MossSa00.htm","WR","Miami (FL)","70","184","4.31","0","0","0","0","0"
"2001","Quincy Morgan","/players/M/MorgQu00.htm","WR","Kansas State","73","211","4.48","0","0","0","0","0"
"2001","Mario Monds","/players/M/MondMa20.htm","DT","Cincinnati","75","342","5.04","28.5","0","99","8.06","4.73"
"2001","Freddie Mitchell","/players/M/MitcFr00.htm","WR","UCLA","71","185","4.46","39.5","0","120","6.95","4.06"
"2001","Travis Minor","/players/M/MinoTr00.htm","RB","Florida State","70","197","4.44","32.0","9","115","0","0"
"2001","Snoop Minnis","/players/M/MinnMa00.htm","WR","Florida State","73","171","4.57","37.5","0","115","7.06","4.07"
"2001","Josh Heupel","","QB","Oklahoma","74","215","4.85","37.5","0","114","7.18","4.15"
"2001","Shawn Draper","","OG","Alabama","75","303","5.30","32.0","17","106","8.10","4.77"
"2001","Mike McMahon","/players/M/McMaMi00.htm","QB","Rutgers","74","207","4.57","37.5","0","124","7.12","4.12"
"2001","Quentin McCord","/players/M/McCoQu00.htm","WR","Kentucky","70","191","4.48","36.5","0","112","7.17","4.18"
"2001","Justin McCareins","/players/M/McCaJu00.htm","WR","Northern Illinois","74","209","4.51","41.0","0","129","7.06","3.99"
"2001","Deuce McAllister","/players/M/McAlDe00.htm","RB","Mississippi","73","222","4.41","0","0","0","0","0"
"2001","David Martin","/players/M/MartDa00.htm","WR","Tennessee","76","242","4.76","0","0","0","0","0"
"2001","Victor Leyva","/players/L/LeyvVi20.htm","OG","Arizona State","75","313","5.33","30.0","37","105","8.00","4.73"
"2001","Damione Lewis","/players/L/LewiDa20.htm","DT","Miami (FL)","75","293","4.90","0","22","0","0","0"
"2001","Cleo Lemon","/players/L/LemoCl00.htm","QB","Arkansas State","74","226","4.87","35.5","0","106","7.33","4.27"
"2001","Matt Lehr","/players/L/LehrMa20.htm","OG","Virginia Tech","74","290","5.28","31.5","28","111","7.59","4.44"
"2001","George Layne","/players/L/LaynGe00.htm","FB","TCU","71","242","4.59","32.0","0","115","7.08","4.19"
"2001","Andre King","/players/K/KingAn00.htm","WR","Miami (FL)","72","199","4.61","0","0","0","0","0"
"2001","Michael Keathley","/players/K/KeatMi20.htm","OG","TCU","76","308","5.24","32.5","28","0","0","0"
"2001","Kevin Kasper","/players/K/KaspKe00.htm","WR","Iowa","72","199","4.42","43.5","0","126","6.56","3.73"
"2001","Lamont Jordan","/players/J/JordLa00.htm","RB","Maryland","70","234","4.57","0","24","0","0","0"
"2001","Rudi Johnson","/players/J/JohnRu00.htm","RB","Auburn","70","227","4.57","37.5","24","119","7.32","4.22"
"2001","Chad Johnson","/players/J/JohnCh01.htm","WR","Oregon State","73","192","4.57","33.0","0","108","7.51","4.14"
"2001","Kris Jenkins","/players/J/JenkKr00.htm","DT","Maryland","77","318","5.19","31.0","33","108","7.85","4.40"
"2001","Richmond Flowers","","WR","Chattanooga","71","195","4.55","35.5","0","114","6.98","3.96"
"2001","Chad Ward","","OG","Washington","76","321","5.23","32.5","26","99","7.98","4.90"
"2001","Cedric James","/players/J/JameCe00.htm","WR","TCU","74","204","4.49","43.0","0","134","0","0"
"2001","James Jackson","/players/J/JackJa00.htm","RB","Miami (FL)","70","210","4.55","0","0","0","0","0"
"2001","Arnold Jackson","/players/J/JackAr00.htm","WR","Louisville","68","167","4.48","41.0","0","127","7.42","4.11"
"2001","Steve Hutchinson","/players/H/HutcSt00.htm","OG","Michigan","77","315","5.15","33.5","31","106","0","4.74"
"2001","Willie Howard","/players/H/HowaWi20.htm","DT","Stanford","75","295","4.94","0","23","0","0","0"
"2001","Russ Hochstein","/players/H/HochRu20.htm","OG","Nebraska","75","300","5.40","26.5","16","95","7.85","4.69"
"2001","Travis Henry","/players/H/HenrTr00.htm","RB","Tennessee","69","223","4.61","0","23","0","0","0"
"2001","Tim Hasselbeck","/players/H/HassTi00.htm","QB","Boston College","73","211","4.83","33.0","0","113","7.27","4.40"
"2001","Casey Hampton","/players/H/HampCa00.htm","DT","Texas","73","314","5.25","0","34","0","0","0"
"2001","Ben Hamilton","/players/H/HamiBe20.htm","C","Minnesota","77","303","5.26","33.5","17","106","7.62","4.62"
"2001","Adam Haayer","/players/H/HaayAd20.htm","OG","Minnesota","78","298","5.30","0","23","0","0","0"
"2001","Reggie Germany","/players/G/GermRe00.htm","WR","Ohio State","73","183","4.39","0","0","0","0","0"
"2001","Roberto Garza","/players/G/GarzRo20.htm","C","Texas A&M-Kingsville","74","303","5.00","32.5","37","114","7.71","4.53"
"2001","Rod Gardner","/players/G/GardRo00.htm","WR","Clemson","74","219","4.48","0","0","0","0","0"
"2001","Mike Gandy","/players/G/GandMi20.htm","OG","Notre Dame","76","305","5.20","30.5","0","103","8.03","4.71"
"2001","Kynan Forney","/players/F/FornKy20.htm","OG","Hawaii","74","312","5.28","27.0","23","97","8.56","4.70"
"2001","Bill Ferrario","/players/F/FerrBi20.htm","OG","Wisconsin","74","314","5.30","0","17","0","0","0"
"2001","Robert Ferguson","/players/F/FergRo00.htm","WR","Texas A&M","73","205","4.48","36.5","0","120","7.24","4.07"
"2001","Mario Fatafehi","/players/F/FataMa20.htm","DT","Kansas State","74","295","5.29","0","0","0","0","0"
"2001","Heath Evans","/players/E/EvanHe00.htm","FB","Auburn","72","246","4.56","34.5","30","111","7.30","4.24"
"2001","Ron Edwards","/players/E/EdwaRo20.htm","DT","Texas A&M","75","293","4.86","0","0","0","0","0"
"2001","Eric Downing","/players/D/DownEr20.htm","DT","Syracuse","75","302","5.23","0","27","0","0","0"
"2001","Rick DeMulling","/players/D/DeMuRi20.htm","OG","Idaho","76","307","5.24","31.5","32","108","7.62","4.60"
"2001","Bobby Newcombe","","WR","Nebraska","70","195","4.53","37.0","0","117","6.86","3.98"
"2001","Dave Costa","/players/C/CostDa20.htm","OG","Wisconsin","78","305","5.34","0","17","0","0","0"
"2001","Jameel Cook","/players/C/CookJa00.htm","FB","Illinois","70","226","4.80","29.5","17","108","7.55","4.38"
"2001","Derek Combs","/players/C/CombDe20.htm","RB","Ohio State","72","193","4.42","35.0","8","120","6.96","4.07"
"2001","Kenny Clark","/players/C/ClarKe22.htm","WR","Central Florida","73","225","4.59","35.5","0","121","0","0"
"2001","John Capel","","WR","Florida","71","177","4.39","36.5","0","126","0","0"
"2001","Chris Chambers","/players/C/ChamCh00.htm","WR","Wisconsin","72","210","4.33","45.0","0","134","0","4.00"
"2001","Quincy Carter","/players/C/CartQu00.htm","QB","Georgia","74","225","4.58","35.5","0","113","7.12","4.12"
"2001","Correll Buckhalter","/players/B/BuckCo00.htm","RB","Nebraska","72","226","4.53","40.0","11","123","7.08","4.06"
"2001","Drew Brees","/players/B/BreeDr00.htm","QB","Purdue","72","213","4.83","32.0","0","105","7.09","4.21"
"2001","Jarvis Borum","/players/B/BoruJa20.htm","OG","North Carolina State","79","332","5.05","30.5","25","107","8.08","4.83"
"2001","Derrick Blaylock","/players/B/BlayDe00.htm","RB","Stephen F. Austin","70","194","4.36","35.5","18","119","7.05","4.09"
"2001","Willie Blade","/players/B/BladWi20.htm","DT","Mississippi State","75","316","4.93","0","0","0","0","0"
"2001","Eddie Berlin","/players/B/BerlEd00.htm","WR","Northern Iowa","71","191","4.43","39.5","0","122","6.78","4.08"
"2001","Michael Bennett","/players/B/BennMi00.htm","RB","Wisconsin","69","207","4.38","39.5","13","130","0","0"
"2001","Marcus Bell","/players/B/BellMa20.htm","DT","Memphis","73","319","5.32","0","17","98","8.07","4.71"
"2001","Kevan Barlow","/players/B/BarlKe00.htm","RB","Pittsburgh","73","235","4.56","0","0","0","0","0"
"2001","Alex Bannister","/players/B/BannAl00.htm","WR","Eastern Kentucky","77","201","4.47","30.5","0","110","0","0"
"2001","Tom Ashworth","/players/A/AshwTo20.htm","OG","Colorado","78","293","5.11","33.5","20","109","7.40","4.30"
